valid_time,latitude,longitude,max_temperature,mean_temperature
2010-01-01,18.8,72.8,300.5583,298.5361
2010-01-01,19.05,72.8,301.07275,298.24356
2010-01-02,18.8,72.8,301.4362,299.36893
2010-01-02,19.05,72.8,301.7227,299.18018
2010-01-03,18.8,72.8,300.03796,298.97437
2010-01-03,19.05,72.8,300.37955,298.93576
2010-01-04,18.8,72.8,299.42694,298.0704
2010-01-04,19.05,72.8,299.954,297.95828
2010-01-05,18.8,72.8,299.22632,297.3743
2010-01-05,19.05,72.8,299.6833,297.27512
2010-01-06,18.8,72.8,300.7691,298.24588
2010-01-06,19.05,72.8,301.297,298.17007
2010-01-07,18.8,72.8,301.13263,298.73425
2010-01-07,19.05,72.8,301.14706,298.50394
2010-01-08,18.8,72.8,301.64523,298.88522
2010-01-08,19.05,72.8,302.0351,298.6572
2010-01-09,18.8,72.8,301.57828,298.737
2010-01-09,19.05,72.8,301.901,298.4668
2010-01-10,18.8,72.8,300.16235,298.4967
2010-01-10,19.05,72.8,300.682,298.2051
2010-01-11,18.8,72.8,299.69922,298.60574
2010-01-11,19.05,72.8,300.07745,298.3785
2010-01-12,18.8,72.8,299.14447,298.56998
2010-01-12,19.05,72.8,299.29532,298.4354
2010-01-13,18.8,72.8,298.95132,297.49576
2010-01-13,19.05,72.8,299.2911,297.26398
2010-01-14,18.8,72.8,300.069,297.07718
2010-01-14,19.05,72.8,300.33685,296.83923
2010-01-15,18.8,72.8,300.72153,298.52795
2010-01-15,19.05,72.8,301.08734,298.23856
2010-01-16,18.8,72.8,301.00262,299.03534
2010-01-16,19.05,72.8,301.40024,298.79355
2010-01-17,18.8,72.8,300.91858,299.06744
2010-01-17,19.05,72.8,301.23624,298.66098
2010-01-18,18.8,72.8,299.14032,297.49783
2010-01-18,19.05,72.8,299.62158,297.3083
2010-01-19,18.8,72.8,300.28198,298.0615
2010-01-19,19.05,72.8,300.98923,298.00888
2010-01-20,18.8,72.8,301.74194,298.68848
2010-01-20,19.05,72.8,302.39728,298.49597
2010-01-21,18.8,72.8,301.9008,298.82858
2010-01-21,19.05,72.8,302.32297,298.6726
2010-01-22,18.8,72.8,300.04437,298.21924
2010-01-22,19.05,72.8,300.76053,298.04987
2010-01-23,18.8,72.8,299.9676,297.73038
2010-01-23,19.05,72.8,300.7342,297.64447
2010-01-24,18.8,72.8,298.8516,297.22455
2010-01-24,19.05,72.8,299.51428,297.18176
2010-01-25,18.8,72.8,300.47998,298.17096
2010-01-25,19.05,72.8,301.20233,298.10617
2010-01-26,18.8,72.8,301.67084,298.67215
2010-01-26,19.05,72.8,301.94055,298.41992
2010-01-27,18.8,72.8,301.05966,298.7236
2010-01-27,19.05,72.8,301.25302,298.44925
2010-01-28,18.8,72.8,300.5478,298.60318
2010-01-28,19.05,72.8,300.88318,298.52982
2010-01-29,18.8,72.8,300.33105,298.6956
2010-01-29,19.05,72.8,300.72394,298.42874
2010-01-30,18.8,72.8,300.898,298.73416
2010-01-30,19.05,72.8,301.66107,298.5219
2010-01-31,18.8,72.8,300.23325,298.599
2010-01-31,19.05,72.8,301.0393,298.47043
2010-02-01,18.8,72.8,299.83997,298.26263
2010-02-01,19.05,72.8,300.42847,298.2487
2010-02-02,18.8,72.8,299.35162,297.97598
2010-02-02,19.05,72.8,299.94553,297.9542
2010-02-03,18.8,72.8,298.97836,297.80206
2010-02-03,19.05,72.8,299.48163,297.74936
2010-02-04,18.8,72.8,298.7761,297.361
2010-02-04,19.05,72.8,299.39456,297.37802
2010-02-05,18.8,72.8,299.857,297.74594
2010-02-05,19.05,72.8,300.68768,297.8242
2010-02-06,18.8,72.8,300.04807,298.31024
2010-02-06,19.05,72.8,300.84576,298.39114
