valid_time,latitude,longitude,max_temperature,mean_temperature
2014-01-01,18.8,72.8,299.6965,297.3221
2014-01-01,19.05,72.8,300.13162,297.1425
2014-01-02,18.8,72.8,300.5122,298.24167
2014-01-02,19.05,72.8,300.719,298.03494
2014-01-03,18.8,72.8,300.37833,298.1536
2014-01-03,19.05,72.8,300.77817,298.035
2014-01-04,18.8,72.8,298.79147,297.31497
2014-01-04,19.05,72.8,299.30542,297.26254
2014-01-05,18.8,72.8,298.6636,296.8597
2014-01-05,19.05,72.8,299.04678,296.69284
2014-01-06,18.8,72.8,299.22803,296.49216
2014-01-06,19.05,72.8,299.60434,296.21878
2014-01-07,18.8,72.8,300.3295,297.3658
2014-01-07,19.05,72.8,300.83105,297.02518
2014-01-08,18.8,72.8,299.13126,297.53076
2014-01-08,19.05,72.8,299.67355,297.3517
2014-01-09,18.8,72.8,298.30475,296.6505
2014-01-09,19.05,72.8,298.74847,296.5227
2014-01-10,18.8,72.8,297.72284,296.02753
2014-01-10,19.05,72.8,298.19055,295.79227
2014-01-11,18.8,72.8,296.96722,294.72458
2014-01-11,19.05,72.8,297.29077,294.4877
2014-01-12,18.8,72.8,297.77203,295.63498
2014-01-12,19.05,72.8,298.20435,295.29617
2014-01-13,18.8,72.8,298.03546,296.1618
2014-01-13,19.05,72.8,298.54285,295.92596
2014-01-14,18.8,72.8,297.8487,296.34
2014-01-14,19.05,72.8,298.39185,296.20602
2014-01-15,18.8,72.8,298.7774,296.70084
2014-01-15,19.05,72.8,299.2252,296.56808
2014-01-16,18.8,72.8,298.35492,296.34238
2014-01-16,19.05,72.8,298.88654,296.06458
2014-01-17,18.8,72.8,297.02716,295.78766
2014-01-17,19.05,72.8,297.15588,295.45224
2014-01-18,18.8,72.8,297.98273,295.56372
2014-01-18,19.05,72.8,298.38577,295.42935
2014-01-19,18.8,72.8,298.2102,296.20767
2014-01-19,19.05,72.8,298.68137,295.86
2014-01-20,18.8,72.8,298.13626,296.5098
2014-01-20,19.05,72.8,298.38065,296.31052
2014-01-21,18.8,72.8,297.91418,296.98032
2014-01-21,19.05,72.8,298.1103,296.80933
2014-01-22,18.8,72.8,298.55875,296.9717
2014-01-22,19.05,72.8,298.9898,296.9128
2014-01-23,18.8,72.8,298.4305,296.9626
2014-01-23,19.05,72.8,299.01282,296.96622
2014-01-24,18.8,72.8,298.23895,296.9808
2014-01-24,19.05,72.8,298.80313,297.0071
2014-01-25,18.8,72.8,299.97876,297.44827
2014-01-25,19.05,72.8,300.625,297.50778
2014-01-26,18.8,72.8,301.6678,298.3991
2014-01-26,19.05,72.8,302.54236,298.39697
2014-01-27,18.8,72.8,302.08325,298.99893
2014-01-27,19.05,72.8,302.108,298.9653
2014-01-28,18.8,72.8,300.55368,298.2769
2014-01-28,19.05,72.8,300.75348,298.18185
2014-01-29,18.8,72.8,300.03772,297.6897
2014-01-29,19.05,72.8,300.8434,297.6503
2014-01-30,18.8,72.8,300.66644,298.12775
2014-01-30,19.05,72.8,301.49368,298.00272
2014-01-31,18.8,72.8,301.4142,298.4465
2014-01-31,19.05,72.8,302.03986,298.38797
2014-02-01,18.8,72.8,300.94864,298.57162
2014-02-01,19.05,72.8,301.31915,298.58856
2014-02-02,18.8,72.8,301.0441,298.5984
2014-02-02,19.05,72.8,301.42484,298.5774
2014-02-03,18.8,72.8,300.34027,298.51657
2014-02-03,19.05,72.8,301.24487,298.513
2014-02-04,18.8,72.8,300.39697,298.53604
2014-02-04,19.05,72.8,300.96484,298.56784
2014-02-05,18.8,72.8,300.1599,298.40665
2014-02-05,19.05,72.8,300.92603,298.474
2014-02-06,18.8,72.8,299.31268,297.86148
2014-02-06,19.05,72.8,300.13693,297.99826
2014-02-07,18.8,72.8,299.37375,297.21338
2014-02-07,19.05,72.8,300.07977,297.22638
2014-02-08,18.8,72.8,298.75336,297.0096
2014-02-08,19.05,72.8,299.2781,296.99063
2014-02-09,18.8,72.8,298.51828,296.34912
2014-02-09,19.05,72.8,299.00507,296.31125
2014-02-10,18.8,72.8,298.2432,296.22623
2014-02-10,19.05,72.8,298.80304,296.19415
2014-02-11,18.8,72.8,297.18048,295.84402
2014-02-11,19.05,72.8,297.6563,295.78662
2014-02-12,18.8,72.8,297.3325,295.84433
2014-02-12,19.05,72.8,297.69492,295.7772
2014-02-13,18.8,72.8,298.1007,296.80185
2014-02-13,19.05,72.8,298.22964,296.666
2014-02-14,18.8,72.8,297.19403,296.38724
2014-02-14,19.05,72.8,297.56854,296.20828
2014-02-15,18.8,72.8,296.6333,295.43826
2014-02-15,19.05,72.8,296.53958,295.21954
2014-02-16,18.8,72.8,296.82562,295.42563
2014-02-16,19.05,72.8,297.2685,295.44604
2014-02-17,18.8,72.8,299.86432,296.87405
2014-02-17,19.05,72.8,300.12268,296.81143
2014-02-18,18.8,72.8,301.60754,297.81918
2014-02-18,19.05,72.8,302.30627,297.75174
2014-02-19,18.8,72.8,299.9009,298.0191
2014-02-19,19.05,72.8,300.6683,298.04523
2014-02-20,18.8,72.8,298.963,297.83145
2014-02-20,19.05,72.8,299.46368,297.75516
2014-02-21,18.8,72.8,298.20923,297.4085
2014-02-21,19.05,72.8,298.56137,297.3407
2014-02-22,18.8,72.8,297.4632,296.63123
2014-02-22,19.05,72.8,297.95035,296.7105
2014-02-23,18.8,72.8,298.50064,297.12845
2014-02-23,19.05,72.8,299.30527,297.29684
2014-02-24,18.8,72.8,299.6482,298.12073
2014-02-24,19.05,72.8,300.36066,298.23727
2014-02-25,18.8,72.8,299.6899,298.29004
2014-02-25,19.05,72.8,300.15393,298.3782
2014-02-26,18.8,72.8,299.06403,297.8964
2014-02-26,19.05,72.8,299.4082,297.9295
2014-02-27,18.8,72.8,298.96384,298.09305
2014-02-27,19.05,72.8,299.38336,298.21817
2014-02-28,18.8,72.8,298.1459,297.46268
2014-02-28,19.05,72.8,298.5569,297.52902
2014-03-01,18.8,72.8,297.75665,296.5986
2014-03-01,19.05,72.8,298.34534,296.65366
2014-03-02,18.8,72.8,299.88623,297.45782
2014-03-02,19.05,72.8,300.3094,297.49222
2014-03-03,18.8,72.8,300.30145,297.97556
2014-03-03,19.05,72.8,300.86557,298.05966
2014-03-04,18.8,72.8,298.9585,297.75812
2014-03-04,19.05,72.8,299.11887,297.75443
2014-03-05,18.8,72.8,298.7698,297.61493
2014-03-05,19.05,72.8,299.17212,297.71194
2014-03-06,18.8,72.8,298.7687,297.49594
2014-03-06,19.05,72.8,299.29126,297.7136
2014-03-07,18.8,72.8,298.82178,297.80338
2014-03-07,19.05,72.8,299.3332,298.096
2014-03-08,18.8,72.8,299.1778,298.12677
2014-03-08,19.05,72.8,299.73633,298.40918
2014-03-09,18.8,72.8,299.10535,298.0285
2014-03-09,19.05,72.8,299.39777,298.0744
2014-03-10,18.8,72.8,298.95654,298.07645
2014-03-10,19.05,72.8,299.458,298.17606
2014-03-11,18.8,72.8,299.3672,297.9625
2014-03-11,19.05,72.8,300.08057,298.13724
2014-03-12,18.8,72.8,301.13544,299.209
2014-03-12,19.05,72.8,302.14697,299.49292
2014-03-13,18.8,72.8,301.278,299.83255
2014-03-13,19.05,72.8,302.02075,300.03842
2014-03-14,18.8,72.8,301.9097,300.3403
2014-03-14,19.05,72.8,302.75916,300.69366
2014-03-15,18.8,72.8,302.53394,300.74417
2014-03-15,19.05,72.8,303.40338,301.10947
2014-03-16,18.8,72.8,302.22385,300.909
2014-03-16,19.05,72.8,303.26825,301.27737
2014-03-17,18.8,72.8,302.82697,301.34738
2014-03-17,19.05,72.8,303.74945,301.64285
2014-03-18,18.8,72.8,302.16772,300.5765
2014-03-18,19.05,72.8,303.18488,300.84225
2014-03-19,18.8,72.8,302.35654,300.90952
2014-03-19,19.05,72.8,303.41632,301.1417
2014-03-20,18.8,72.8,302.16013,300.8204
2014-03-20,19.05,72.8,303.23584,301.00064
2014-03-21,18.8,72.8,301.1991,299.63046
2014-03-21,19.05,72.8,301.84143,299.67685
2014-03-22,18.8,72.8,298.98578,298.20593
2014-03-22,19.05,72.8,299.79724,298.32236
2014-03-23,18.8,72.8,300.56104,298.63928
2014-03-23,19.05,72.8,301.62253,298.91934
2014-03-24,18.8,72.8,300.2812,299.05173
2014-03-24,19.05,72.8,301.36633,299.32886
2014-03-25,18.8,72.8,300.83627,299.4895
2014-03-25,19.05,72.8,301.78595,299.8048
2014-03-26,18.8,72.8,300.9881,299.6897
2014-03-26,19.05,72.8,301.96274,300.00504
2014-03-27,18.8,72.8,301.80884,300.11218
2014-03-27,19.05,72.8,302.76053,300.36716
2014-03-28,18.8,72.8,300.86713,299.75955
2014-03-28,19.05,72.8,301.8809,300.07336
2014-03-29,18.8,72.8,301.86774,300.19342
2014-03-29,19.05,72.8,303.0497,300.5629
2014-03-30,18.8,72.8,302.56506,300.9385
2014-03-30,19.05,72.8,303.74918,301.35483
2014-03-31,18.8,72.8,301.4035,300.31235
2014-03-31,19.05,72.8,302.50723,300.7021
2014-04-01,18.8,72.8,300.97046,299.70358
2014-04-01,19.05,72.8,302.11655,300.0265
2014-04-02,18.8,72.8,301.06873,299.53082
2014-04-02,19.05,72.8,302.1713,299.86908
2014-04-03,18.8,72.8,301.39954,299.56482
2014-04-03,19.05,72.8,302.5292,299.89743
2014-04-04,18.8,72.8,302.39697,300.5526
2014-04-04,19.05,72.8,303.67557,301.06277
2014-04-05,18.8,72.8,301.58865,300.39188
2014-04-05,19.05,72.8,302.5169,300.76337
2014-04-06,18.8,72.8,301.49332,300.2572
2014-04-06,19.05,72.8,302.67075,300.69263
2014-04-07,18.8,72.8,301.07336,300.1497
2014-04-07,19.05,72.8,301.91272,300.55954
2014-04-08,18.8,72.8,301.0771,300.21646
2014-04-08,19.05,72.8,301.72696,300.55093
2014-04-09,18.8,72.8,300.84497,299.85934
2014-04-09,19.05,72.8,301.589,300.15482
2014-04-10,18.8,72.8,300.6451,299.67014
2014-04-10,19.05,72.8,301.58722,299.9601
2014-04-11,18.8,72.8,301.16565,299.50693
2014-04-11,19.05,72.8,302.00244,299.6834
2014-04-12,18.8,72.8,300.92096,299.42325
2014-04-12,19.05,72.8,301.7807,299.59714
2014-04-13,18.8,72.8,300.6217,299.38278
2014-04-13,19.05,72.8,301.0637,299.565
2014-04-14,18.8,72.8,300.37262,299.22574
2014-04-14,19.05,72.8,301.06583,299.4891
2014-04-15,18.8,72.8,300.3623,299.33017
2014-04-15,19.05,72.8,300.83112,299.5256
2014-04-16,18.8,72.8,300.63184,299.6869
2014-04-16,19.05,72.8,301.44885,299.98923
2014-04-17,18.8,72.8,300.58533,299.87946
2014-04-17,19.05,72.8,301.1142,300.14545
2014-04-18,18.8,72.8,301.17386,300.2462
2014-04-18,19.05,72.8,301.61255,300.44644
2014-04-19,18.8,72.8,300.77682,299.92557
2014-04-19,19.05,72.8,301.64465,300.1827
2014-04-20,18.8,72.8,301.32855,300.25418
2014-04-20,19.05,72.8,302.26367,300.5483
2014-04-21,18.8,72.8,302.6855,301.32156
2014-04-21,19.05,72.8,303.75934,301.5972
2014-04-22,18.8,72.8,303.6476,302.2059
2014-04-22,19.05,72.8,304.81296,302.5788
2014-04-23,18.8,72.8,304.75342,303.17355
2014-04-23,19.05,72.8,305.9737,303.6591
2014-04-24,18.8,72.8,303.74316,302.66083
2014-04-24,19.05,72.8,304.63394,303.03317
2014-04-25,18.8,72.8,302.7701,301.56204
2014-04-25,19.05,72.8,303.69714,301.88458
2014-04-26,18.8,72.8,302.85742,301.4976
2014-04-26,19.05,72.8,303.86957,301.8804
2014-04-27,18.8,72.8,302.30487,301.1981
2014-04-27,19.05,72.8,302.8571,301.5342
2014-04-28,18.8,72.8,302.22345,301.32373
2014-04-28,19.05,72.8,302.765,301.60028
2014-04-29,18.8,72.8,302.24954,301.2939
2014-04-29,19.05,72.8,302.74,301.60318
2014-04-30,18.8,72.8,302.28214,301.31934
2014-04-30,19.05,72.8,302.88318,301.6811
2014-05-01,18.8,72.8,302.35962,301.24802
2014-05-01,19.05,72.8,303.1881,301.5803
2014-05-02,18.8,72.8,301.90253,301.17514
2014-05-02,19.05,72.8,302.46664,301.48178
2014-05-03,18.8,72.8,302.05865,301.0596
2014-05-03,19.05,72.8,302.53308,301.29007
2014-05-04,18.8,72.8,301.88202,300.6528
2014-05-04,19.05,72.8,302.56625,300.977
2014-05-05,18.8,72.8,302.1198,300.96902
2014-05-05,19.05,72.8,302.98145,301.33408
2014-05-06,18.8,72.8,302.49738,301.44778
2014-05-06,19.05,72.8,303.53033,301.91428
2014-05-07,18.8,72.8,302.91772,302.02225
2014-05-07,19.05,72.8,303.8194,302.4353
2014-05-08,18.8,72.8,303.37213,302.5628
2014-05-08,19.05,72.8,303.88354,302.78207
2014-05-09,18.8,72.8,303.65833,302.44833
2014-05-09,19.05,72.8,304.37085,302.7797
2014-05-10,18.8,72.8,302.44836,301.68576
2014-05-10,19.05,72.8,302.76675,301.86252
2014-05-11,18.8,72.8,302.12048,301.4243
2014-05-11,19.05,72.8,302.6228,301.6708
2014-05-12,18.8,72.8,302.32336,301.53015
2014-05-12,19.05,72.8,302.88275,301.77902
