valid_time,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp
01-01-18,18.8,72.8,298.72845,296.9606,0,0,101050.28
01-01-18,19.05,72.8,299.25476,296.76865,0,0,101053.01
02-01-18,18.8,72.8,298.49805,296.64902,0,0,101010.164
02-01-18,19.05,72.8,298.95288,296.37167,0,0,101013.18
03-01-18,18.8,72.8,298.84448,296.84628,0,0,101136.15
03-01-18,19.05,72.8,299.36816,296.69333,0,0,101136.56
04-01-18,18.8,72.8,298.94745,297.0236,0,0,101255.57
04-01-18,19.05,72.8,299.4445,296.91977,3.81E-07,3.18E-08,101259.18
05-01-18,18.8,72.8,298.9569,296.91443,0,0,101155.31
05-01-18,19.05,72.8,299.4637,296.7474,0,0,101159.305
06-01-18,18.8,72.8,298.7158,296.9133,0,0,101127.27
06-01-18,19.05,72.8,299.1416,296.658,0,0,101130.63
07-01-18,18.8,72.8,298.46112,296.31802,0,0,101246.77
07-01-18,19.05,72.8,298.87164,296.07617,0,0,101250.13
08-01-18,18.8,72.8,297.96802,295.9539,0,0,101256.19
08-01-18,19.05,72.8,298.49622,295.74707,0,0,101257.305
09-01-18,18.8,72.8,299.09473,296.89847,0,0,101367.94
09-01-18,19.05,72.8,299.74545,296.73483,0,0,101370.43
10-01-18,18.8,72.8,300.38007,297.80872,0,0,101406.03
10-01-18,19.05,72.8,301.0338,297.67206,0,0,101413.97
11-01-18,18.8,72.8,300.2057,298.31412,0,0,101350.9
11-01-18,19.05,72.8,300.86148,298.20758,0,0,101353.875
12-01-18,18.8,72.8,300.74536,298.64526,0,0,101259
12-01-18,19.05,72.8,301.52844,298.5582,0,0,101259.04
13-01-18,18.8,72.8,300.40506,298.61444,0,0,101222.82
13-01-18,19.05,72.8,301.20218,298.6061,0,0,101222.695
14-01-18,18.8,72.8,300.35355,298.69653,0,0,101257.09
14-01-18,19.05,72.8,301.1593,298.80063,0,0,101256.69
15-01-18,18.8,72.8,300.752,299.02692,0,0,101254.336
15-01-18,19.05,72.8,301.4837,299.09155,0,0,101256.38
16-01-18,18.8,72.8,301.7435,299.44058,0,0,101125.93
16-01-18,19.05,72.8,302.39743,299.47937,0,0,101129.6
17-01-18,18.8,72.8,300.84766,299.04623,0,0,101139.63
17-01-18,19.05,72.8,301.37952,299.0016,0,0,101147.88
18-01-18,18.8,72.8,300.9721,298.92215,0,0,101215.54
18-01-18,19.05,72.8,301.48462,298.7844,0,0,101223.98
19-01-18,18.8,72.8,300.3577,298.71735,0,0,101297.16
19-01-18,19.05,72.8,300.7994,298.65186,0,0,101302.26
20-01-18,18.8,72.8,300.1129,298.03174,0,0,101243.74
20-01-18,19.05,72.8,301.01312,298.0447,0,0,101244.93
21-01-18,18.8,72.8,299.70142,297.8143,0,0,101092.01
21-01-18,19.05,72.8,300.53476,297.8702,0,0,101092.94
22-01-18,18.8,72.8,298.74484,297.40375,0,0,100992.82
22-01-18,19.05,72.8,299.30786,297.44626,0,0,100988.875
23-01-18,18.8,72.8,298.13144,296.85434,0,0,101099.85
23-01-18,19.05,72.8,298.7604,296.8212,1.91E-07,7.94E-09,101098.03
