valid_time,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp
01-01-16,18.8,72.8,302.9945,299.31174,0,0,101610.28
01-01-16,19.05,72.8,303.87567,299.00018,0,0,101618.44
02-01-16,18.8,72.8,301.2481,298.8226,0,0,101725.695
02-01-16,19.05,72.8,301.84314,298.46652,0,0,101727.48
03-01-16,18.8,72.8,300.4724,297.91196,0,0,101584.59
03-01-16,19.05,72.8,301.1102,297.5787,0,0,101588.88
04-01-16,18.8,72.8,301.2812,298.3273,0,0,101531.805
04-01-16,19.05,72.8,301.84338,297.9402,0,0,101539.13
05-01-16,18.8,72.8,300.88922,298.57925,0,0,101463.1
05-01-16,19.05,72.8,301.42422,298.2713,0,0,101469.01
06-01-16,18.8,72.8,300.48358,298.59378,0,0,101434.875
06-01-16,19.05,72.8,301.20087,298.39777,0,0,101435.73
07-01-16,18.8,72.8,300.69745,298.45267,0,0,101514.06
07-01-16,19.05,72.8,300.88885,298.16483,0,0,101515.72
08-01-16,18.8,72.8,300.4345,298.45642,0,0,101562.57
08-01-16,19.05,72.8,300.9995,298.22186,0,0,101568
09-01-16,18.8,72.8,300.63666,298.40744,0,0,101383.086
09-01-16,19.05,72.8,300.95258,298.1433,0,0,101392.09
10-01-16,18.8,72.8,300.44995,298.22958,0,0,101415.52
10-01-16,19.05,72.8,300.8746,297.88773,0,0,101421.98
11-01-16,18.8,72.8,300.13165,298.13644,0,0,101446.04
11-01-16,19.05,72.8,300.78653,297.87497,0,0,101448.57
12-01-16,18.8,72.8,298.71625,297.16327,0,0,101356.22
12-01-16,19.05,72.8,299.3047,296.95956,0,0,101355.51
13-01-16,18.8,72.8,298.56244,296.76236,0,0,101277.805
13-01-16,19.05,72.8,299.1535,296.66727,0,0,101275.97
14-01-16,18.8,72.8,298.0025,296.85968,0,0,101288.336
14-01-16,19.05,72.8,298.34216,296.74695,0,0,101283.4
15-01-16,18.8,72.8,297.6096,296.33896,1.91E-07,1.19E-08,101242.41
15-01-16,19.05,72.8,298.1032,296.26645,7.63E-07,3.97E-08,101240.01
16-01-16,18.8,72.8,297.77124,296.81006,1.91E-06,9.53E-08,101198.96
16-01-16,19.05,72.8,298.05508,296.6415,0,0,101195.164
17-01-16,18.8,72.8,297.34183,296.27213,4.77E-06,4.13E-07,101180.32
17-01-16,19.05,72.8,297.60498,296.1016,2.29E-06,2.22E-07,101179.99
18-01-16,18.8,72.8,297.47534,296.25864,8.59E-07,4.77E-08,101139.04
18-01-16,19.05,72.8,297.77222,296.07077,9.53E-08,7.94E-09,101138.84
19-01-16,18.8,72.8,298.18738,296.6257,0,0,101210.29
19-01-16,19.05,72.8,298.57,296.3964,0,0,101213.305
20-01-16,18.8,72.8,298.80164,296.4053,0,0,101398.47
20-01-16,19.05,72.8,299.03308,296.1041,0,0,101409.18
21-01-16,18.8,72.8,299.94745,296.81924,0,0,101442.91
21-01-16,19.05,72.8,299.89462,296.49344,0,0,101464.12
22-01-16,18.8,72.8,300.32187,297.24048,0,0,101431.02
22-01-16,19.05,72.8,300.5439,296.81418,0,0,101451.164
23-01-16,18.8,72.8,300.50787,297.78036,0,0,101444.07
23-01-16,19.05,72.8,300.82712,297.3375,0,0,101458.56
24-01-16,18.8,72.8,300.0932,297.97845,0,0,101464.41
24-01-16,19.05,72.8,300.47046,297.61002,0,0,101472.445
25-01-16,18.8,72.8,299.1786,297.22305,0,0,101391.836
25-01-16,19.05,72.8,299.5959,296.84705,0,0,101394.4
26-01-16,18.8,72.8,298.33322,296.45966,0,0,101351.414
26-01-16,19.05,72.8,298.86533,296.15927,0,0,101351.56
27-01-16,18.8,72.8,298.1599,296.08066,0,0,101394.73
27-01-16,19.05,72.8,298.7127,295.8077,0,0,101397.22
28-01-16,18.8,72.8,299.24225,296.9187,0,0,101346.18
28-01-16,19.05,72.8,299.86804,296.7546,0,0,101350.28
29-01-16,18.8,72.8,299.5042,297.44785,0,0,101425.664
29-01-16,19.05,72.8,300.03415,297.32028,0,0,101427.84
30-01-16,18.8,72.8,300.1538,297.92047,0,0,101433.54
30-01-16,19.05,72.8,300.6187,297.78778,0,0,101440
31-01-16,18.8,72.8,300.4792,298.19583,0,0,101358.9
31-01-16,19.05,72.8,301.05713,298.0831,0,0,101364.12
01-02-16,18.8,72.8,299.95477,298.0476,0,0,101417.28
01-02-16,19.05,72.8,300.6037,297.92422,0,0,101421.48
02-02-16,18.8,72.8,300.0849,297.7056,0,0,101444.48
02-02-16,19.05,72.8,300.64352,297.51657,0,0,101451.52
03-02-16,18.8,72.8,299.97235,297.449,0,0,101385.9
03-02-16,19.05,72.8,300.52438,297.34067,0,0,101392.82
04-02-16,18.8,72.8,298.877,296.7736,0,0,101336.945
04-02-16,19.05,72.8,299.47382,296.63223,0,0,101337.91
05-02-16,18.8,72.8,298.20544,296.6885,0,0,101223.664
05-02-16,19.05,72.8,298.47302,296.44168,1.91E-07,1.19E-08,101217.28
06-02-16,18.8,72.8,297.77975,296.34778,1.91E-07,7.94E-09,101179.03
06-02-16,19.05,72.8,297.9806,296.15976,7.63E-07,1.11E-07,101171.695
07-02-16,18.8,72.8,297.71985,296.23096,0,0,101445.77
07-02-16,19.05,72.8,298.1756,296.0634,0,0,101446.37
08-02-16,18.8,72.8,298.49292,296.45724,0,0,101342.055
08-02-16,19.05,72.8,299.17285,296.48648,0,0,101343.414
09-02-16,18.8,72.8,299.24078,297.5112,0,0,101233.28
09-02-16,19.05,72.8,299.91443,297.42123,0,0,101226.52
10-02-16,18.8,72.8,298.77014,297.56888,0,0,101216.81
10-02-16,19.05,72.8,299.17145,297.40427,1.91E-07,7.94E-09,101211.43
11-02-16,18.8,72.8,297.71762,296.91544,1.91E-06,1.31E-07,101252.805
11-02-16,19.05,72.8,298.08432,296.70203,2.29E-06,2.15E-07,101247.91
12-02-16,18.8,72.8,297.08392,295.94205,2.10E-06,4.53E-07,101319.28
12-02-16,19.05,72.8,297.47122,295.91492,7.63E-07,9.53E-08,101317.54
13-02-16,18.8,72.8,297.4873,295.94162,0,0,101378.88
13-02-16,19.05,72.8,298.0216,296.0427,0,0,101378.23
14-02-16,18.8,72.8,299.28394,297.03,0,0,101284.76
14-02-16,19.05,72.8,299.87317,297.12198,0,0,101288.79
15-02-16,18.8,72.8,299.22998,297.47488,0,0,101294.44
15-02-16,19.05,72.8,299.90808,297.52432,0,0,101294.336
16-02-16,18.8,72.8,299.30902,297.54703,0,0,101282.78
16-02-16,19.05,72.8,300.0559,297.5688,0,0,101277.41
17-02-16,18.8,72.8,298.75586,297.6326,0,0,101324.85
17-02-16,19.05,72.8,299.18243,297.68893,0,0,101320.09
18-02-16,18.8,72.8,299.1246,297.87103,0,0,101263.5
18-02-16,19.05,72.8,299.68762,298.02176,0,0,101261.695
19-02-16,18.8,72.8,299.38257,298.2423,0,0,101427.49
19-02-16,19.05,72.8,299.6777,298.25558,0,0,101425.34
20-02-16,18.8,72.8,299.68314,298.54947,0,0,101482.32
20-02-16,19.05,72.8,300.113,298.70197,0,0,101483.664
21-02-16,18.8,72.8,300.424,299.4054,0,0,101345.52
21-02-16,19.05,72.8,301.22473,299.5782,0,0,101345.37
22-02-16,18.8,72.8,300.47778,298.8101,0,0,101384.37
22-02-16,19.05,72.8,301.0498,298.75293,0,0,101388.16
23-02-16,18.8,72.8,299.60074,297.8203,0,0,101182.99
23-02-16,19.05,72.8,300.46188,297.857,0,0,101178.15
24-02-16,18.8,72.8,299.28687,297.96466,0,0,101153.88
24-02-16,19.05,72.8,299.59357,297.9429,0,0,101142.375
25-02-16,18.8,72.8,298.48242,297.32733,4.20E-06,3.93E-07,101254.31
25-02-16,19.05,72.8,299.29242,297.3186,7.63E-06,8.26E-07,101252.48
26-02-16,18.8,72.8,299.73236,297.6276,9.53E-08,3.97E-09,101332.06
26-02-16,19.05,72.8,300.67456,297.77274,3.82E-07,3.97E-08,101328.4
27-02-16,18.8,72.8,300.313,298.76376,0,0,101302.34
27-02-16,19.05,72.8,301.44626,298.96777,0,0,101296.055
28-02-16,18.8,72.8,300.55145,299.2445,0,0,101408.79
28-02-16,19.05,72.8,301.26205,299.36267,0,0,101400.26
29-02-16,18.8,72.8,300.51804,299.10812,0,0,101420.15
29-02-16,19.05,72.8,301.45477,299.29172,0,0,101415.82
01-03-16,18.8,72.8,300.99255,299.58746,0.000216516,9.02E-06,101219.18
01-03-16,19.05,72.8,301.98367,299.79605,8.74E-05,3.65E-06,101213.23
02-03-16,18.8,72.8,301.11658,300.01013,3.74E-05,1.61E-06,101263.625
02-03-16,19.05,72.8,301.99,300.22955,0.000185966,8.27E-06,101259.15
