valid_time,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp
01-01-19,18.8,72.8,299.21042,296.81256,0,0,101726.086
01-01-19,19.05,72.8,299.89655,296.60733,0,0,101731.23
02-01-19,18.8,72.8,299.5584,297.16934,0,0,101696.21
02-01-19,19.05,72.8,300.08356,296.94342,0,0,101702.5
03-01-19,18.8,72.8,299.0694,297.01758,0,0,101749.59
03-01-19,19.05,72.8,300.00418,296.75137,0,0,101752.305
04-01-19,18.8,72.8,299.7059,297.16797,0,0,101626.56
04-01-19,19.05,72.8,300.35745,296.8257,0,0,101630.25
05-01-19,18.8,72.8,298.74323,296.97095,0,0,101502.9
05-01-19,19.05,72.8,299.36612,296.69086,0,0,101504.22
06-01-19,18.8,72.8,299.62747,296.85806,0,0,101409.125
06-01-19,19.05,72.8,300.08777,296.61105,0,0,101418.914
07-01-19,18.8,72.8,299.83395,296.97034,0,0,101367.51
07-01-19,19.05,72.8,300.07532,296.70926,0,0,101383.414
08-01-19,18.8,72.8,299.43893,296.8914,0,0,101402.875
08-01-19,19.05,72.8,299.83624,296.48517,0,0,101411.94
09-01-19,18.8,72.8,298.70837,296.32425,0,0,101379.77
09-01-19,19.05,72.8,299.19238,295.99924,0,0,101385.06
10-01-19,18.8,72.8,299.06665,296.5551,0,0,101283.32
10-01-19,19.05,72.8,299.84167,296.2936,0,0,101288.28
11-01-19,18.8,72.8,298.62454,296.6529,0,0,101340.01
11-01-19,19.05,72.8,299.1494,296.45493,0,0,101340.555
12-01-19,18.8,72.8,298.26733,296.22058,0,0,101379.586
12-01-19,19.05,72.8,298.91138,296.05026,0,0,101378.97
13-01-19,18.8,72.8,299.04346,296.44028,0,0,101438.125
13-01-19,19.05,72.8,299.54092,296.271,0,0,101443.945
14-01-19,18.8,72.8,299.5288,296.9788,0,0,101339.414
14-01-19,19.05,72.8,299.96448,296.80536,0,0,101348.29
15-01-19,18.8,72.8,300.31775,297.69553,0,0,101372.336
15-01-19,19.05,72.8,300.98166,297.56424,0,0,101383.93
16-01-19,18.8,72.8,299.5633,297.46512,0,0,101395.66
16-01-19,19.05,72.8,300.2845,297.37277,0,0,101399.18
17-01-19,18.8,72.8,299.4739,297.5464,0,0,101311.82
17-01-19,19.05,72.8,300.11432,297.40768,0,0,101317.586
18-01-19,18.8,72.8,299.5122,297.45645,0,0,101287.055
18-01-19,19.05,72.8,300.25708,297.1932,0,0,101291.07
19-01-19,18.8,72.8,300.138,297.68295,0,0,101352.32
19-01-19,19.05,72.8,300.96542,297.6492,0,0,101353.48
20-01-19,18.8,72.8,300.04578,297.7308,0,0,101422.34
20-01-19,19.05,72.8,300.61224,297.65625,0,0,101423.695
21-01-19,18.8,72.8,298.40527,297.1904,0,0,101347.32
21-01-19,19.05,72.8,298.89096,297.05185,0,0,101346.16
22-01-19,18.8,72.8,297.25253,296.21896,7.06E-06,1.49E-06,101402.97
22-01-19,19.05,72.8,297.6013,296.12866,1.07E-05,1.55E-06,101400.94
23-01-19,18.8,72.8,297.0853,295.9458,4.73E-05,1.47E-05,101494.555
23-01-19,19.05,72.8,297.3278,295.8226,2.98E-05,7.28E-06,101500.63
24-01-19,18.8,72.8,297.68887,295.71957,0,0,101521.54
24-01-19,19.05,72.8,298.17914,295.6352,0,0,101525.79
25-01-19,18.8,72.8,297.51422,295.58646,0,0,101505.79
25-01-19,19.05,72.8,297.8447,295.43808,0,0,101516.82
26-01-19,18.8,72.8,297.6321,295.41602,0,0,101521.28
26-01-19,19.05,72.8,297.9593,295.3085,0,0,101540.88
27-01-19,18.8,72.8,298.38596,296.32352,0,0,101539.086
27-01-19,19.05,72.8,298.6176,296.15643,0,0,101566.38
28-01-19,18.8,72.8,298.311,296.3673,0,0,101629.72
28-01-19,19.05,72.8,298.55646,296.14093,0,0,101657.664
29-01-19,18.8,72.8,298.76453,296.3279,0,0,101600.805
29-01-19,19.05,72.8,298.93695,296.0333,0,0,101620.27
30-01-19,18.8,72.8,298.72925,296.3345,0,0,101533.29
30-01-19,19.05,72.8,299.54327,296.0405,0,0,101540.56
31-01-19,18.8,72.8,297.77112,296.15536,0,0,101442.44
31-01-19,19.05,72.8,298.2703,295.93973,0,0,101446.69
01-02-19,18.8,72.8,297.9864,296.1469,0,0,101423.414
01-02-19,19.05,72.8,298.66342,296.0015,0,0,101425.87
02-02-19,18.8,72.8,297.45538,295.90042,0,0,101317.84
02-02-19,19.05,72.8,298.02338,295.8074,0,0,101320.086
03-02-19,18.8,72.8,298.30286,296.5668,0,0,101366.84
03-02-19,19.05,72.8,299.11707,296.44626,0,0,101367.49
04-02-19,18.8,72.8,298.97156,297.22812,0,0,101506.695
04-02-19,19.05,72.8,299.43854,297.19904,0,0,101507.56
05-02-19,18.8,72.8,298.61148,297.21344,0,0,101551.18
05-02-19,19.05,72.8,299.19513,297.16702,0,0,101550.82
06-02-19,18.8,72.8,297.87112,296.77914,0,0,101342.07
06-02-19,19.05,72.8,298.2568,296.60202,0,0,101337.63
07-02-19,18.8,72.8,296.55487,295.7264,0,0,101471
07-02-19,19.05,72.8,296.75244,295.58893,0,0,101472.71
08-02-19,18.8,72.8,294.8904,293.96194,0,0,101699.91
08-02-19,19.05,72.8,295.0617,293.82516,0,0,101706.96
09-02-19,18.8,72.8,297.94946,294.68814,0,0,101572.73
09-02-19,19.05,72.8,298.2198,294.51572,0,0,101586.27
10-02-19,18.8,72.8,297.767,295.48465,0,0,101477.81
10-02-19,19.05,72.8,298.64975,295.28577,0,0,101483.32
11-02-19,18.8,72.8,299.2272,296.7744,0,0,101446.76
11-02-19,19.05,72.8,300.41064,296.76947,0,0,101451.21
12-02-19,18.8,72.8,300.01715,298.12595,0,0,101461.29
12-02-19,19.05,72.8,300.9588,298.09293,0,0,101462.19
13-02-19,18.8,72.8,299.16064,298.10617,0,0,101605.94
13-02-19,19.05,72.8,299.90982,298.27805,0,0,101606.04
14-02-19,18.8,72.8,298.4665,297.10553,0,0,101418
14-02-19,19.05,72.8,299.16528,297.21854,0,0,101419.82
15-02-19,18.8,72.8,298.05936,296.76236,0,0,101448.586
15-02-19,19.05,72.8,298.68347,296.75662,0,0,101445.62
16-02-19,18.8,72.8,298.2055,296.31177,0,0,101497.79
16-02-19,19.05,72.8,298.96597,296.37146,0,0,101496.73
17-02-19,18.8,72.8,298.0094,296.4209,0,0,101376.664
17-02-19,19.05,72.8,298.77216,296.54358,0,0,101370.836
18-02-19,18.8,72.8,298.29187,296.54544,0,0,101153.59
18-02-19,19.05,72.8,299.04153,296.65115,0,0,101152.5
19-02-19,18.8,72.8,298.4714,296.8591,0,0,101148.75
19-02-19,19.05,72.8,299.35162,296.9947,0,0,101147.01
20-02-19,18.8,72.8,298.6717,297.28195,0,0,101314.27
20-02-19,19.05,72.8,299.33203,297.35773,0,0,101307.664
21-02-19,18.8,72.8,298.60693,297.21616,0,0,101609.75
21-02-19,19.05,72.8,299.2693,297.25668,0,0,101607.76
22-02-19,18.8,72.8,299.07758,297.7936,0,0,101476.96
22-02-19,19.05,72.8,300.10864,297.97455,0,0,101479.93
23-02-19,18.8,72.8,300.70923,298.83542,0,0,101202.27
23-02-19,19.05,72.8,301.60583,299.02997,0,0,101207.125
24-02-19,18.8,72.8,300.45605,298.55267,0,0,101093.16
24-02-19,19.05,72.8,300.9248,298.65,0,0,101093.15
25-02-19,18.8,72.8,299.79602,297.92172,0,0,101082.15
25-02-19,19.05,72.8,300.48547,298.03897,0,0,101082.625
26-02-19,18.8,72.8,299.68137,297.6561,0,0,101077.44
26-02-19,19.05,72.8,300.51636,297.80716,0,0,101076.31
27-02-19,18.8,72.8,298.26035,296.89194,9.53E-08,3.97E-09,101056.9
27-02-19,19.05,72.8,298.74988,297.04208,7.63E-07,3.18E-08,101054.23
28-02-19,18.8,72.8,299.29932,297.04044,0,0,101140.69
28-02-19,19.05,72.8,300.026,297.3348,0,0,101139.836
01-03-19,18.8,72.8,298.41232,297.29196,0,0,101055.555
01-03-19,19.05,72.8,299.3958,297.4343,0,0,101049.79
02-03-19,18.8,72.8,298.9069,297.61945,0,0,101018.4
02-03-19,19.05,72.8,299.25635,297.60834,0,0,101010.375
03-03-19,18.8,72.8,297.84546,297.14957,1.26E-05,1.59E-06,101173.06
03-03-19,19.05,72.8,298.30908,297.22244,1.87E-05,2.70E-06,101168.84
04-03-19,18.8,72.8,298.5541,297.17444,1.33E-05,2.70E-06,101095.375
04-03-19,19.05,72.8,299.07477,297.31854,2.51E-05,4.50E-06,101089.82
05-03-19,18.8,72.8,297.92123,297.11957,4.55E-05,6.97E-06,101066.875
05-03-19,19.05,72.8,298.35208,297.21683,3.28E-05,4.04E-06,101059.15
06-03-19,18.8,72.8,297.76343,296.79202,5.34E-06,4.17E-07,101212.18
06-03-19,19.05,72.8,298.324,296.9326,1.72E-06,1.11E-07,101207.38
07-03-19,18.8,72.8,299.1906,296.9881,0,0,101104.29
07-03-19,19.05,72.8,299.8926,297.2499,0,0,101103.6
08-03-19,18.8,72.8,299.3784,297.68393,0,0,101207.51
08-03-19,19.05,72.8,300.1319,297.88715,0,0,101208.086
09-03-19,18.8,72.8,299.83142,298.2822,0,0,101290.25
09-03-19,19.05,72.8,300.76196,298.58487,0,0,101287.49
10-03-19,18.8,72.8,300.27264,298.5478,0,0,101249.805
10-03-19,19.05,72.8,301.06256,298.67502,0,0,101245.4
