valid_time,latitude,longitude,msl,number
2011-01-01,19.05,72.8,101023.336,0
2011-01-01,18.8,72.8,101021.38,0
2011-01-02,19.05,72.8,100974.805,0
2011-01-02,18.8,72.8,100969.85,0
2011-01-03,19.05,72.8,101037.35,0
2011-01-03,18.8,72.8,101035.805,0
2011-01-04,19.05,72.8,101091.664,0
2011-01-04,18.8,72.8,101089.65,0
2011-01-05,19.05,72.8,101050.9,0
2011-01-05,18.8,72.8,101041.98,0
2011-01-06,19.05,72.8,101152.51,0
2011-01-06,18.8,72.8,101138.22,0
2011-01-07,19.05,72.8,101120.71,0
2011-01-07,18.8,72.8,101110.125,0
2011-01-08,19.05,72.8,101001.56,0
2011-01-08,18.8,72.8,100996.055,0
2011-01-09,19.05,72.8,100987.34,0
2011-01-09,18.8,72.8,100977.79,0
2011-01-10,19.05,72.8,101065.31,0
2011-01-10,18.8,72.8,101056.164,0
2011-01-11,19.05,72.8,101117.34,0
2011-01-11,18.8,72.8,101113.13,0
2011-01-12,19.05,72.8,101075.125,0
2011-01-12,18.8,72.8,101072.0,0
2011-01-13,19.05,72.8,101102.15,0
2011-01-13,18.8,72.8,101101.15,0
2011-01-14,19.05,72.8,101161.12,0
2011-01-14,18.8,72.8,101159.01,0
2011-01-15,19.05,72.8,101292.46,0
2011-01-15,18.8,72.8,101285.4,0
2011-01-16,19.05,72.8,101238.57,0
2011-01-16,18.8,72.8,101231.414,0
2011-01-17,19.05,72.8,101124.375,0
2011-01-17,18.8,72.8,101122.52,0
2011-01-18,19.05,72.8,101158.21,0
2011-01-18,18.8,72.8,101153.29,0
2011-01-19,19.05,72.8,101070.68,0
2011-01-19,18.8,72.8,101063.57,0
2011-01-20,19.05,72.8,101174.37,0
2011-01-20,18.8,72.8,101166.46,0
2011-01-21,19.05,72.8,101224.945,0
2011-01-21,18.8,72.8,101216.9,0
2011-01-22,19.05,72.8,101308.34,0
2011-01-22,18.8,72.8,101304.66,0
2011-01-23,19.05,72.8,101379.12,0
2011-01-23,18.8,72.8,101373.66,0
2011-01-24,19.05,72.8,101354.47,0
2011-01-24,18.8,72.8,101349.445,0
2011-01-25,19.05,72.8,101338.086,0
2011-01-25,18.8,72.8,101331.5,0
2011-01-26,19.05,72.8,101385.53,0
2011-01-26,18.8,72.8,101372.445,0
2011-01-27,19.05,72.8,101389.49,0
2011-01-27,18.8,72.8,101386.4,0
2011-01-28,19.05,72.8,101309.66,0
2011-01-28,18.8,72.8,101309.94,0
2011-01-29,19.05,72.8,101243.82,0
2011-01-29,18.8,72.8,101240.82,0
2011-01-30,19.05,72.8,101252.125,0
2011-01-30,18.8,72.8,101246.9,0
2011-01-31,19.05,72.8,101249.68,0
2011-01-31,18.8,72.8,101244.23,0
2011-02-01,19.05,72.8,101311.125,0
2011-02-01,18.8,72.8,101309.44,0
2011-02-02,19.05,72.8,101292.445,0
2011-02-02,18.8,72.8,101290.56,0
2011-02-03,19.05,72.8,101254.086,0
2011-02-03,18.8,72.8,101253.48,0
2011-02-04,19.05,72.8,101287.28,0
2011-02-04,18.8,72.8,101285.13,0
2011-02-05,19.05,72.8,101125.32,0
2011-02-05,18.8,72.8,101121.22,0
