valid_time,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp
01-01-15,18.8,72.8,297.28986,296.37503,6.63E-05,8.25E-06,100941.98
01-01-15,19.05,72.8,297.46942,296.1647,5.73E-05,6.72E-06,100941.74
02-01-15,18.8,72.8,297.12677,296.1899,4.01E-06,6.83E-07,101190.31
02-01-15,19.05,72.8,297.52744,296.07968,3.24E-06,2.19E-07,101190.35
03-01-15,18.8,72.8,298.04413,296.5476,6.68E-07,2.78E-08,101373.72
03-01-15,19.05,72.8,298.39935,296.39108,3.81E-07,1.59E-08,101375.09
04-01-15,18.8,72.8,300.11035,297.57483,0,0,101361.19
04-01-15,19.05,72.8,300.4448,297.37534,0,0,101370.31
05-01-15,18.8,72.8,300.3104,298.07352,0,0,101311.31
05-01-15,19.05,72.8,300.50388,297.8498,0,0,101326.56
06-01-15,18.8,72.8,299.66757,297.79663,0,0,101350.15
06-01-15,19.05,72.8,300.09167,297.60614,0,0,101354.23
07-01-15,18.8,72.8,298.91998,297.1199,0,0,101365.38
07-01-15,19.05,72.8,299.4837,296.92856,0,0,101365.88
08-01-15,18.8,72.8,299.76584,297.1749,0,0,101349.875
08-01-15,19.05,72.8,300.19568,296.93668,0,0,101356.72
09-01-15,18.8,72.8,300.78763,298.15753,0,0,101434.37
09-01-15,19.05,72.8,300.9569,297.80283,0,0,101443.414
10-01-15,18.8,72.8,300.7602,297.83676,0,0,101501.77
10-01-15,19.05,72.8,300.96698,297.42923,0,0,101510.1
11-01-15,18.8,72.8,299.7284,297.35464,0,0,101489.28
11-01-15,19.05,72.8,300.29666,297.05817,0,0,101495.414
12-01-15,18.8,72.8,300.003,297.2485,0,0,101432.336
12-01-15,19.05,72.8,300.7633,296.9038,0,0,101440.52
13-01-15,18.8,72.8,298.98044,296.98145,0,0,101349.26
13-01-15,19.05,72.8,299.3447,296.57162,0,0,101353.28
14-01-15,18.8,72.8,298.9527,296.88852,0,0,101269.1
14-01-15,19.05,72.8,299.47974,296.73398,0,0,101271.75
15-01-15,18.8,72.8,299.41406,296.9564,0,0,101290.84
15-01-15,19.05,72.8,299.8702,296.6813,0,0,101293.13
16-01-15,18.8,72.8,299.85486,297.26096,0,0,101349.01
16-01-15,19.05,72.8,300.56555,297.03268,0,0,101354.98
17-01-15,18.8,72.8,299.92432,297.43134,0,0,101392.66
17-01-15,19.05,72.8,300.6311,297.21924,0,0,101400.27
18-01-15,18.8,72.8,299.69437,297.587,0,0,101376.99
18-01-15,19.05,72.8,300.0567,297.2759,0,0,101382.79
19-01-15,18.8,72.8,298.6368,296.9614,0,0,101316.87
19-01-15,19.05,72.8,299.11313,296.70874,0,0,101314.81
20-01-15,18.8,72.8,298.1177,296.74606,1.33E-06,1.59E-07,101477.29
20-01-15,19.05,72.8,298.4297,296.3359,2.67E-06,3.54E-07,101477
21-01-15,18.8,72.8,298.39056,296.86447,0,0,101622.414
21-01-15,19.05,72.8,298.6961,296.69095,0,0,101623.29
22-01-15,18.8,72.8,297.122,296.3216,3.57E-05,9.10E-06,101677.76
22-01-15,19.05,72.8,297.5564,296.29642,5.77E-05,1.17E-05,101680.01
23-01-15,18.8,72.8,298.15128,296.5317,1.91E-07,7.94E-09,101486.625
23-01-15,19.05,72.8,298.71384,296.5541,0,0,101489.52
24-01-15,18.8,72.8,298.7296,297.0095,0,0,101402.195
24-01-15,19.05,72.8,299.16116,296.98828,0,0,101404.04
25-01-15,18.8,72.8,298.32022,297.02222,0,0,101495.586
25-01-15,19.05,72.8,298.7979,297.00067,0,0,101498.77
26-01-15,18.8,72.8,298.3943,296.6907,0,0,101515.305
26-01-15,19.05,72.8,298.85007,296.5391,0,0,101523.06
27-01-15,18.8,72.8,297.6028,296.02872,0,0,101387.93
27-01-15,19.05,72.8,298.06235,295.9386,0,0,101394.6
28-01-15,18.8,72.8,298.15805,296.43106,0,0,101180.22
28-01-15,19.05,72.8,298.718,296.39798,0,0,101183.664
29-01-15,18.8,72.8,298.43616,296.6402,0,0,101289.1
29-01-15,19.05,72.8,299.10248,296.6074,0,0,101292.22
