valid_time,latitude,longitude,t2m,number
2014-01-01,19.05,72.8,297.1425,0
2014-01-01,18.8,72.8,297.3221,0
2014-01-02,19.05,72.8,298.03494,0
2014-01-02,18.8,72.8,298.24167,0
2014-01-03,19.05,72.8,298.035,0
2014-01-03,18.8,72.8,298.1536,0
2014-01-04,19.05,72.8,297.26254,0
2014-01-04,18.8,72.8,297.31497,0
2014-01-05,19.05,72.8,296.69284,0
2014-01-05,18.8,72.8,296.8597,0
2014-01-06,19.05,72.8,296.21878,0
2014-01-06,18.8,72.8,296.49216,0
2014-01-07,19.05,72.8,297.02518,0
2014-01-07,18.8,72.8,297.3658,0
2014-01-08,19.05,72.8,297.3517,0
2014-01-08,18.8,72.8,297.53076,0
2014-01-09,19.05,72.8,296.5227,0
2014-01-09,18.8,72.8,296.6505,0
2014-01-10,19.05,72.8,295.79227,0
2014-01-10,18.8,72.8,296.02753,0
2014-01-11,19.05,72.8,294.4877,0
2014-01-11,18.8,72.8,294.72458,0
2014-01-12,19.05,72.8,295.29617,0
2014-01-12,18.8,72.8,295.63498,0
2014-01-13,19.05,72.8,295.92596,0
2014-01-13,18.8,72.8,296.1618,0
2014-01-14,19.05,72.8,296.20602,0
2014-01-14,18.8,72.8,296.34,0
2014-01-15,19.05,72.8,296.56808,0
2014-01-15,18.8,72.8,296.70084,0
2014-01-16,19.05,72.8,296.06458,0
2014-01-16,18.8,72.8,296.34238,0
2014-01-17,19.05,72.8,295.45224,0
2014-01-17,18.8,72.8,295.78766,0
2014-01-18,19.05,72.8,295.42935,0
2014-01-18,18.8,72.8,295.56372,0
2014-01-19,19.05,72.8,295.86,0
2014-01-19,18.8,72.8,296.20767,0
2014-01-20,19.05,72.8,296.31052,0
2014-01-20,18.8,72.8,296.5098,0
2014-01-21,19.05,72.8,296.80933,0
2014-01-21,18.8,72.8,296.98032,0
2014-01-22,19.05,72.8,296.9128,0
2014-01-22,18.8,72.8,296.9717,0
2014-01-23,19.05,72.8,296.96622,0
2014-01-23,18.8,72.8,296.9626,0
2014-01-24,19.05,72.8,297.0071,0
2014-01-24,18.8,72.8,296.9808,0
2014-01-25,19.05,72.8,297.50778,0
2014-01-25,18.8,72.8,297.44827,0
2014-01-26,19.05,72.8,298.39697,0
2014-01-26,18.8,72.8,298.3991,0
2014-01-27,19.05,72.8,298.9653,0
2014-01-27,18.8,72.8,298.99893,0
2014-01-28,19.05,72.8,298.18185,0
2014-01-28,18.8,72.8,298.2769,0
2014-01-29,19.05,72.8,297.6503,0
2014-01-29,18.8,72.8,297.6897,0
2014-01-30,19.05,72.8,298.00272,0
2014-01-30,18.8,72.8,298.12775,0
2014-01-31,19.05,72.8,298.38797,0
2014-01-31,18.8,72.8,298.4465,0
2014-02-01,19.05,72.8,298.58856,0
2014-02-01,18.8,72.8,298.57162,0
2014-02-02,19.05,72.8,298.5774,0
2014-02-02,18.8,72.8,298.5984,0
2014-02-03,19.05,72.8,298.513,0
2014-02-03,18.8,72.8,298.51657,0
2014-02-04,19.05,72.8,298.56784,0
2014-02-04,18.8,72.8,298.53604,0
2014-02-05,19.05,72.8,298.474,0
2014-02-05,18.8,72.8,298.40665,0
2014-02-06,19.05,72.8,297.99826,0
2014-02-06,18.8,72.8,297.86148,0
2014-02-07,19.05,72.8,297.22638,0
2014-02-07,18.8,72.8,297.21338,0
2014-02-08,19.05,72.8,296.99063,0
2014-02-08,18.8,72.8,297.0096,0
2014-02-09,19.05,72.8,296.31125,0
2014-02-09,18.8,72.8,296.34912,0
2014-02-10,19.05,72.8,296.19415,0
2014-02-10,18.8,72.8,296.22623,0
2014-02-11,19.05,72.8,295.78662,0
2014-02-11,18.8,72.8,295.84402,0
2014-02-12,19.05,72.8,295.7772,0
2014-02-12,18.8,72.8,295.84433,0
2014-02-13,19.05,72.8,296.666,0
2014-02-13,18.8,72.8,296.80185,0
2014-02-14,19.05,72.8,296.20828,0
2014-02-14,18.8,72.8,296.38724,0
2014-02-15,19.05,72.8,295.21954,0
2014-02-15,18.8,72.8,295.43826,0
2014-02-16,19.05,72.8,295.44604,0
2014-02-16,18.8,72.8,295.42563,0
2014-02-17,19.05,72.8,296.81143,0
2014-02-17,18.8,72.8,296.87405,0
2014-02-18,19.05,72.8,297.75174,0
2014-02-18,18.8,72.8,297.81918,0
2014-02-19,19.05,72.8,298.04523,0
2014-02-19,18.8,72.8,298.0191,0
2014-02-20,19.05,72.8,297.75516,0
2014-02-20,18.8,72.8,297.83145,0
2014-02-21,19.05,72.8,297.3407,0
2014-02-21,18.8,72.8,297.4085,0
2014-02-22,19.05,72.8,296.7105,0
2014-02-22,18.8,72.8,296.63123,0
2014-02-23,19.05,72.8,297.29684,0
2014-02-23,18.8,72.8,297.12845,0
2014-02-24,19.05,72.8,298.23727,0
2014-02-24,18.8,72.8,298.12073,0
2014-02-25,19.05,72.8,298.3782,0
2014-02-25,18.8,72.8,298.29004,0
2014-02-26,19.05,72.8,297.9295,0
2014-02-26,18.8,72.8,297.8964,0
2014-02-27,19.05,72.8,298.21817,0
2014-02-27,18.8,72.8,298.09305,0
2014-02-28,19.05,72.8,297.52902,0
2014-02-28,18.8,72.8,297.46268,0
2014-03-01,19.05,72.8,296.65366,0
2014-03-01,18.8,72.8,296.5986,0
2014-03-02,19.05,72.8,297.49222,0
2014-03-02,18.8,72.8,297.45782,0
2014-03-03,19.05,72.8,298.05966,0
2014-03-03,18.8,72.8,297.97556,0
2014-03-04,19.05,72.8,297.75443,0
2014-03-04,18.8,72.8,297.75812,0
2014-03-05,19.05,72.8,297.71194,0
2014-03-05,18.8,72.8,297.61493,0
2014-03-06,19.05,72.8,297.7136,0
2014-03-06,18.8,72.8,297.49594,0
2014-03-07,19.05,72.8,298.096,0
2014-03-07,18.8,72.8,297.80338,0
2014-03-08,19.05,72.8,298.40918,0
2014-03-08,18.8,72.8,298.12677,0
2014-03-09,19.05,72.8,298.0744,0
2014-03-09,18.8,72.8,298.0285,0
2014-03-10,19.05,72.8,298.17606,0
2014-03-10,18.8,72.8,298.07645,0
2014-03-11,19.05,72.8,298.13724,0
2014-03-11,18.8,72.8,297.9625,0
2014-03-12,19.05,72.8,299.49292,0
2014-03-12,18.8,72.8,299.209,0
2014-03-13,19.05,72.8,300.03842,0
2014-03-13,18.8,72.8,299.83255,0
2014-03-14,19.05,72.8,300.69366,0
2014-03-14,18.8,72.8,300.3403,0
2014-03-15,19.05,72.8,301.10947,0
2014-03-15,18.8,72.8,300.74417,0
2014-03-16,19.05,72.8,301.27737,0
2014-03-16,18.8,72.8,300.909,0
2014-03-17,19.05,72.8,301.64285,0
2014-03-17,18.8,72.8,301.34738,0
2014-03-18,19.05,72.8,300.84225,0
2014-03-18,18.8,72.8,300.5765,0
2014-03-19,19.05,72.8,301.1417,0
2014-03-19,18.8,72.8,300.90952,0
2014-03-20,19.05,72.8,301.00064,0
2014-03-20,18.8,72.8,300.8204,0
2014-03-21,19.05,72.8,299.67685,0
2014-03-21,18.8,72.8,299.63046,0
2014-03-22,19.05,72.8,298.32236,0
2014-03-22,18.8,72.8,298.20593,0
2014-03-23,19.05,72.8,298.91934,0
2014-03-23,18.8,72.8,298.63928,0
2014-03-24,19.05,72.8,299.32886,0
2014-03-24,18.8,72.8,299.05173,0
2014-03-25,19.05,72.8,299.8048,0
2014-03-25,18.8,72.8,299.4895,0
2014-03-26,19.05,72.8,300.00504,0
2014-03-26,18.8,72.8,299.6897,0
2014-03-27,19.05,72.8,300.36716,0
2014-03-27,18.8,72.8,300.11218,0
2014-03-28,19.05,72.8,300.07336,0
2014-03-28,18.8,72.8,299.75955,0
2014-03-29,19.05,72.8,300.5629,0
2014-03-29,18.8,72.8,300.19342,0
2014-03-30,19.05,72.8,301.35483,0
2014-03-30,18.8,72.8,300.9385,0
