valid_time,latitude,longitude,t2m,number
2014-01-01,19.05,72.8,300.13162,0
2014-01-01,18.8,72.8,299.6965,0
2014-01-02,19.05,72.8,300.719,0
2014-01-02,18.8,72.8,300.5122,0
2014-01-03,19.05,72.8,300.77817,0
2014-01-03,18.8,72.8,300.37833,0
2014-01-04,19.05,72.8,299.30542,0
2014-01-04,18.8,72.8,298.79147,0
2014-01-05,19.05,72.8,299.04678,0
2014-01-05,18.8,72.8,298.6636,0
2014-01-06,19.05,72.8,299.60434,0
2014-01-06,18.8,72.8,299.22803,0
2014-01-07,19.05,72.8,300.83105,0
2014-01-07,18.8,72.8,300.3295,0
2014-01-08,19.05,72.8,299.67355,0
2014-01-08,18.8,72.8,299.13126,0
2014-01-09,19.05,72.8,298.74847,0
2014-01-09,18.8,72.8,298.30475,0
2014-01-10,19.05,72.8,298.19055,0
2014-01-10,18.8,72.8,297.72284,0
2014-01-11,19.05,72.8,297.29077,0
2014-01-11,18.8,72.8,296.96722,0
2014-01-12,19.05,72.8,298.20435,0
2014-01-12,18.8,72.8,297.77203,0
2014-01-13,19.05,72.8,298.54285,0
2014-01-13,18.8,72.8,298.03546,0
2014-01-14,19.05,72.8,298.39185,0
2014-01-14,18.8,72.8,297.8487,0
2014-01-15,19.05,72.8,299.2252,0
2014-01-15,18.8,72.8,298.7774,0
2014-01-16,19.05,72.8,298.88654,0
2014-01-16,18.8,72.8,298.35492,0
2014-01-17,19.05,72.8,297.15588,0
2014-01-17,18.8,72.8,297.02716,0
2014-01-18,19.05,72.8,298.38577,0
2014-01-18,18.8,72.8,297.98273,0
2014-01-19,19.05,72.8,298.68137,0
2014-01-19,18.8,72.8,298.2102,0
2014-01-20,19.05,72.8,298.38065,0
2014-01-20,18.8,72.8,298.13626,0
2014-01-21,19.05,72.8,298.1103,0
2014-01-21,18.8,72.8,297.91418,0
2014-01-22,19.05,72.8,298.9898,0
2014-01-22,18.8,72.8,298.55875,0
2014-01-23,19.05,72.8,299.01282,0
2014-01-23,18.8,72.8,298.4305,0
2014-01-24,19.05,72.8,298.80313,0
2014-01-24,18.8,72.8,298.23895,0
2014-01-25,19.05,72.8,300.625,0
2014-01-25,18.8,72.8,299.97876,0
