valid_time,latitude,longitude,msl,number
2014-01-01,19.05,72.8,101360.24,0
2014-01-01,18.8,72.8,101353.43,0
2014-01-02,19.05,72.8,101399.63,0
2014-01-02,18.8,72.8,101394.945,0
2014-01-03,19.05,72.8,101415.48,0
2014-01-03,18.8,72.8,101412.69,0
2014-01-04,19.05,72.8,101345.445,0
2014-01-04,18.8,72.8,101344.22,0
2014-01-05,19.05,72.8,101257.6,0
2014-01-05,18.8,72.8,101252.29,0
2014-01-06,19.05,72.8,101217.195,0
2014-01-06,18.8,72.8,101208.195,0
2014-01-07,19.05,72.8,101164.09,0
2014-01-07,18.8,72.8,101160.805,0
2014-01-08,19.05,72.8,101265.66,0
2014-01-08,18.8,72.8,101266.375,0
2014-01-09,19.05,72.8,101331.93,0
2014-01-09,18.8,72.8,101329.914,0
2014-01-10,19.05,72.8,101350.695,0
2014-01-10,18.8,72.8,101348.18,0
2014-01-11,19.05,72.8,101473.28,0
2014-01-11,18.8,72.8,101466.414,0
2014-01-12,19.05,72.8,101477.22,0
2014-01-12,18.8,72.8,101475.82,0
2014-01-13,19.05,72.8,101477.41,0
2014-01-13,18.8,72.8,101477.0,0
2014-01-14,19.05,72.8,101389.99,0
2014-01-14,18.8,72.8,101390.22,0
2014-01-15,19.05,72.8,101450.16,0
2014-01-15,18.8,72.8,101443.19,0
2014-01-16,19.05,72.8,101463.93,0
2014-01-16,18.8,72.8,101460.56,0
2014-01-17,19.05,72.8,101446.68,0
2014-01-17,18.8,72.8,101448.84,0
2014-01-18,19.05,72.8,101504.375,0
2014-01-18,18.8,72.8,101497.81,0
2014-01-19,19.05,72.8,101570.76,0
2014-01-19,18.8,72.8,101567.91,0
2014-01-20,19.05,72.8,101552.555,0
2014-01-20,18.8,72.8,101552.79,0
2014-01-21,19.05,72.8,101557.38,0
2014-01-21,18.8,72.8,101552.414,0
2014-01-22,19.05,72.8,101411.02,0
2014-01-22,18.8,72.8,101407.01,0
2014-01-23,19.05,72.8,101411.59,0
2014-01-23,18.8,72.8,101408.82,0
2014-01-24,19.05,72.8,101373.09,0
2014-01-24,18.8,72.8,101370.5,0
2014-01-25,19.05,72.8,101273.16,0
2014-01-25,18.8,72.8,101268.5,0
2014-01-26,19.05,72.8,101282.32,0
2014-01-26,18.8,72.8,101275.01,0
2014-01-27,19.05,72.8,101337.16,0
2014-01-27,18.8,72.8,101327.87,0
2014-01-28,19.05,72.8,101376.77,0
2014-01-28,18.8,72.8,101366.945,0
2014-01-29,19.05,72.8,101348.53,0
2014-01-29,18.8,72.8,101343.375,0
2014-01-30,19.05,72.8,101371.164,0
2014-01-30,18.8,72.8,101364.06,0
2014-01-31,19.05,72.8,101321.305,0
2014-01-31,18.8,72.8,101316.22,0
2014-02-01,19.05,72.8,101298.19,0
2014-02-01,18.8,72.8,101293.71,0
2014-02-02,19.05,72.8,101265.75,0
2014-02-02,18.8,72.8,101258.555,0
2014-02-03,19.05,72.8,101151.13,0
2014-02-03,18.8,72.8,101145.305,0
2014-02-04,19.05,72.8,101004.52,0
2014-02-04,18.8,72.8,101000.94,0
2014-02-05,19.05,72.8,100929.04,0
2014-02-05,18.8,72.8,100927.555,0
2014-02-06,19.05,72.8,100966.06,0
2014-02-06,18.8,72.8,100969.914,0
2014-02-07,19.05,72.8,101057.82,0
2014-02-07,18.8,72.8,101056.24,0
2014-02-08,19.05,72.8,101031.836,0
2014-02-08,18.8,72.8,101031.625,0
2014-02-09,19.05,72.8,101070.47,0
2014-02-09,18.8,72.8,101068.25,0
2014-02-10,19.05,72.8,101122.375,0
2014-02-10,18.8,72.8,101121.59,0
2014-02-11,19.05,72.8,101051.98,0
2014-02-11,18.8,72.8,101049.01,0
2014-02-12,19.05,72.8,100924.31,0
2014-02-12,18.8,72.8,100927.086,0
2014-02-13,19.05,72.8,101050.37,0
2014-02-13,18.8,72.8,101057.04,0
2014-02-14,19.05,72.8,101194.6,0
2014-02-14,18.8,72.8,101198.0,0
2014-02-15,19.05,72.8,101115.23,0
2014-02-15,18.8,72.8,101116.37,0
2014-02-16,19.05,72.8,101218.305,0
2014-02-16,18.8,72.8,101216.23,0
2014-02-17,19.05,72.8,101382.43,0
2014-02-17,18.8,72.8,101370.805,0
2014-02-18,19.05,72.8,101377.055,0
2014-02-18,18.8,72.8,101363.49,0
2014-02-19,19.05,72.8,101209.21,0
2014-02-19,18.8,72.8,101206.71,0
2014-02-20,19.05,72.8,101146.19,0
2014-02-20,18.8,72.8,101152.695,0
2014-02-21,19.05,72.8,101295.836,0
2014-02-21,18.8,72.8,101300.23,0
2014-02-22,19.05,72.8,101378.37,0
2014-02-22,18.8,72.8,101381.31,0
2014-02-23,19.05,72.8,101313.43,0
