valid_time,latitude,longitude,max_temperature,mean_temperature
2016-01-01,18.8,72.8,302.9945,299.31174
2016-01-01,19.05,72.8,303.87567,299.00018
2016-01-02,18.8,72.8,301.2481,298.8226
2016-01-02,19.05,72.8,301.84314,298.46652
2016-01-03,18.8,72.8,300.4724,297.91196
2016-01-03,19.05,72.8,301.1102,297.5787
2016-01-04,18.8,72.8,301.2812,298.3273
2016-01-04,19.05,72.8,301.84338,297.9402
2016-01-05,18.8,72.8,300.88922,298.57925
2016-01-05,19.05,72.8,301.42422,298.2713
2016-01-06,18.8,72.8,300.48358,298.59378
2016-01-06,19.05,72.8,301.20087,298.39777
2016-01-07,18.8,72.8,300.69745,298.45267
2016-01-07,19.05,72.8,300.88885,298.16483
2016-01-08,18.8,72.8,300.4345,298.45642
2016-01-08,19.05,72.8,300.9995,298.22186
2016-01-09,18.8,72.8,300.63666,298.40744
2016-01-09,19.05,72.8,300.95258,298.1433
2016-01-10,18.8,72.8,300.44995,298.22958
2016-01-10,19.05,72.8,300.8746,297.88773
2016-01-11,18.8,72.8,300.13165,298.13644
2016-01-11,19.05,72.8,300.78653,297.87497
2016-01-12,18.8,72.8,298.71625,297.16327
2016-01-12,19.05,72.8,299.3047,296.95956
2016-01-13,18.8,72.8,298.56244,296.76236
2016-01-13,19.05,72.8,299.1535,296.66727
2016-01-14,18.8,72.8,298.0025,296.85968
2016-01-14,19.05,72.8,298.34216,296.74695
2016-01-15,18.8,72.8,297.6096,296.33896
2016-01-15,19.05,72.8,298.1032,296.26645
2016-01-16,18.8,72.8,297.77124,296.81006
2016-01-16,19.05,72.8,298.05508,296.6415
2016-01-17,18.8,72.8,297.34183,296.27213
2016-01-17,19.05,72.8,297.60498,296.1016
2016-01-18,18.8,72.8,297.47534,296.25864
2016-01-18,19.05,72.8,297.77222,296.07077
2016-01-19,18.8,72.8,298.18738,296.6257
2016-01-19,19.05,72.8,298.57,296.3964
2016-01-20,18.8,72.8,298.80164,296.4053
2016-01-20,19.05,72.8,299.03308,296.1041
2016-01-21,18.8,72.8,299.94745,296.81924
2016-01-21,19.05,72.8,299.89462,296.49344
2016-01-22,18.8,72.8,300.32187,297.24048
2016-01-22,19.05,72.8,300.5439,296.81418
2016-01-23,18.8,72.8,300.50787,297.78036
2016-01-23,19.05,72.8,300.82712,297.3375
