INDEX,YEAR,MN,DT,MAX,MIN,AW,RF,EVP,DRNRF(hrs),DRNRF(mnts),SSH,TS,N,FFF,D,TOCSQ,DU,RA,DZ,SN,SL,HA,TH,DS,FG,GA,T,G,DUR,T,G,DUR,T,G,DUR,T,G,DUR,
43057,1977,12,10,33.6,22.0,07,0.0,3.0,00,00,9.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,11,33.1,21.7,06,0.0,2.8,00,00,7.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,12,33.0,21.8,07,0.0,2.1,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,13,33.8,21.7,06,0.0,3.0,00,00,9.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,14,31.6,21.3,05,0.0,2.6,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,15,32.6,21.5,05,0.0,2.4,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,16,33.0,21.5,05,0.0,2.6,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,17,32.4,21.7,06,0.0,3.0,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,18,33.4,21.3,07,0.0,3.0,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,19,34.1,21.7,06,0.0,3.6,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,20,33.4,21.3,04,0.0,3.2,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,21,33.5,21.4,08,0.0,2.8,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,22,32.3,21.7,05,0.0,2.7,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,23,33.3,21.3,06,0.0,2.8,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,24,33.0,22.0,07,0.0,2.8,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,25,33.9,22.0,06,0.0,3.0,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,26,32.1,21.7,05,0.0,3.5,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,27,31.1,21.7,06,0.0,2.6,00,00,8.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,28,29.5,22.7,06,0.0,2.8,00,00,8.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,29,28.1,20.5,07,0.0,3.2,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,30,27.0,17.0,09,0.0,3.2,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1977,12,31,29.9,19.5,08,0.0,3.1,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,01,31.8,19.3,06,0.0,2.6,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,02,28.5,19.8,10,0.0,4.6,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,03,26.4,17.0,09,0.0,3.4,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,04,29.2,18.8,08,0.0,2.4,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,05,32.4,20.8,08,0.0,2.9,00,00,9.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,06,33.7,21.3,02,0.0,2.5,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,07,32.4,20.8,06,0.0,3.0,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,08,31.0,20.7,05,0.0,2.4,00,00,9.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,09,28.3,19.7,06,0.0,3.1,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,10,29.3,19.6,07,0.0,3.0,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,11,31.0,20.1,08,0.0,2.8,00,00,9.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,12,32.8,21.7,07,0.0,2.7,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,13,31.2,21.2,07,0.0,3.4,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,14,30.1,20.6,05,0.0,3.6,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,15,27.4,20.3,08,0.0,3.0,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,16,27.4,20.4,10,0.0,3.6,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,17,29.0,19.1,08,0.0,3.8,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,18,28.6,18.8,09,0.0,3.4,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,19,27.5,17.5,09,0.0,3.6,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,20,27.0,19.2,08,0.0,3.0,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,21,26.2,18.8,07,0.0,3.4,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,22,27.5,16.1,08,0.0,3.2,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,23,27.0,17.4,07,0.0,3.4,00,00,9.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,24,28.3,18.8,05,0.0,3.6,00,00,9.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,25,27.4,19.8,05,0.0,3.6,00,00,9.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,26,27.4,18.0,08,0.0,3.6,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,27,28.1,19.8,09,0.0,3.8,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,28,29.5,20.3,05,0.0,3.3,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,29,28.0,20.3,08,0.0,3.2,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,30,28.0,20.6,09,0.0,2.6,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,01,31,29.6,20.9,07,0.0,3.8,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,01,29.9,19.0,09,0.0,3.8,00,00,9.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,02,26.5,18.6,09,0.0,3.6,00,00,9.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,03,28.2,20.2,08,0.0,3.6,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,04,30.3,21.3,05,0.7,3.0,00,32,8.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,05,30.8,22.3,05,0.0,3.2,00,00,9.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,06,29.0,20.7,05,0.0,2.2,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,07,29.1,21.8,06,0.0,3.2,00,00,10.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,08,28.9,19.5,06,0.0,3.4,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,09,28.3,19.5,07,0.0,3.8,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,10,29.5,21.0,05,0.0,2.9,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,11,29.3,20.8,05,0.0,3.6,00,00,10.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,12,28.8,20.9,06,0.0,3.1,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,13,29.1,22.0,05,0.0,3.2,00,00,8.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,14,28.6,21.8,07,0.0,3.2,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,15,29.6,21.2,09,0.0,3.6,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,16,29.4,20.8,09,0.0,3.8,00,00,5.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,17,27.3,20.1,08,0.0,3.6,00,00,10.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,18,27.6,18.7,09,0.0,3.6,00,00,10.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,19,26.3,17.0,09,0.0,3.7,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,20,28.4,18.0,08,0.0,3.5,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,21,27.8,18.7,06,0.0,3.4,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,22,29.4,20.3,08,0.0,3.8,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,23,30.1,21.6,05,0.0,3.4,00,00,8.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,24,29.9,21.9,06,0.0,2.8,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,25,30.9,22.4,06,0.0,3.4,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,26,30.0,23.1,07,0.0,3.8,00,00,7.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,27,29.4,23.2,07,0.0,3.8,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,02,28,31.0,24.6,08,0.0,3.2,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,01,30.8,23.8,07,0.0,3.6,00,00,8.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,02,30.2,23.5,10,0.0,4.0,00,00,8.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,03,29.0,23.4,10,0.0,3.8,00,00,4.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,04,28.6,22.0,09,0.0,3.0,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,05,27.9,22.0,10,0.0,3.8,00,00,9.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,06,28.9,20.2,07,0.0,4.2,00,00,9.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,07,29.4,22.3,07,0.0,4.2,00,00,8.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,08,30.1,21.3,05,0.0,3.8,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,09,30.4,21.8,05,0.0,5.2,00,00,8.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,10,30.1,23.3,06,0.0,4.0,00,00,4.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,11,28.4,22.0,10,0.4,3.8,00,20,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,12,28.7,20.8,08,0.0,4.7,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,13,28.3,19.3,08,0.0,4.6,00,00,10.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,14,28.7,21.2,09,0.0,4.8,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,15,30.0,22.0,80,0.0,42.0,00,00,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,16,30.4,22.1,08,0.0,4.2,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,18,29.5,23.8,05,0.0,3.6,00,00,9.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,19,28.8,19.8,08,0.0,4.2,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,20,28.8,20.2,07,0.0,4.4,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,21,28.5,22.6,06,0.0,4.1,00,00,9.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,22,28.6,20.8,07,0.0,4.1,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,23,29.3,20.8,08,0.0,4.4,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,24,29.5,20.8,07,0.0,4.6,00,00,9.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,25,29.6,21.6,09,0.0,4.0,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,26,29.1,21.3,07,0.0,4.8,00,00,9.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,27,30.5,21.8,06,0.0,4.2,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,28,30.1,21.8,00,0.0,46.0,00,00,9.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,29,30.2,26.0,80,0.0,44.0,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,30,29.4,22.5,07,0.0,4.4,00,00,9.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,03,31,30.6,23.0,06,0.0,4.4,00,00,9.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,01,30.4,22.8,08,0.0,4.2,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,02,31.0,23.7,08,0.0,4.2,00,00,9.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,03,30.9,23.6,09,0.0,4.6,00,00,9.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,04,30.6,24.6,09,0.0,4.3,00,00,9.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,05,30.8,24.3,08,0.0,4.0,00,00,9.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,06,32.1,25.4,08,0.0,4.5,00,00,10.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,07,34.0,24.8,06,0.0,4.3,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,08,31.9,23.3,05,0.0,4.3,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,09,32.4,23.3,06,0.0,4.6,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,10,31.1,25.0,08,0.0,4.4,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,11,31.0,24.3,06,0.0,4.4,00,00,10.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,12,31.8,25.3,07,0.0,4.8,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,13,32.1,24.2,08,0.0,4.8,00,00,10.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,14,32.3,24.8,08,0.0,5.4,00,00,10.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,15,32.7,24.3,07,0.0,5.3,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,16,32.4,25.1,06,0.0,4.9,00,00,9.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,17,32.1,25.3,06,0.0,5.2,00,00,10.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,18,33.0,25.3,06,0.0,4.4,00,00,9.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,19,32.3,25.2,05,0.0,4.6,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,20,32.2,24.9,06,0.0,4.8,00,00,10.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,21,32.4,24.8,06,0.0,4.7,00,00,10.9,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,22,32.5,25.2,06,0.0,4.8,00,00,10.3,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,23,32.2,25.0,06,0.0,5.0,00,00,10.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,24,32.8,25.8,06,0.0,4.4,00,00,10.7,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,25,33.2,25.4,06,0.0,5.4,00,00,10.0,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,26,33.3,26.4,07,0.0,5.2,00,00,8.6,  , ,   , ,    ,  ,0,0,0,0,0,1,0,0,0,9,7,001,1,2,540, , ,   , , ,   ,  ,
43057,1978,04,27,33.0,26.8,07,0.0,4.8,00,00,8.1,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,28,33.4,26.4,08,0.0,4.6,00,00,8.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,29,33.0,27.0,08,0.0,4.8,00,00,9.2,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,04,30,32.9,26.2,10,0.0,4.5,00,00,7.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,05,01,32.8,26.6,09,0.0,4.8,00,00,9.3,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,8,010,1,2,730,0,7,210, , ,   ,  ,
43057,1978,05,02,33.8,25.6,08,0.0,4.6,00,05,7.8,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,05,03,34.5,26.4,09,0.0,4.8,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,05,04,34.5,27.3,08,0.0,4.9,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,05,05,33.9,27.3,07,0.0,5.2,00,00,10.5,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,05,06,34.0,25.8,07,0.0,5.0,00,00,10.6,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
43057,1978,05,07,33.9,26.2,06,0.0,5.2,00,00,10.4,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , , ,   , , ,   , , ,   ,  ,
