valid_time,latitude,longitude,t2m,number
2010-01-01,19.05,72.8,298.24356,0
2010-01-01,18.8,72.8,298.5361,0
2010-01-02,19.05,72.8,299.18018,0
2010-01-02,18.8,72.8,299.36893,0
2010-01-03,19.05,72.8,298.93576,0
2010-01-03,18.8,72.8,298.97437,0
2010-01-04,19.05,72.8,297.95828,0
2010-01-04,18.8,72.8,298.0704,0
2010-01-05,19.05,72.8,297.27512,0
2010-01-05,18.8,72.8,297.3743,0
2010-01-06,19.05,72.8,298.17007,0
2010-01-06,18.8,72.8,298.24588,0
2010-01-07,19.05,72.8,298.50394,0
2010-01-07,18.8,72.8,298.73425,0
2010-01-08,19.05,72.8,298.6572,0
2010-01-08,18.8,72.8,298.88522,0
2010-01-09,19.05,72.8,298.4668,0
2010-01-09,18.8,72.8,298.737,0
2010-01-10,19.05,72.8,298.2051,0
2010-01-10,18.8,72.8,298.4967,0
2010-01-11,19.05,72.8,298.3785,0
2010-01-11,18.8,72.8,298.60574,0
2010-01-12,19.05,72.8,298.4354,0
2010-01-12,18.8,72.8,298.56998,0
2010-01-13,19.05,72.8,297.26398,0
2010-01-13,18.8,72.8,297.49576,0
2010-01-14,19.05,72.8,296.83923,0
2010-01-14,18.8,72.8,297.07718,0
2010-01-15,19.05,72.8,298.23856,0
2010-01-15,18.8,72.8,298.52795,0
2010-01-16,19.05,72.8,298.79355,0
2010-01-16,18.8,72.8,299.03534,0
2010-01-17,19.05,72.8,298.66098,0
2010-01-17,18.8,72.8,299.06744,0
2010-01-18,19.05,72.8,297.3083,0
2010-01-18,18.8,72.8,297.49783,0
2010-01-19,19.05,72.8,298.00888,0
2010-01-19,18.8,72.8,298.0615,0
2010-01-20,19.05,72.8,298.49597,0
2010-01-20,18.8,72.8,298.68848,0
2010-01-21,19.05,72.8,298.6726,0
2010-01-21,18.8,72.8,298.82858,0
2010-01-22,19.05,72.8,298.04987,0
2010-01-22,18.8,72.8,298.21924,0
2010-01-23,19.05,72.8,297.64447,0
2010-01-23,18.8,72.8,297.73038,0
2010-01-24,19.05,72.8,297.18176,0
2010-01-24,18.8,72.8,297.22455,0
2010-01-25,19.05,72.8,298.10617,0
2010-01-25,18.8,72.8,298.17096,0
2010-01-26,19.05,72.8,298.41992,0
2010-01-26,18.8,72.8,298.67215,0
2010-01-27,19.05,72.8,298.44925,0
2010-01-27,18.8,72.8,298.7236,0
2010-01-28,19.05,72.8,298.52982,0
2010-01-28,18.8,72.8,298.60318,0
2010-01-29,19.05,72.8,298.42874,0
2010-01-29,18.8,72.8,298.6956,0
2010-01-30,19.05,72.8,298.5219,0
2010-01-30,18.8,72.8,298.73416,0
2010-01-31,19.05,72.8,298.47043,0
2010-01-31,18.8,72.8,298.599,0
2010-02-01,19.05,72.8,298.2487,0
2010-02-01,18.8,72.8,298.26263,0
2010-02-02,19.05,72.8,297.9542,0
2010-02-02,18.8,72.8,297.97598,0
2010-02-03,19.05,72.8,297.74936,0
2010-02-03,18.8,72.8,297.80206,0
2010-02-04,19.05,72.8,297.37802,0
2010-02-04,18.8,72.8,297.361,0
2010-02-05,19.05,72.8,297.8242,0
2010-02-05,18.8,72.8,297.74594,0
2010-02-06,19.05,72.8,298.39114,0
