valid_time,latitude,longitude,t2m,number
2010-01-01,19.05,72.8,301.07275,0
2010-01-01,18.8,72.8,300.5583,0
2010-01-02,19.05,72.8,301.7227,0
2010-01-02,18.8,72.8,301.4362,0
2010-01-03,19.05,72.8,300.37955,0
2010-01-03,18.8,72.8,300.03796,0
2010-01-04,19.05,72.8,299.954,0
2010-01-04,18.8,72.8,299.42694,0
2010-01-05,19.05,72.8,299.6833,0
2010-01-05,18.8,72.8,299.22632,0
2010-01-06,19.05,72.8,301.297,0
2010-01-06,18.8,72.8,300.7691,0
2010-01-07,19.05,72.8,301.14706,0
2010-01-07,18.8,72.8,301.13263,0
2010-01-08,19.05,72.8,302.0351,0
2010-01-08,18.8,72.8,301.64523,0
2010-01-09,19.05,72.8,301.901,0
2010-01-09,18.8,72.8,301.57828,0
2010-01-10,19.05,72.8,300.682,0
2010-01-10,18.8,72.8,300.16235,0
2010-01-11,19.05,72.8,300.07745,0
2010-01-11,18.8,72.8,299.69922,0
2010-01-12,19.05,72.8,299.29532,0
2010-01-12,18.8,72.8,299.14447,0
2010-01-13,19.05,72.8,299.2911,0
2010-01-13,18.8,72.8,298.95132,0
2010-01-14,19.05,72.8,300.33685,0
2010-01-14,18.8,72.8,300.069,0
2010-01-15,19.05,72.8,301.08734,0
2010-01-15,18.8,72.8,300.72153,0
2010-01-16,19.05,72.8,301.40024,0
2010-01-16,18.8,72.8,301.00262,0
2010-01-17,19.05,72.8,301.23624,0
2010-01-17,18.8,72.8,300.91858,0
2010-01-18,19.05,72.8,299.62158,0
2010-01-18,18.8,72.8,299.14032,0
2010-01-19,19.05,72.8,300.98923,0
2010-01-19,18.8,72.8,300.28198,0
2010-01-20,19.05,72.8,302.39728,0
2010-01-20,18.8,72.8,301.74194,0
2010-01-21,19.05,72.8,302.32297,0
2010-01-21,18.8,72.8,301.9008,0
2010-01-22,19.05,72.8,300.76053,0
2010-01-22,18.8,72.8,300.04437,0
2010-01-23,19.05,72.8,300.7342,0
2010-01-23,18.8,72.8,299.9676,0
2010-01-24,19.05,72.8,299.51428,0
2010-01-24,18.8,72.8,298.8516,0
2010-01-25,19.05,72.8,301.20233,0
2010-01-25,18.8,72.8,300.47998,0
2010-01-26,19.05,72.8,301.94055,0
2010-01-26,18.8,72.8,301.67084,0
