valid_time,latitude,longitude,msl,number
2015-01-01,19.05,72.8,100941.74,0
2015-01-01,18.8,72.8,100941.98,0
2015-01-02,19.05,72.8,101190.35,0
2015-01-02,18.8,72.8,101190.31,0
2015-01-03,19.05,72.8,101375.09,0
2015-01-03,18.8,72.8,101373.72,0
2015-01-04,19.05,72.8,101370.31,0
2015-01-04,18.8,72.8,101361.19,0
2015-01-05,19.05,72.8,101326.56,0
2015-01-05,18.8,72.8,101311.31,0
2015-01-06,19.05,72.8,101354.23,0
2015-01-06,18.8,72.8,101350.15,0
2015-01-07,19.05,72.8,101365.88,0
2015-01-07,18.8,72.8,101365.38,0
2015-01-08,19.05,72.8,101356.72,0
2015-01-08,18.8,72.8,101349.875,0
2015-01-09,19.05,72.8,101443.414,0
2015-01-09,18.8,72.8,101434.37,0
2015-01-10,19.05,72.8,101510.1,0
2015-01-10,18.8,72.8,101501.77,0
2015-01-11,19.05,72.8,101495.414,0
2015-01-11,18.8,72.8,101489.28,0
2015-01-12,19.05,72.8,101440.52,0
2015-01-12,18.8,72.8,101432.336,0
2015-01-13,19.05,72.8,101353.28,0
2015-01-13,18.8,72.8,101349.26,0
2015-01-14,19.05,72.8,101271.75,0
2015-01-14,18.8,72.8,101269.1,0
2015-01-15,19.05,72.8,101293.13,0
2015-01-15,18.8,72.8,101290.84,0
2015-01-16,19.05,72.8,101354.98,0
2015-01-16,18.8,72.8,101349.01,0
2015-01-17,19.05,72.8,101400.27,0
2015-01-17,18.8,72.8,101392.66,0
2015-01-18,19.05,72.8,101382.79,0
2015-01-18,18.8,72.8,101376.99,0
2015-01-19,19.05,72.8,101314.81,0
2015-01-19,18.8,72.8,101316.87,0
2015-01-20,19.05,72.8,101477.0,0
2015-01-20,18.8,72.8,101477.29,0
2015-01-21,19.05,72.8,101623.29,0
2015-01-21,18.8,72.8,101622.414,0
2015-01-22,19.05,72.8,101680.01,0
2015-01-22,18.8,72.8,101677.76,0
2015-01-23,19.05,72.8,101489.52,0
2015-01-23,18.8,72.8,101486.625,0
2015-01-24,19.05,72.8,101404.04,0
2015-01-24,18.8,72.8,101402.195,0
2015-01-25,19.05,72.8,101498.77,0
2015-01-25,18.8,72.8,101495.586,0
2015-01-26,19.05,72.8,101523.06,0
2015-01-26,18.8,72.8,101515.305,0
2015-01-27,19.05,72.8,101394.6,0
2015-01-27,18.8,72.8,101387.93,0
2015-01-28,19.05,72.8,101183.664,0
2015-01-28,18.8,72.8,101180.22,0
2015-01-29,19.05,72.8,101292.22,0
2015-01-29,18.8,72.8,101289.1,0
2015-01-30,19.05,72.8,101432.01,0
2015-01-30,18.8,72.8,101418.74,0
2015-01-31,19.05,72.8,101404.12,0
2015-01-31,18.8,72.8,101395.97,0
2015-02-01,19.05,72.8,101389.0,0
2015-02-01,18.8,72.8,101386.664,0
2015-02-02,19.05,72.8,101412.56,0
2015-02-02,18.8,72.8,101409.836,0
2015-02-03,19.05,72.8,101618.93,0
2015-02-03,18.8,72.8,101615.93,0
2015-02-04,19.05,72.8,101596.914,0
2015-02-04,18.8,72.8,101596.76,0
2015-02-05,19.05,72.8,101410.305,0
2015-02-05,18.8,72.8,101409.53,0
2015-02-06,19.05,72.8,101356.07,0
2015-02-06,18.8,72.8,101358.35,0
2015-02-07,19.05,72.8,101321.54,0
2015-02-07,18.8,72.8,101327.49,0
2015-02-08,19.05,72.8,101372.85,0
2015-02-08,18.8,72.8,101372.94,0
2015-02-09,19.05,72.8,101315.125,0
2015-02-09,18.8,72.8,101310.43,0
2015-02-10,19.05,72.8,101305.99,0
2015-02-10,18.8,72.8,101309.37,0
2015-02-11,19.05,72.8,101324.43,0
2015-02-11,18.8,72.8,101324.96,0
2015-02-12,19.05,72.8,101301.28,0
2015-02-12,18.8,72.8,101297.63,0
2015-02-13,19.05,72.8,101266.9,0
2015-02-13,18.8,72.8,101267.57,0
2015-02-14,19.05,72.8,101197.555,0
2015-02-14,18.8,72.8,101198.664,0
2015-02-15,19.05,72.8,101198.51,0
2015-02-15,18.8,72.8,101198.414,0
2015-02-16,19.05,72.8,101267.695,0
2015-02-16,18.8,72.8,101266.75,0
2015-02-17,19.05,72.8,101260.1,0
2015-02-17,18.8,72.8,101260.02,0
2015-02-18,19.05,72.8,101174.65,0
2015-02-18,18.8,72.8,101175.91,0
2015-02-19,19.05,72.8,101127.54,0
2015-02-19,18.8,72.8,101129.805,0
2015-02-20,19.05,72.8,101201.9,0
2015-02-20,18.8,72.8,101199.99,0
2015-02-21,19.05,72.8,101133.0,0
2015-02-21,18.8,72.8,101130.37,0
2015-02-22,19.05,72.8,101193.27,0
2015-02-22,18.8,72.8,101195.21,0
2015-02-23,19.05,72.8,101242.27,0
2015-02-23,18.8,72.8,101245.76,0
2015-02-24,19.05,72.8,101124.9,0
2015-02-24,18.8,72.8,101131.57,0
2015-02-25,19.05,72.8,101071.586,0
2015-02-25,18.8,72.8,101074.77,0
2015-02-26,19.05,72.8,101055.25,0
2015-02-26,18.8,72.8,101055.81,0
2015-02-27,19.05,72.8,101062.555,0
2015-02-27,18.8,72.8,101066.43,0
2015-02-28,19.05,72.8,101016.85,0
2015-02-28,18.8,72.8,101027.59,0
2015-03-01,19.05,72.8,100906.086,0
2015-03-01,18.8,72.8,100910.81,0
2015-03-02,19.05,72.8,101263.625,0
2015-03-02,18.8,72.8,101271.25,0
2015-03-03,19.05,72.8,101417.19,0
2015-03-03,18.8,72.8,101418.625,0
2015-03-04,19.05,72.8,101323.414,0
2015-03-04,18.8,72.8,101322.0,0
2015-03-05,19.05,72.8,101281.164,0
2015-03-05,18.8,72.8,101281.51,0
2015-03-06,19.05,72.8,101354.54,0
2015-03-06,18.8,72.8,101352.23,0
2015-03-07,19.05,72.8,101293.27,0
2015-03-07,18.8,72.8,101291.34,0
2015-03-08,19.05,72.8,101317.41,0
2015-03-08,18.8,72.8,101315.94,0
2015-03-09,19.05,72.8,101380.29,0
2015-03-09,18.8,72.8,101381.21,0
2015-03-10,19.05,72.8,101353.5,0
2015-03-10,18.8,72.8,101356.18,0
2015-03-11,19.05,72.8,101312.125,0
2015-03-11,18.8,72.8,101311.25,0
2015-03-12,19.05,72.8,101304.086,0
2015-03-12,18.8,72.8,101297.1,0
2015-03-13,19.05,72.8,101173.914,0
2015-03-13,18.8,72.8,101173.0,0
2015-03-14,19.05,72.8,101206.62,0
2015-03-14,18.8,72.8,101214.555,0
2015-03-15,19.05,72.8,101355.22,0
2015-03-15,18.8,72.8,101361.38,0
2015-03-16,19.05,72.8,101498.43,0
2015-03-16,18.8,72.8,101496.375,0
2015-03-17,19.05,72.8,101406.04,0
2015-03-17,18.8,72.8,101402.71,0
2015-03-18,19.05,72.8,101079.37,0
2015-03-18,18.8,72.8,101079.914,0
2015-03-19,19.05,72.8,101047.91,0
2015-03-19,18.8,72.8,101051.29,0
2015-03-20,19.05,72.8,101121.98,0
2015-03-20,18.8,72.8,101129.6,0
2015-03-21,19.05,72.8,101223.22,0
2015-03-21,18.8,72.8,101234.48,0
2015-03-22,19.05,72.8,101204.87,0
2015-03-22,18.8,72.8,101214.54,0
2015-03-23,19.05,72.8,101066.875,0
2015-03-23,18.8,72.8,101073.62,0
2015-03-24,19.05,72.8,100970.52,0
2015-03-24,18.8,72.8,100977.79,0
2015-03-25,19.05,72.8,100883.88,0
2015-03-25,18.8,72.8,100893.21,0
2015-03-26,19.05,72.8,101121.34,0
2015-03-26,18.8,72.8,101127.414,0
2015-03-27,19.05,72.8,101226.37,0
2015-03-27,18.8,72.8,101230.836,0
2015-03-28,19.05,72.8,101105.195,0
2015-03-28,18.8,72.8,101114.27,0
2015-03-29,19.05,72.8,100965.29,0
2015-03-29,18.8,72.8,100971.59,0
2015-03-30,19.05,72.8,100916.125,0
2015-03-30,18.8,72.8,100921.47,0
2015-03-31,19.05,72.8,101043.94,0
2015-03-31,18.8,72.8,101044.4,0
2015-04-01,19.05,72.8,101016.54,0
2015-04-01,18.8,72.8,101020.88,0
2015-04-02,19.05,72.8,100970.945,0
2015-04-02,18.8,72.8,100976.56,0
2015-04-03,19.05,72.8,100928.07,0
2015-04-03,18.8,72.8,100933.914,0
2015-04-04,19.05,72.8,100790.73,0
2015-04-04,18.8,72.8,100795.27,0
2015-04-05,19.05,72.8,100792.34,0
2015-04-05,18.8,72.8,100795.664,0
2015-04-06,19.05,72.8,100770.03,0
2015-04-06,18.8,72.8,100773.53,0
2015-04-07,19.05,72.8,100855.94,0
2015-04-07,18.8,72.8,100862.43,0
2015-04-08,19.05,72.8,100958.586,0
2015-04-08,18.8,72.8,100965.48,0
2015-04-09,19.05,72.8,100967.88,0
2015-04-09,18.8,72.8,100976.375,0
2015-04-10,19.05,72.8,101037.76,0
2015-04-10,18.8,72.8,101046.96,0
2015-04-11,19.05,72.8,101086.54,0
2015-04-11,18.8,72.8,101096.445,0
2015-04-12,19.05,72.8,101207.25,0
2015-04-12,18.8,72.8,101214.555,0
2015-04-13,19.05,72.8,101189.38,0
2015-04-13,18.8,72.8,101197.28,0
2015-04-14,19.05,72.8,101040.82,0
2015-04-14,18.8,72.8,101048.06,0
2015-04-15,19.05,72.8,101029.53,0
2015-04-15,18.8,72.8,101035.84,0
2015-04-16,19.05,72.8,101158.25,0
2015-04-16,18.8,72.8,101165.99,0
2015-04-17,19.05,72.8,101082.76,0
2015-04-17,18.8,72.8,101097.28,0
2015-04-18,19.05,72.8,100806.414,0
2015-04-18,18.8,72.8,100816.76,0
2015-04-19,19.05,72.8,100727.57,0
2015-04-19,18.8,72.8,100738.836,0
2015-04-20,19.05,72.8,100874.055,0
2015-04-20,18.8,72.8,100885.78,0
2015-04-21,19.05,72.8,100914.18,0
2015-04-21,18.8,72.8,100924.85,0
2015-04-22,19.05,72.8,100886.34,0
2015-04-22,18.8,72.8,100896.01,0
2015-04-23,19.05,72.8,100953.46,0
2015-04-23,18.8,72.8,100961.914,0
2015-04-24,19.05,72.8,100995.68,0
2015-04-24,18.8,72.8,101006.28,0
2015-04-25,19.05,72.8,100892.26,0
2015-04-25,18.8,72.8,100902.24,0
2015-04-26,19.05,72.8,100925.164,0
2015-04-26,18.8,72.8,100934.35,0
2015-04-27,19.05,72.8,100990.97,0
2015-04-27,18.8,72.8,100999.77,0
2015-04-28,19.05,72.8,101021.63,0
2015-04-28,18.8,72.8,101031.51,0
2015-04-29,19.05,72.8,100909.02,0
2015-04-29,18.8,72.8,100920.84,0
2015-04-30,19.05,72.8,101011.69,0
2015-04-30,18.8,72.8,101023.75,0
2015-05-01,19.05,72.8,100952.93,0
2015-05-01,18.8,72.8,100962.94,0
2015-05-02,19.05,72.8,100876.055,0
2015-05-02,18.8,72.8,100885.445,0
2015-05-03,19.05,72.8,100872.47,0
2015-05-03,18.8,72.8,100882.09,0
2015-05-04,19.05,72.8,100840.01,0
2015-05-04,18.8,72.8,100848.73,0
2015-05-05,19.05,72.8,100795.164,0
2015-05-05,18.8,72.8,100808.0,0
2015-05-06,19.05,72.8,100747.695,0
2015-05-06,18.8,72.8,100756.32,0
2015-05-07,19.05,72.8,100804.04,0
2015-05-07,18.8,72.8,100817.53,0
2015-05-08,19.05,72.8,100792.04,0
2015-05-08,18.8,72.8,100802.93,0
2015-05-09,19.05,72.8,100626.81,0
2015-05-09,18.8,72.8,100639.25,0
2015-05-10,19.05,72.8,100694.66,0
2015-05-10,18.8,72.8,100700.73,0
2015-05-11,19.05,72.8,100731.26,0
2015-05-11,18.8,72.8,100738.625,0
2015-05-12,19.05,72.8,100815.23,0
2015-05-12,18.8,72.8,100823.99,0
2015-05-13,19.05,72.8,100777.21,0
2015-05-13,18.8,72.8,100786.41,0
2015-05-14,19.05,72.8,100819.13,0
2015-05-14,18.8,72.8,100825.6,0
2015-05-15,19.05,72.8,100799.445,0
2015-05-15,18.8,72.8,100806.35,0
2015-05-16,19.05,72.8,100590.055,0
2015-05-16,18.8,72.8,100602.34,0
2015-05-17,19.05,72.8,100486.01,0
2015-05-17,18.8,72.8,100498.625,0
2015-05-18,19.05,72.8,100583.055,0
2015-05-18,18.8,72.8,100595.375,0
2015-05-19,19.05,72.8,100713.53,0
2015-05-19,18.8,72.8,100726.32,0
2015-05-20,19.05,72.8,100815.38,0
2015-05-20,18.8,72.8,100825.77,0
2015-05-21,19.05,72.8,100833.5,0
2015-05-21,18.8,72.8,100846.73,0
2015-05-22,19.05,72.8,100812.5,0
2015-05-22,18.8,72.8,100825.76,0
2015-05-23,19.05,72.8,100814.72,0
2015-05-23,18.8,72.8,100831.04,0
2015-05-24,19.05,72.8,100855.71,0
2015-05-24,18.8,72.8,100872.02,0
2015-05-25,19.05,72.8,100876.01,0
2015-05-25,18.8,72.8,100890.4,0
2015-05-26,19.05,72.8,100899.77,0
2015-05-26,18.8,72.8,100912.94,0
2015-05-27,19.05,72.8,100855.78,0
2015-05-27,18.8,72.8,100867.57,0
2015-05-28,19.05,72.8,100720.68,0
2015-05-28,18.8,72.8,100732.37,0
2015-05-29,19.05,72.8,100692.47,0
2015-05-29,18.8,72.8,100704.1,0
2015-05-30,19.05,72.8,100775.07,0
2015-05-30,18.8,72.8,100783.23,0
2015-05-31,19.05,72.8,100598.125,0
2015-05-31,18.8,72.8,100610.94,0
2015-06-01,19.05,72.8,100544.59,0
2015-06-01,18.8,72.8,100557.88,0
2015-06-02,19.05,72.8,100690.055,0
2015-06-02,18.8,72.8,100702.29,0
2015-06-03,19.05,72.8,100631.19,0
2015-06-03,18.8,72.8,100640.1,0
2015-06-04,19.05,72.8,100606.82,0
2015-06-04,18.8,72.8,100615.04,0
2015-06-05,19.05,72.8,100693.57,0
2015-06-05,18.8,72.8,100706.03,0
2015-06-06,19.05,72.8,100583.82,0
2015-06-06,18.8,72.8,100593.35,0
2015-06-07,19.05,72.8,100468.19,0
2015-06-07,18.8,72.8,100466.27,0
2015-06-08,19.05,72.8,100459.68,0
2015-06-08,18.8,72.8,100470.836,0
2015-06-09,19.05,72.8,100652.414,0
2015-06-09,18.8,72.8,100662.305,0
2015-06-10,19.05,72.8,100594.04,0
2015-06-10,18.8,72.8,100602.27,0
2015-06-11,19.05,72.8,100585.09,0
2015-06-11,18.8,72.8,100594.19,0
2015-06-12,19.05,72.8,100604.15,0
2015-06-12,18.8,72.8,100617.73,0
2015-06-13,19.05,72.8,100506.4,0
2015-06-13,18.8,72.8,100518.63,0
2015-06-14,19.05,72.8,100473.97,0
2015-06-14,18.8,72.8,100488.27,0
2015-06-15,19.05,72.8,100512.37,0
2015-06-15,18.8,72.8,100524.75,0
2015-06-16,19.05,72.8,100448.1,0
2015-06-16,18.8,72.8,100465.48,0
2015-06-17,19.05,72.8,100241.84,0
2015-06-17,18.8,72.8,100261.01,0
2015-06-18,19.05,72.8,100175.555,0
2015-06-18,18.8,72.8,100195.54,0
2015-06-19,19.05,72.8,100073.27,0
2015-06-19,18.8,72.8,100106.336,0
2015-06-20,19.05,72.8,99931.805,0
2015-06-20,18.8,72.8,99957.65,0
2015-06-21,19.05,72.8,99812.31,0
2015-06-21,18.8,72.8,99840.5,0
2015-06-22,19.05,72.8,99896.96,0
2015-06-22,18.8,72.8,99924.09,0
2015-06-23,19.05,72.8,99787.1,0
2015-06-23,18.8,72.8,99830.62,0
2015-06-24,19.05,72.8,100121.305,0
2015-06-24,18.8,72.8,100167.46,0
2015-06-25,19.05,72.8,100293.78,0
2015-06-25,18.8,72.8,100324.82,0
2015-06-26,19.05,72.8,100324.305,0
