valid_time,latitude,longitude,t2m,number
2019-01-01,19.05,72.8,296.60733,0
2019-01-01,18.8,72.8,296.81256,0
2019-01-02,19.05,72.8,296.94342,0
2019-01-02,18.8,72.8,297.16934,0
2019-01-03,19.05,72.8,296.75137,0
2019-01-03,18.8,72.8,297.01758,0
2019-01-04,19.05,72.8,296.8257,0
2019-01-04,18.8,72.8,297.16797,0
2019-01-05,19.05,72.8,296.69086,0
2019-01-05,18.8,72.8,296.97095,0
2019-01-06,19.05,72.8,296.61105,0
2019-01-06,18.8,72.8,296.85806,0
2019-01-07,19.05,72.8,296.70926,0
2019-01-07,18.8,72.8,296.97034,0
2019-01-08,19.05,72.8,296.48517,0
2019-01-08,18.8,72.8,296.8914,0
2019-01-09,19.05,72.8,295.99924,0
2019-01-09,18.8,72.8,296.32425,0
2019-01-10,19.05,72.8,296.2936,0
2019-01-10,18.8,72.8,296.5551,0
2019-01-11,19.05,72.8,296.45493,0
2019-01-11,18.8,72.8,296.6529,0
2019-01-12,19.05,72.8,296.05026,0
2019-01-12,18.8,72.8,296.22058,0
2019-01-13,19.05,72.8,296.271,0
2019-01-13,18.8,72.8,296.44028,0
2019-01-14,19.05,72.8,296.80536,0
2019-01-14,18.8,72.8,296.9788,0
2019-01-15,19.05,72.8,297.56424,0
2019-01-15,18.8,72.8,297.69553,0
2019-01-16,19.05,72.8,297.37277,0
2019-01-16,18.8,72.8,297.46512,0
2019-01-17,19.05,72.8,297.40768,0
2019-01-17,18.8,72.8,297.5464,0
2019-01-18,19.05,72.8,297.1932,0
2019-01-18,18.8,72.8,297.45645,0
2019-01-19,19.05,72.8,297.6492,0
2019-01-19,18.8,72.8,297.68295,0
2019-01-20,19.05,72.8,297.65625,0
2019-01-20,18.8,72.8,297.7308,0
2019-01-21,19.05,72.8,297.05185,0
2019-01-21,18.8,72.8,297.1904,0
2019-01-22,19.05,72.8,296.12866,0
2019-01-22,18.8,72.8,296.21896,0
2019-01-23,19.05,72.8,295.8226,0
2019-01-23,18.8,72.8,295.9458,0
2019-01-24,19.05,72.8,295.6352,0
2019-01-24,18.8,72.8,295.71957,0
2019-01-25,19.05,72.8,295.43808,0
2019-01-25,18.8,72.8,295.58646,0
2019-01-26,19.05,72.8,295.3085,0
2019-01-26,18.8,72.8,295.41602,0
2019-01-27,19.05,72.8,296.15643,0
2019-01-27,18.8,72.8,296.32352,0
2019-01-28,19.05,72.8,296.14093,0
2019-01-28,18.8,72.8,296.3673,0
2019-01-29,19.05,72.8,296.0333,0
2019-01-29,18.8,72.8,296.3279,0
2019-01-30,19.05,72.8,296.0405,0
2019-01-30,18.8,72.8,296.3345,0
2019-01-31,19.05,72.8,295.93973,0
2019-01-31,18.8,72.8,296.15536,0
2019-02-01,19.05,72.8,296.0015,0
2019-02-01,18.8,72.8,296.1469,0
2019-02-02,19.05,72.8,295.8074,0
2019-02-02,18.8,72.8,295.90042,0
2019-02-03,19.05,72.8,296.44626,0
2019-02-03,18.8,72.8,296.5668,0
2019-02-04,19.05,72.8,297.19904,0
2019-02-04,18.8,72.8,297.22812,0
2019-02-05,19.05,72.8,297.16702,0
2019-02-05,18.8,72.8,297.21344,0
2019-02-06,19.05,72.8,296.60202,0
2019-02-06,18.8,72.8,296.77914,0
2019-02-07,19.05,72.8,295.58893,0
2019-02-07,18.8,72.8,295.7264,0
2019-02-08,19.05,72.8,293.82516,0
2019-02-08,18.8,72.8,293.96194,0
2019-02-09,19.05,72.8,294.51572,0
2019-02-09,18.8,72.8,294.68814,0
2019-02-10,19.05,72.8,295.28577,0
2019-02-10,18.8,72.8,295.48465,0
2019-02-11,19.05,72.8,296.76947,0
2019-02-11,18.8,72.8,296.7744,0
2019-02-12,19.05,72.8,298.09293,0
2019-02-12,18.8,72.8,298.12595,0
2019-02-13,19.05,72.8,298.27805,0
2019-02-13,18.8,72.8,298.10617,0
2019-02-14,19.05,72.8,297.21854,0
2019-02-14,18.8,72.8,297.10553,0
2019-02-15,19.05,72.8,296.75662,0
2019-02-15,18.8,72.8,296.76236,0
2019-02-16,19.05,72.8,296.37146,0
2019-02-16,18.8,72.8,296.31177,0
2019-02-17,19.05,72.8,296.54358,0
2019-02-17,18.8,72.8,296.4209,0
2019-02-18,19.05,72.8,296.65115,0
2019-02-18,18.8,72.8,296.54544,0
2019-02-19,19.05,72.8,296.9947,0
2019-02-19,18.8,72.8,296.8591,0
2019-02-20,19.05,72.8,297.35773,0
2019-02-20,18.8,72.8,297.28195,0
2019-02-21,19.05,72.8,297.25668,0
2019-02-21,18.8,72.8,297.21616,0
2019-02-22,19.05,72.8,297.97455,0
2019-02-22,18.8,72.8,297.7936,0
2019-02-23,19.05,72.8,299.02997,0
2019-02-23,18.8,72.8,298.83542,0
2019-02-24,19.05,72.8,298.65,0
2019-02-24,18.8,72.8,298.55267,0
2019-02-25,19.05,72.8,298.03897,0
2019-02-25,18.8,72.8,297.92172,0
2019-02-26,19.05,72.8,297.80716,0
2019-02-26,18.8,72.8,297.6561,0
2019-02-27,19.05,72.8,297.04208,0
2019-02-27,18.8,72.8,296.89194,0
2019-02-28,19.05,72.8,297.3348,0
2019-02-28,18.8,72.8,297.04044,0
2019-03-01,19.05,72.8,297.4343,0
2019-03-01,18.8,72.8,297.29196,0
2019-03-02,19.05,72.8,297.60834,0
2019-03-02,18.8,72.8,297.61945,0
2019-03-03,19.05,72.8,297.22244,0
2019-03-03,18.8,72.8,297.14957,0
2019-03-04,19.05,72.8,297.31854,0
2019-03-04,18.8,72.8,297.17444,0
2019-03-05,19.05,72.8,297.21683,0
2019-03-05,18.8,72.8,297.11957,0
