valid_time,latitude,longitude,msl,number
2019-01-01,19.05,72.8,101731.23,0
2019-01-01,18.8,72.8,101726.086,0
2019-01-02,19.05,72.8,101702.5,0
2019-01-02,18.8,72.8,101696.21,0
2019-01-03,19.05,72.8,101752.305,0
2019-01-03,18.8,72.8,101749.59,0
2019-01-04,19.05,72.8,101630.25,0
2019-01-04,18.8,72.8,101626.56,0
2019-01-05,19.05,72.8,101504.22,0
2019-01-05,18.8,72.8,101502.9,0
2019-01-06,19.05,72.8,101418.914,0
2019-01-06,18.8,72.8,101409.125,0
2019-01-07,19.05,72.8,101383.414,0
2019-01-07,18.8,72.8,101367.51,0
2019-01-08,19.05,72.8,101411.94,0
2019-01-08,18.8,72.8,101402.875,0
2019-01-09,19.05,72.8,101385.06,0
2019-01-09,18.8,72.8,101379.77,0
2019-01-10,19.05,72.8,101288.28,0
2019-01-10,18.8,72.8,101283.32,0
2019-01-11,19.05,72.8,101340.555,0
2019-01-11,18.8,72.8,101340.01,0
2019-01-12,19.05,72.8,101378.97,0
2019-01-12,18.8,72.8,101379.586,0
2019-01-13,19.05,72.8,101443.945,0
2019-01-13,18.8,72.8,101438.125,0
2019-01-14,19.05,72.8,101348.29,0
2019-01-14,18.8,72.8,101339.414,0
2019-01-15,19.05,72.8,101383.93,0
2019-01-15,18.8,72.8,101372.336,0
2019-01-16,19.05,72.8,101399.18,0
2019-01-16,18.8,72.8,101395.66,0
2019-01-17,19.05,72.8,101317.586,0
2019-01-17,18.8,72.8,101311.82,0
2019-01-18,19.05,72.8,101291.07,0
2019-01-18,18.8,72.8,101287.055,0
2019-01-19,19.05,72.8,101353.48,0
2019-01-19,18.8,72.8,101352.32,0
2019-01-20,19.05,72.8,101423.695,0
2019-01-20,18.8,72.8,101422.34,0
2019-01-21,19.05,72.8,101346.16,0
2019-01-21,18.8,72.8,101347.32,0
2019-01-22,19.05,72.8,101400.94,0
2019-01-22,18.8,72.8,101402.97,0
2019-01-23,19.05,72.8,101500.63,0
2019-01-23,18.8,72.8,101494.555,0
2019-01-24,19.05,72.8,101525.79,0
2019-01-24,18.8,72.8,101521.54,0
2019-01-25,19.05,72.8,101516.82,0
