valid_time,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp
01-01-24,18.8,72.8,300.28345,298.79312,0,0,101279.91
01-01-24,19.05,72.8,300.91122,298.72922,0,0,101281.37
02-01-24,18.8,72.8,300.1916,298.49875,0,0,101224.32
02-01-24,19.05,72.8,300.74103,298.4006,0,0,101227.85
03-01-24,18.8,72.8,299.84067,298.13846,0,0,101160.195
03-01-24,19.05,72.8,300.2464,297.95554,0,0,101165.26
04-01-24,18.8,72.8,298.9578,297.49515,0,0,101200.57
04-01-24,19.05,72.8,299.37543,297.34164,0,0,101203.43
05-01-24,18.8,72.8,299.0781,297.35242,0,0,101210.24
05-01-24,19.05,72.8,299.59827,297.2723,0,0,101212.57
06-01-24,18.8,72.8,300.4831,298.2595,0,0,101211.73
06-01-24,19.05,72.8,300.85468,298.1513,0,0,101217.97
07-01-24,18.8,72.8,299.89746,298.60324,0,0,101217.69
07-01-24,19.05,72.8,300.3091,298.5051,0,0,101218.305
08-01-24,18.8,72.8,301.25287,299.44943,1.37E-05,8.35E-07,101211.37
08-01-24,19.05,72.8,301.69086,299.4279,2.29E-06,1.59E-07,101215.21
09-01-24,18.8,72.8,299.52698,298.95828,0.000179677,4.42E-05,101285.43
09-01-24,19.05,72.8,299.95996,298.85513,0.000186907,2.74E-05,101282.81
10-01-24,18.8,72.8,300.86575,299.24658,7.76E-05,1.32E-05,101303.32
10-01-24,19.05,72.8,301.3096,299.24686,8.01E-05,1.15E-05,101307.22
11-01-24,18.8,72.8,301.6171,299.712,2.08E-05,1.11E-06,101316.74
11-01-24,19.05,72.8,302.24188,299.76593,7.72E-06,3.86E-07,101323.23
12-01-24,18.8,72.8,302.24097,300.11755,0,0,101247.81
12-01-24,19.05,72.8,302.87125,300.1791,0,0,101254.44
13-01-24,18.8,72.8,301.79803,299.97473,0,0,101350.22
13-01-24,19.05,72.8,302.53693,300.10394,0,0,101351.35
14-01-24,18.8,72.8,301.14093,299.7385,0,0,101417.97
14-01-24,19.05,72.8,301.7415,299.79288,0,0,101426.88
15-01-24,18.8,72.8,300.26837,298.6218,0,0,101405.06
15-01-24,19.05,72.8,300.65198,298.4573,0,0,101409.555
16-01-24,18.8,72.8,298.87057,297.26022,0,0,101223.695
16-01-24,19.05,72.8,299.50067,297.22403,0,0,101222.9
17-01-24,18.8,72.8,298.07574,296.9744,0,0,101154.1
17-01-24,19.05,72.8,298.62726,296.8956,0,0,101152.23
18-01-24,18.8,72.8,297.7489,296.6658,2.58E-06,1.43E-07,101296.85
18-01-24,19.05,72.8,298.1974,296.65338,0,0,101295.54
19-01-24,18.8,72.8,297.9648,296.7665,0,0,101288.97
19-01-24,19.05,72.8,298.40244,296.70752,0,0,101285.81
20-01-24,18.8,72.8,298.63556,297.28052,0,0,101391.805
20-01-24,19.05,72.8,299.13196,297.18613,1.91E-07,1.19E-08,101391.72
21-01-24,18.8,72.8,299.83438,297.5101,0,0,101367.73
21-01-24,19.05,72.8,300.2844,297.4896,0,0,101370.29
22-01-24,18.8,72.8,298.53143,297.4148,0,0,101427.695
22-01-24,19.05,72.8,298.9218,297.46664,0,0,101426.59
23-01-24,18.8,72.8,299.46518,297.4127,0,0,101466.15
23-01-24,19.05,72.8,299.87216,297.33267,0,0,101471.23
24-01-24,18.8,72.8,299.82544,297.2696,0,0,101398.27
24-01-24,19.05,72.8,300.23883,297.21674,0,0,101408.664
25-01-24,18.8,72.8,299.58148,297.2189,0,0,101476.25
25-01-24,19.05,72.8,300.48322,297.0687,0,0,101485.69
26-01-24,18.8,72.8,300.02948,297.64432,0,0,101588.01
26-01-24,19.05,72.8,300.92706,297.53824,0,0,101594.88
27-01-24,18.8,72.8,300.38525,298.32544,0,0,101592.15
27-01-24,19.05,72.8,301.2766,298.15463,0,0,101600.43
28-01-24,18.8,72.8,300.28647,298.41977,0,0,101555.77
28-01-24,19.05,72.8,300.833,298.22537,0,0,101562.164
29-01-24,18.8,72.8,299.97534,298.27817,0,0,101550.15
29-01-24,19.05,72.8,300.55728,298.18585,0,0,101555.375
30-01-24,18.8,72.8,299.685,297.90298,0,0,101459.48
30-01-24,19.05,72.8,300.32196,297.7166,0,0,101462.49
31-01-24,18.8,72.8,298.6007,297.29657,0,0,101456.62
31-01-24,19.05,72.8,299.24573,297.1038,0,0,101452.445
01-02-24,18.8,72.8,298.07544,296.97256,3.11E-05,3.70E-06,101541.23
01-02-24,19.05,72.8,298.61383,296.9688,1.68E-05,1.91E-06,101537.69
02-02-24,18.8,72.8,299.16095,297.24063,0,0,101537.21
02-02-24,19.05,72.8,299.80566,297.3367,0,0,101541.73
03-02-24,18.8,72.8,300.87143,298.4537,0,0,101444.81
03-02-24,19.05,72.8,301.9573,298.54953,0,0,101451.62
04-02-24,18.8,72.8,300.66522,298.83218,0,0,101525.086
04-02-24,19.05,72.8,301.81296,298.96423,0,0,101524.055
05-02-24,18.8,72.8,300.18607,298.80087,0,0,101579.25
05-02-24,19.05,72.8,300.87708,298.83505,0,0,101579.99
06-02-24,18.8,72.8,300.30063,298.65262,0,0,101553.82
06-02-24,19.05,72.8,301.0091,298.61606,0,0,101557.625
07-02-24,18.8,72.8,300.58557,298.73904,0,0,101606.72
07-02-24,19.05,72.8,301.26416,298.77084,0,0,101613.69
08-02-24,18.8,72.8,300.55762,298.6765,0,0,101518.84
08-02-24,19.05,72.8,301.12784,298.71964,0,0,101530
09-02-24,18.8,72.8,300.013,298.07483,0,0,101474.6
09-02-24,19.05,72.8,300.65546,298.0737,0,0,101478.53
10-02-24,18.8,72.8,300.03497,298.1565,0,0,101576.34
10-02-24,19.05,72.8,300.5899,298.1201,0,0,101580.87
11-02-24,18.8,72.8,299.8878,297.89038,0,0,101602.73
