valid_time,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp
01-01-14,18.8,72.8,299.6965,297.3221,0,0,101353.43
01-01-14,19.05,72.8,300.13162,297.1425,0,0,101360.24
02-01-14,18.8,72.8,300.5122,298.24167,0,0,101394.945
02-01-14,19.05,72.8,300.719,298.03494,0,0,101399.63
03-01-14,18.8,72.8,300.37833,298.1536,0,0,101412.69
03-01-14,19.05,72.8,300.77817,298.035,0,0,101415.48
04-01-14,18.8,72.8,298.79147,297.31497,0,0,101344.22
04-01-14,19.05,72.8,299.30542,297.26254,0,0,101345.445
05-01-14,18.8,72.8,298.6636,296.8597,0,0,101252.29
05-01-14,19.05,72.8,299.04678,296.69284,0,0,101257.6
06-01-14,18.8,72.8,299.22803,296.49216,0,0,101208.195
06-01-14,19.05,72.8,299.60434,296.21878,0,0,101217.195
07-01-14,18.8,72.8,300.3295,297.3658,0,0,101160.805
07-01-14,19.05,72.8,300.83105,297.02518,0,0,101164.09
08-01-14,18.8,72.8,299.13126,297.53076,0,0,101266.375
08-01-14,19.05,72.8,299.67355,297.3517,0,0,101265.66
09-01-14,18.8,72.8,298.30475,296.6505,9.53E-08,1.19E-08,101329.914
09-01-14,19.05,72.8,298.74847,296.5227,4.77E-07,5.16E-08,101331.93
10-01-14,18.8,72.8,297.72284,296.02753,0,0,101348.18
10-01-14,19.05,72.8,298.19055,295.79227,0,0,101350.695
11-01-14,18.8,72.8,296.96722,294.72458,0,0,101466.414
11-01-14,19.05,72.8,297.29077,294.4877,0,0,101473.28
12-01-14,18.8,72.8,297.77203,295.63498,0,0,101475.82
12-01-14,19.05,72.8,298.20435,295.29617,0,0,101477.22
13-01-14,18.8,72.8,298.03546,296.1618,0,0,101477
13-01-14,19.05,72.8,298.54285,295.92596,0,0,101477.41
14-01-14,18.8,72.8,297.8487,296.34,0,0,101390.22
14-01-14,19.05,72.8,298.39185,296.20602,0,0,101389.99
15-01-14,18.8,72.8,298.7774,296.70084,0,0,101443.19
15-01-14,19.05,72.8,299.2252,296.56808,0,0,101450.16
16-01-14,18.8,72.8,298.35492,296.34238,0,0,101460.56
16-01-14,19.05,72.8,298.88654,296.06458,0,0,101463.93
17-01-14,18.8,72.8,297.02716,295.78766,0,0,101448.84
17-01-14,19.05,72.8,297.15588,295.45224,0,0,101446.68
18-01-14,18.8,72.8,297.98273,295.56372,0,0,101497.81
18-01-14,19.05,72.8,298.38577,295.42935,0,0,101504.375
19-01-14,18.8,72.8,298.2102,296.20767,0,0,101567.91
19-01-14,19.05,72.8,298.68137,295.86,0,0,101570.76
20-01-14,18.8,72.8,298.13626,296.5098,0,0,101552.79
20-01-14,19.05,72.8,298.38065,296.31052,0,0,101552.555
21-01-14,18.8,72.8,297.91418,296.98032,8.96E-05,1.13E-05,101552.414
21-01-14,19.05,72.8,298.1103,296.80933,0.000114526,1.45E-05,101557.38
22-01-14,18.8,72.8,298.55875,296.9717,6.67E-07,3.97E-08,101407.01
22-01-14,19.05,72.8,298.9898,296.9128,2.67E-06,1.59E-07,101411.02
23-01-14,18.8,72.8,298.4305,296.9626,0,0,101408.82
23-01-14,19.05,72.8,299.01282,296.96622,9.53E-08,3.97E-09,101411.59
24-01-14,18.8,72.8,298.23895,296.9808,2.67E-06,2.58E-07,101370.5
24-01-14,19.05,72.8,298.80313,297.0071,5.72E-07,4.37E-08,101373.09
25-01-14,18.8,72.8,299.97876,297.44827,0,0,101268.5
25-01-14,19.05,72.8,300.625,297.50778,0,0,101273.16
26-01-14,18.8,72.8,301.6678,298.3991,0,0,101275.01
26-01-14,19.05,72.8,302.54236,298.39697,0,0,101282.32
27-01-14,18.8,72.8,302.08325,298.99893,0,0,101327.87
27-01-14,19.05,72.8,302.108,298.9653,0,0,101337.16
28-01-14,18.8,72.8,300.55368,298.2769,0,0,101366.945
28-01-14,19.05,72.8,300.75348,298.18185,0,0,101376.77
29-01-14,18.8,72.8,300.03772,297.6897,0,0,101343.375
29-01-14,19.05,72.8,300.8434,297.6503,0,0,101348.53
30-01-14,18.8,72.8,300.66644,298.12775,0,0,101364.06
30-01-14,19.05,72.8,301.49368,298.00272,0,0,101371.164
31-01-14,18.8,72.8,301.4142,298.4465,0,0,101316.22
31-01-14,19.05,72.8,302.03986,298.38797,0,0,101321.305
01-02-14,18.8,72.8,300.94864,298.57162,0,0,101293.71
01-02-14,19.05,72.8,301.31915,298.58856,0,0,101298.19
02-02-14,18.8,72.8,301.0441,298.5984,0,0,101258.555
02-02-14,19.05,72.8,301.42484,298.5774,0,0,101265.75
03-02-14,18.8,72.8,300.34027,298.51657,0,0,101145.305
03-02-14,19.05,72.8,301.24487,298.513,0,0,101151.13
04-02-14,18.8,72.8,300.39697,298.53604,0,0,101000.94
04-02-14,19.05,72.8,300.96484,298.56784,0,0,101004.52
05-02-14,18.8,72.8,300.1599,298.40665,0,0,100927.555
05-02-14,19.05,72.8,300.92603,298.474,0,0,100929.04
06-02-14,18.8,72.8,299.31268,297.86148,0,0,100969.914
