valid_time,latitude,longitude,max_temperature,mean_temperature
2022-01-01,18.8,72.8,300.71133,298.56198
2022-01-01,19.05,72.8,301.39688,298.33347
2022-01-02,18.8,72.8,300.8448,298.62933
2022-01-02,19.05,72.8,301.44702,298.47852
2022-01-03,18.8,72.8,300.86963,298.79434
2022-01-03,19.05,72.8,301.27325,298.68832
2022-01-04,18.8,72.8,300.90237,298.67316
2022-01-04,19.05,72.8,301.4541,298.64935
2022-01-05,18.8,72.8,299.29068,298.1831
2022-01-05,19.05,72.8,299.7732,298.20996
2022-01-06,18.8,72.8,298.52753,297.31033
2022-01-06,19.05,72.8,298.85828,297.2951
2022-01-07,18.8,72.8,298.61963,297.2963
2022-01-07,19.05,72.8,298.98343,297.28226
2022-01-08,18.8,72.8,297.41803,295.9336
2022-01-08,19.05,72.8,297.23102,296.00455
2022-01-09,18.8,72.8,297.0676,295.759
2022-01-09,19.05,72.8,297.43234,295.62106
2022-01-10,18.8,72.8,295.8793,294.3735
2022-01-10,19.05,72.8,296.3154,294.15973
2022-01-11,18.8,72.8,296.13147,294.8732
2022-01-11,19.05,72.8,296.55154,294.71158
2022-01-12,18.8,72.8,296.73334,294.9714
2022-01-12,19.05,72.8,297.02386,294.79123
2022-01-13,18.8,72.8,296.82892,295.19144
2022-01-13,19.05,72.8,297.17722,295.05807
2022-01-14,18.8,72.8,296.8357,295.68063
2022-01-14,19.05,72.8,297.26456,295.62033
2022-01-15,18.8,72.8,299.17538,296.7254
2022-01-15,19.05,72.8,299.58887,296.54523
2022-01-16,18.8,72.8,299.798,297.3217
2022-01-16,19.05,72.8,300.24365,297.11005
2022-01-17,18.8,72.8,299.89093,298.03003
2022-01-17,19.05,72.8,300.1864,297.76434
2022-01-18,18.8,72.8,299.33527,297.67786
2022-01-18,19.05,72.8,299.78943,297.44254
2022-01-19,18.8,72.8,299.13162,297.2594
2022-01-19,19.05,72.8,299.74994,297.08295
2022-01-20,18.8,72.8,298.6811,297.06088
2022-01-20,19.05,72.8,299.0529,296.88968
2022-01-21,18.8,72.8,298.21957,296.73715
2022-01-21,19.05,72.8,298.50113,296.5928
2022-01-22,18.8,72.8,298.29163,296.878
2022-01-22,19.05,72.8,298.45807,296.87424
2022-01-23,18.8,72.8,296.9255,295.31247
2022-01-23,19.05,72.8,296.85495,295.17456
2022-01-24,18.8,72.8,295.00027,293.6606
2022-01-24,19.05,72.8,295.46817,293.57706
2022-01-25,18.8,72.8,296.94193,294.493
2022-01-25,19.05,72.8,297.16684,294.29245
2022-01-26,18.8,72.8,298.03333,295.29886
2022-01-26,19.05,72.8,298.35837,295.1038
2022-01-27,18.8,72.8,299.11667,296.36972
2022-01-27,19.05,72.8,299.41287,296.1165
2022-01-28,18.8,72.8,299.57855,296.91464
2022-01-28,19.05,72.8,299.68536,296.6603
2022-01-29,18.8,72.8,299.58115,296.81155
2022-01-29,19.05,72.8,300.10907,296.57553
2022-01-30,18.8,72.8,299.05542,296.6128
2022-01-30,19.05,72.8,299.5689,296.50455
2022-01-31,18.8,72.8,298.55707,296.41034
2022-01-31,19.05,72.8,299.15466,296.31778
2022-02-01,18.8,72.8,298.7364,296.33847
2022-02-01,19.05,72.8,299.24475,296.22748
2022-02-02,18.8,72.8,298.19745,296.34164
2022-02-02,19.05,72.8,298.93713,296.25653
2022-02-03,18.8,72.8,297.57047,296.17392
2022-02-03,19.05,72.8,297.79553,296.0233
2022-02-04,18.8,72.8,297.31354,296.39883
2022-02-04,19.05,72.8,297.66934,296.384
2022-02-05,18.8,72.8,297.81506,295.98276
2022-02-05,19.05,72.8,298.50818,295.9879
2022-02-06,18.8,72.8,298.08264,296.41806
2022-02-06,19.05,72.8,298.72375,296.40384
2022-02-07,18.8,72.8,297.1108,295.92563
2022-02-07,19.05,72.8,297.65894,295.90686
2022-02-08,18.8,72.8,296.8129,295.48703
2022-02-08,19.05,72.8,297.32962,295.59067
2022-02-09,18.8,72.8,297.4874,295.6404
2022-02-09,19.05,72.8,298.09406,295.833
2022-02-10,18.8,72.8,299.24237,296.9534
2022-02-10,19.05,72.8,299.68915,297.07507
