valid_time,latitude,longitude,max_temperature,mean_temperature
2021-01-01,18.8,72.8,300.456,298.66147
2021-01-01,19.05,72.8,300.81647,298.3456
2021-01-02,18.8,72.8,299.7232,298.4026
2021-01-02,19.05,72.8,300.0384,298.26297
2021-01-03,18.8,72.8,299.1929,297.7191
2021-01-03,19.05,72.8,299.52826,297.64035
2021-01-04,18.8,72.8,298.77484,297.4315
2021-01-04,19.05,72.8,299.06863,297.22733
2021-01-05,18.8,72.8,298.6481,297.3995
2021-01-05,19.05,72.8,299.14517,297.33853
2021-01-06,18.8,72.8,299.17773,297.6248
2021-01-06,19.05,72.8,299.6186,297.50485
2021-01-07,18.8,72.8,299.4627,298.039
2021-01-07,19.05,72.8,299.9542,297.93106
2021-01-08,18.8,72.8,299.91852,298.5288
2021-01-08,19.05,72.8,300.15857,298.33762
2021-01-09,18.8,72.8,300.16205,298.68872
2021-01-09,19.05,72.8,300.8717,298.67276
2021-01-10,18.8,72.8,300.39886,299.21072
2021-01-10,19.05,72.8,300.91086,299.26886
2021-01-11,18.8,72.8,302.22403,299.83618
2021-01-11,19.05,72.8,303.13016,299.86572
2021-01-12,18.8,72.8,301.7756,300.01028
2021-01-12,19.05,72.8,302.21442,299.98227
2021-01-13,18.8,72.8,301.55377,299.8336
2021-01-13,19.05,72.8,301.81027,299.6795
2021-01-14,18.8,72.8,300.89142,298.9245
2021-01-14,19.05,72.8,301.26248,298.61563
2021-01-15,18.8,72.8,299.21326,298.12943
2021-01-15,19.05,72.8,299.55005,297.85895
2021-01-16,18.8,72.8,299.29044,297.65628
2021-01-16,19.05,72.8,299.60406,297.39706
2021-01-17,18.8,72.8,299.0876,297.99374
2021-01-17,19.05,72.8,299.63348,297.7963
2021-01-18,18.8,72.8,299.73004,298.44434
2021-01-18,19.05,72.8,300.24976,298.2174
2021-01-19,18.8,72.8,300.24316,298.70538
2021-01-19,19.05,72.8,300.9873,298.60324
2021-01-20,18.8,72.8,300.3727,298.6401
2021-01-20,19.05,72.8,300.86743,298.4714
2021-01-21,18.8,72.8,299.3311,297.5624
2021-01-21,19.05,72.8,299.91452,297.30313
2021-01-22,18.8,72.8,299.81525,297.66602
2021-01-22,19.05,72.8,300.50732,297.64386
2021-01-23,18.8,72.8,300.15768,298.26608
2021-01-23,19.05,72.8,300.74323,298.15115
2021-01-24,18.8,72.8,300.10266,298.07346
2021-01-24,19.05,72.8,300.70013,297.9049
2021-01-25,18.8,72.8,299.63858,297.4104
2021-01-25,19.05,72.8,300.1698,297.14468
2021-01-26,18.8,72.8,298.70477,296.72232
2021-01-26,19.05,72.8,299.1797,296.45132
2021-01-27,18.8,72.8,298.5285,296.5458
2021-01-27,19.05,72.8,299.2612,296.37927
2021-01-28,18.8,72.8,298.48474,296.60892
2021-01-28,19.05,72.8,299.06573,296.39706
2021-01-29,18.8,72.8,299.11618,296.84055
2021-01-29,19.05,72.8,299.88092,296.657
2021-01-30,18.8,72.8,299.5319,297.49857
2021-01-30,19.05,72.8,300.12067,297.23727
2021-01-31,18.8,72.8,299.9266,297.81204
2021-01-31,19.05,72.8,300.2556,297.60538
2021-02-01,18.8,72.8,301.86432,298.73648
2021-02-01,19.05,72.8,302.5401,298.67886
2021-02-02,18.8,72.8,301.8706,299.12903
2021-02-02,19.05,72.8,301.73135,298.97974
2021-02-03,18.8,72.8,300.01767,298.3557
2021-02-03,19.05,72.8,300.8597,298.34064
2021-02-04,18.8,72.8,299.4459,297.93423
2021-02-04,19.05,72.8,300.16376,297.9336
2021-02-05,18.8,72.8,299.84424,297.9736
2021-02-05,19.05,72.8,300.5026,297.8942
2021-02-06,18.8,72.8,300.9885,298.28616
2021-02-06,19.05,72.8,301.27936,298.18533
2021-02-07,18.8,72.8,301.22644,298.574
2021-02-07,19.05,72.8,301.5923,298.4164
2021-02-08,18.8,72.8,301.37173,298.53146
2021-02-08,19.05,72.8,301.74036,298.29428
2021-02-09,18.8,72.8,300.88336,298.30228
2021-02-09,19.05,72.8,301.62244,298.19034
2021-02-10,18.8,72.8,300.17194,298.01584
2021-02-10,19.05,72.8,300.84308,298.0153
2021-02-11,18.8,72.8,300.11987,298.09488
2021-02-11,19.05,72.8,300.92108,298.11404
2021-02-12,18.8,72.8,299.5844,298.1743
2021-02-12,19.05,72.8,300.34198,298.21808
2021-02-13,18.8,72.8,299.35992,297.92325
2021-02-13,19.05,72.8,300.1078,297.9061
2021-02-14,18.8,72.8,299.18253,297.88333
2021-02-14,19.05,72.8,299.93512,297.92273
2021-02-15,18.8,72.8,298.96906,297.731
2021-02-15,19.05,72.8,299.53467,297.71643
2021-02-16,18.8,72.8,298.49878,297.28458
2021-02-16,19.05,72.8,299.05713,297.3268
2021-02-17,18.8,72.8,299.06323,297.52588
2021-02-17,19.05,72.8,299.89282,297.6899
2021-02-18,18.8,72.8,299.66864,298.42993
2021-02-18,19.05,72.8,300.62524,298.58792
2021-02-19,18.8,72.8,301.22238,298.94055
2021-02-19,19.05,72.8,301.53278,298.94366
2021-02-20,18.8,72.8,301.01392,298.73917
2021-02-20,19.05,72.8,301.64893,298.7773
2021-02-21,18.8,72.8,301.76135,299.44724
2021-02-21,19.05,72.8,302.43994,299.52356
2021-02-22,18.8,72.8,301.3977,299.59497
2021-02-22,19.05,72.8,301.7642,299.68573
2021-02-23,18.8,72.8,300.672,299.5205
2021-02-23,19.05,72.8,301.5662,299.64163
2021-02-24,18.8,72.8,301.4217,299.74124
2021-02-24,19.05,72.8,302.20508,299.97815
2021-02-25,18.8,72.8,301.13342,299.80872
2021-02-25,19.05,72.8,301.98474,300.00192
2021-02-26,18.8,72.8,300.01035,299.22794
2021-02-26,19.05,72.8,300.86163,299.28842
2021-02-27,18.8,72.8,300.93567,299.19867
2021-02-27,19.05,72.8,301.76813,299.329
2021-02-28,18.8,72.8,301.98895,299.9824
2021-02-28,19.05,72.8,302.7323,300.17017
2021-03-01,18.8,72.8,302.4391,300.65225
2021-03-01,19.05,72.8,303.39246,300.91946
2021-03-02,18.8,72.8,302.33234,300.7954
2021-03-02,19.05,72.8,303.3456,300.95798
2021-03-03,18.8,72.8,301.9718,300.37198
2021-03-03,19.05,72.8,302.8719,300.55786
2021-03-04,18.8,72.8,303.50708,300.74405
2021-03-04,19.05,72.8,304.11514,301.00574
2021-03-05,18.8,72.8,301.55182,300.2317
2021-03-05,19.05,72.8,302.65265,300.70706
2021-03-06,18.8,72.8,300.8053,299.59915
2021-03-06,19.05,72.8,301.31528,299.66028
2021-03-07,18.8,72.8,300.92905,298.996
2021-03-07,19.05,72.8,301.69666,298.93723
2021-03-08,18.8,72.8,301.61487,299.65735
2021-03-08,19.05,72.8,302.38757,299.70905
2021-03-09,18.8,72.8,302.26898,300.18747
2021-03-09,19.05,72.8,303.0949,300.43222
2021-03-10,18.8,72.8,301.50574,300.40836
2021-03-10,19.05,72.8,302.39178,300.60385
2021-03-11,18.8,72.8,300.79315,299.83557
2021-03-11,19.05,72.8,301.6042,299.95792
2021-03-12,18.8,72.8,300.85352,299.62967
2021-03-12,19.05,72.8,301.6921,299.77017
2021-03-13,18.8,72.8,302.8695,300.91635
2021-03-13,19.05,72.8,303.7689,301.05026
2021-03-14,18.8,72.8,302.03387,300.9964
2021-03-14,19.05,72.8,303.0109,301.18466
2021-03-15,18.8,72.8,302.25333,301.10617
2021-03-15,19.05,72.8,303.2271,301.45557
2021-03-16,18.8,72.8,302.1783,300.94266
2021-03-16,19.05,72.8,303.151,301.2352
2021-03-17,18.8,72.8,302.6762,300.79037
2021-03-17,19.05,72.8,303.56616,301.08682
2021-03-18,18.8,72.8,301.31476,300.50854
2021-03-18,19.05,72.8,302.0644,300.69754
2021-03-19,18.8,72.8,301.32895,300.31488
2021-03-19,19.05,72.8,302.1226,300.48798
2021-03-20,18.8,72.8,300.8405,299.461
2021-03-20,19.05,72.8,301.76068,299.5984
2021-03-21,18.8,72.8,301.03857,299.63516
2021-03-21,19.05,72.8,301.94977,299.80008
2021-03-22,18.8,72.8,302.3589,300.2911
2021-03-22,19.05,72.8,303.40463,300.46304
2021-03-23,18.8,72.8,302.3363,300.7518
2021-03-23,19.05,72.8,303.15762,300.97485
2021-03-24,18.8,72.8,303.03482,301.50986
2021-03-24,19.05,72.8,304.17303,301.79898
2021-03-25,18.8,72.8,304.4795,302.50735
2021-03-25,19.05,72.8,305.35895,302.786
2021-03-26,18.8,72.8,304.11523,302.32065
2021-03-26,19.05,72.8,304.88446,302.52676
2021-03-27,18.8,72.8,305.45496,302.69443
2021-03-27,19.05,72.8,306.40363,303.00327
2021-03-28,18.8,72.8,302.2065,301.43716
2021-03-28,19.05,72.8,302.82806,301.6321
2021-03-29,18.8,72.8,301.77426,300.5723
2021-03-29,19.05,72.8,302.3984,300.74057
2021-03-30,18.8,72.8,301.21405,300.22537
2021-03-30,19.05,72.8,301.54037,300.37402
2021-03-31,18.8,72.8,301.12027,299.84143
2021-03-31,19.05,72.8,301.57355,299.98593
2021-04-01,18.8,72.8,301.1387,300.2089
2021-04-01,19.05,72.8,301.46738,300.3586
2021-04-02,18.8,72.8,301.08945,300.03482
2021-04-02,19.05,72.8,301.42038,300.22272
2021-04-03,18.8,72.8,300.54526,299.54105
2021-04-03,19.05,72.8,300.94214,299.81998
2021-04-04,18.8,72.8,301.0398,300.08905
2021-04-04,19.05,72.8,301.8427,300.46005
2021-04-05,18.8,72.8,301.43597,300.38824
2021-04-05,19.05,72.8,302.28622,300.71506
2021-04-06,18.8,72.8,303.20245,301.65897
2021-04-06,19.05,72.8,304.15765,301.96182
2021-04-07,18.8,72.8,302.52582,301.45828
2021-04-07,19.05,72.8,303.35907,301.7097
2021-04-08,18.8,72.8,301.72504,300.87863
2021-04-08,19.05,72.8,302.2304,301.06927
2021-04-09,18.8,72.8,301.66,300.56433
2021-04-09,19.05,72.8,302.41162,300.87463
2021-04-10,18.8,72.8,301.90387,300.85892
2021-04-10,19.05,72.8,302.7712,301.11057
2021-04-11,18.8,72.8,302.52423,301.22617
2021-04-11,19.05,72.8,303.4276,301.51187
2021-04-12,18.8,72.8,302.4511,301.45477
2021-04-12,19.05,72.8,303.34097,301.75806
2021-04-13,18.8,72.8,302.6938,301.86868
2021-04-13,19.05,72.8,303.61798,302.16678
2021-04-14,18.8,72.8,303.0299,302.0278
2021-04-14,19.05,72.8,303.60382,302.28363
2021-04-15,18.8,72.8,302.52213,301.6019
2021-04-15,19.05,72.8,302.94244,301.8304
2021-04-16,18.8,72.8,302.15738,301.24304
2021-04-16,19.05,72.8,303.0349,301.5706
2021-04-17,18.8,72.8,302.24036,301.19617
2021-04-17,19.05,72.8,303.12164,301.5115
2021-04-18,18.8,72.8,303.22577,301.93344
2021-04-18,19.05,72.8,304.2262,302.2863
2021-04-19,18.8,72.8,302.51978,301.64578
2021-04-19,19.05,72.8,303.02527,301.89273
2021-04-20,18.8,72.8,301.9313,301.01416
2021-04-20,19.05,72.8,302.30176,301.26993
2021-04-21,18.8,72.8,302.1535,301.3294
2021-04-21,19.05,72.8,302.7445,301.61218
2021-04-22,18.8,72.8,302.74762,301.44623
2021-04-22,19.05,72.8,303.54227,301.75552
2021-04-23,18.8,72.8,302.3919,301.41647
2021-04-23,19.05,72.8,303.1928,301.65933
2021-04-24,18.8,72.8,302.33655,301.16025
2021-04-24,19.05,72.8,303.00186,301.4194
2021-04-25,18.8,72.8,302.661,301.56845
2021-04-25,19.05,72.8,303.5629,301.99588
2021-04-26,18.8,72.8,302.9377,302.2322
2021-04-26,19.05,72.8,303.50476,302.5953
2021-04-27,18.8,72.8,303.3913,302.2001
2021-04-27,19.05,72.8,304.1422,302.4758
2021-04-28,18.8,72.8,302.58575,301.63004
2021-04-28,19.05,72.8,303.2614,301.908
2021-04-29,18.8,72.8,302.77112,301.76654
2021-04-29,19.05,72.8,303.50922,301.96613
2021-04-30,18.8,72.8,302.41406,301.6857
2021-04-30,19.05,72.8,303.17673,301.9386
2021-05-01,18.8,72.8,302.9786,301.91962
2021-05-01,19.05,72.8,303.72955,302.24594
2021-05-02,18.8,72.8,303.1043,302.38614
2021-05-02,19.05,72.8,303.57086,302.55096
2021-05-03,18.8,72.8,303.94543,302.71512
2021-05-03,19.05,72.8,304.71335,302.85568
2021-05-04,18.8,72.8,303.80853,302.72598
2021-05-04,19.05,72.8,304.74133,302.97867
2021-05-05,18.8,72.8,303.4803,302.63858
2021-05-05,19.05,72.8,304.27692,302.94656
2021-05-06,18.8,72.8,303.27063,302.3649
2021-05-06,19.05,72.8,303.88953,302.64468
2021-05-07,18.8,72.8,303.1894,302.40414
2021-05-07,19.05,72.8,303.86377,302.66885
2021-05-08,18.8,72.8,303.37387,302.36264
2021-05-08,19.05,72.8,304.12854,302.64883
2021-05-09,18.8,72.8,303.34787,302.3421
2021-05-09,19.05,72.8,303.75592,302.59
2021-05-10,18.8,72.8,303.04077,302.2742
2021-05-10,19.05,72.8,303.47726,302.54245
2021-05-11,18.8,72.8,302.85315,302.2366
2021-05-11,19.05,72.8,303.35245,302.5328
2021-05-12,18.8,72.8,302.84418,302.2263
2021-05-12,19.05,72.8,303.27628,302.4877
2021-05-13,18.8,72.8,303.07312,302.3863
2021-05-13,19.05,72.8,303.4152,302.57544
2021-05-14,18.8,72.8,303.2049,302.21793
2021-05-14,19.05,72.8,303.90723,302.44968
2021-05-15,18.8,72.8,304.90723,303.56375
2021-05-15,19.05,72.8,305.44342,303.79083
2021-05-16,18.8,72.8,306.16095,304.33505
2021-05-16,19.05,72.8,306.7791,304.69858
2021-05-17,18.8,72.8,302.42993,301.06573
2021-05-17,19.05,72.8,303.3849,301.05035
2021-05-18,18.8,72.8,301.7336,301.01218
2021-05-18,19.05,72.8,302.02905,300.94943
2021-05-19,18.8,72.8,302.1614,301.17038
2021-05-19,19.05,72.8,302.41333,301.29016
2021-05-20,18.8,72.8,302.90958,301.7357
2021-05-20,19.05,72.8,303.18793,301.9251
2021-05-21,18.8,72.8,302.44083,301.82455
2021-05-21,19.05,72.8,302.83914,301.94412
2021-05-22,18.8,72.8,302.82596,302.1573
2021-05-22,19.05,72.8,303.27484,302.40692
2021-05-23,18.8,72.8,303.14404,302.39853
2021-05-23,19.05,72.8,303.575,302.68845
2021-05-24,18.8,72.8,303.07895,302.45407
2021-05-24,19.05,72.8,303.39227,302.6262
2021-05-25,18.8,72.8,302.76056,302.12088
2021-05-25,19.05,72.8,303.02686,302.30273
2021-05-26,18.8,72.8,302.87357,302.34073
2021-05-26,19.05,72.8,303.2242,302.55933
2021-05-27,18.8,72.8,303.5066,302.80356
2021-05-27,19.05,72.8,303.71707,302.95508
2021-05-28,18.8,72.8,303.0468,302.37704
2021-05-28,19.05,72.8,303.5739,302.712
2021-05-29,18.8,72.8,302.97983,302.12527
2021-05-29,19.05,72.8,303.4762,302.37704
2021-05-30,18.8,72.8,301.91827,301.49173
2021-05-30,19.05,72.8,302.7498,301.9152
2021-05-31,18.8,72.8,301.7463,301.14825
2021-05-31,19.05,72.8,301.99265,301.4352
2021-06-01,18.8,72.8,302.6017,301.2761
2021-06-01,19.05,72.8,303.20117,301.5647
2021-06-02,18.8,72.8,302.42474,301.39566
2021-06-02,19.05,72.8,302.83148,301.6511
2021-06-03,18.8,72.8,303.01282,301.81613
2021-06-03,19.05,72.8,303.4977,302.04257
2021-06-04,18.8,72.8,302.88245,301.87302
2021-06-04,19.05,72.8,303.54108,302.00854
2021-06-05,18.8,72.8,302.1416,301.11398
2021-06-05,19.05,72.8,302.3292,301.24606
2021-06-06,18.8,72.8,302.20807,300.87894
2021-06-06,19.05,72.8,302.5505,301.03577
2021-06-07,18.8,72.8,302.0822,300.83603
2021-06-07,19.05,72.8,302.23367,300.95718
2021-06-08,18.8,72.8,300.97403,300.32755
2021-06-08,19.05,72.8,301.35516,300.59818
2021-06-09,18.8,72.8,301.14197,300.25497
2021-06-09,19.05,72.8,301.42938,300.53156
2021-06-10,18.8,72.8,301.69894,300.40558
2021-06-10,19.05,72.8,301.6348,300.60043
2021-06-11,18.8,72.8,301.66052,300.67813
2021-06-11,19.05,72.8,301.70966,300.8622
2021-06-12,18.8,72.8,301.49142,300.7898
2021-06-12,19.05,72.8,302.11887,301.0941
2021-06-13,18.8,72.8,301.27747,300.42966
2021-06-13,19.05,72.8,301.79306,300.79068
2021-06-14,18.8,72.8,301.1332,300.43442
2021-06-14,19.05,72.8,301.9538,300.7805
2021-06-15,18.8,72.8,300.52106,300.10703
2021-06-15,19.05,72.8,301.03018,300.41147
2021-06-16,18.8,72.8,301.222,300.0837
2021-06-16,19.05,72.8,301.62302,300.36252
2021-06-17,18.8,72.8,300.43408,299.94348
2021-06-17,19.05,72.8,300.75055,300.14627
