valid_time,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp
01-01-13,18.8,72.8,299.05432,298.09018,0,0,101133.75
01-01-13,19.05,72.8,299.3642,297.88724,0,0,101130.88
02-01-13,18.8,72.8,298.8977,297.47516,2.29E-06,2.90E-07,101268.055
02-01-13,19.05,72.8,299.39655,297.32275,7.63E-06,7.63E-07,101269.91
03-01-13,18.8,72.8,298.57944,296.75388,0,0,101311.086
03-01-13,19.05,72.8,299.05615,296.3904,0,0,101314.68
04-01-13,18.8,72.8,298.4343,296.3357,0,0,101302.63
04-01-13,19.05,72.8,298.7774,295.84305,0,0,101304.74
05-01-13,18.8,72.8,297.8847,295.87662,0,0,101147.32
05-01-13,19.05,72.8,298.287,295.4759,0,0,101149.195
06-01-13,18.8,72.8,297.40955,295.43445,0,0,101176.805
06-01-13,19.05,72.8,297.8161,295.05807,0,0,101180.37
07-01-13,18.8,72.8,298.1978,295.7511,0,0,101205.43
07-01-13,19.05,72.8,298.76917,295.44705,0,0,101208.03
08-01-13,18.8,72.8,298.74796,296.6056,0,0,101255.69
08-01-13,19.05,72.8,299.54083,296.22195,0,0,101259.24
09-01-13,18.8,72.8,299.8083,297.26416,0,0,101311.07
09-01-13,19.05,72.8,300.4559,296.95016,0,0,101316.66
10-01-13,18.8,72.8,299.5207,297.43356,0,0,101278.51
10-01-13,19.05,72.8,300.2797,297.11996,0,0,101285.01
11-01-13,18.8,72.8,301.03986,298.10245,0,0,101264.12
11-01-13,19.05,72.8,301.16415,297.79172,0,0,101275.54
12-01-13,18.8,72.8,300.26932,297.8939,0,0,101385.73
12-01-13,19.05,72.8,300.73334,297.62793,0,0,101394.53
13-01-13,18.8,72.8,300.1906,297.85342,0,0,101293.586
13-01-13,19.05,72.8,301.17047,297.71463,0,0,101297.06
14-01-13,18.8,72.8,300.06335,297.9689,0,0,101228.65
14-01-13,19.05,72.8,300.72012,297.7538,0,0,101230.13
15-01-13,18.8,72.8,299.58344,297.4833,0,0,101284.85
15-01-13,19.05,72.8,300.1543,297.2038,0,0,101289.32
16-01-13,18.8,72.8,299.16925,297.50723,0,0,101304.164
16-01-13,19.05,72.8,299.90918,297.2703,0,0,101304.6
17-01-13,18.8,72.8,298.35748,297.0621,0,0,101364.336
17-01-13,19.05,72.8,298.67676,296.9247,0,0,101361.07
18-01-13,18.8,72.8,297.23563,296.11975,1.23E-05,1.50E-06,101592.71
18-01-13,19.05,72.8,297.37344,295.91763,6.49E-06,1.02E-06,101601.76
19-01-13,18.8,72.8,298.10812,295.36044,0,0,101567.78
19-01-13,19.05,72.8,298.4988,295.0726,0,0,101580.71
20-01-13,18.8,72.8,299.05307,296.4653,0,0,101423.32
20-01-13,19.05,72.8,299.56537,296.16232,0,0,101431.22
21-01-13,18.8,72.8,298.4272,296.4663,0,0,101456.01
21-01-13,19.05,72.8,298.94617,296.21042,0,0,101459.87
22-01-13,18.8,72.8,298.69064,296.61798,0,0,101395.03
