valid_time,latitude,longitude,t2m,number
2016-01-01,19.05,72.8,299.00018,0
2016-01-01,18.8,72.8,299.31174,0
2016-01-02,19.05,72.8,298.46652,0
2016-01-02,18.8,72.8,298.8226,0
2016-01-03,19.05,72.8,297.5787,0
2016-01-03,18.8,72.8,297.91196,0
2016-01-04,19.05,72.8,297.9402,0
2016-01-04,18.8,72.8,298.3273,0
2016-01-05,19.05,72.8,298.2713,0
2016-01-05,18.8,72.8,298.57925,0
2016-01-06,19.05,72.8,298.39777,0
2016-01-06,18.8,72.8,298.59378,0
2016-01-07,19.05,72.8,298.16483,0
2016-01-07,18.8,72.8,298.45267,0
2016-01-08,19.05,72.8,298.22186,0
2016-01-08,18.8,72.8,298.45642,0
2016-01-09,19.05,72.8,298.1433,0
2016-01-09,18.8,72.8,298.40744,0
2016-01-10,19.05,72.8,297.88773,0
2016-01-10,18.8,72.8,298.22958,0
2016-01-11,19.05,72.8,297.87497,0
2016-01-11,18.8,72.8,298.13644,0
2016-01-12,19.05,72.8,296.95956,0
2016-01-12,18.8,72.8,297.16327,0
2016-01-13,19.05,72.8,296.66727,0
2016-01-13,18.8,72.8,296.76236,0
2016-01-14,19.05,72.8,296.74695,0
2016-01-14,18.8,72.8,296.85968,0
2016-01-15,19.05,72.8,296.26645,0
2016-01-15,18.8,72.8,296.33896,0
2016-01-16,19.05,72.8,296.6415,0
2016-01-16,18.8,72.8,296.81006,0
2016-01-17,19.05,72.8,296.1016,0
2016-01-17,18.8,72.8,296.27213,0
2016-01-18,19.05,72.8,296.07077,0
2016-01-18,18.8,72.8,296.25864,0
2016-01-19,19.05,72.8,296.3964,0
2016-01-19,18.8,72.8,296.6257,0
2016-01-20,19.05,72.8,296.1041,0
2016-01-20,18.8,72.8,296.4053,0
2016-01-21,19.05,72.8,296.49344,0
2016-01-21,18.8,72.8,296.81924,0
2016-01-22,19.05,72.8,296.81418,0
2016-01-22,18.8,72.8,297.24048,0
2016-01-23,19.05,72.8,297.3375,0
2016-01-23,18.8,72.8,297.78036,0
2016-01-24,19.05,72.8,297.61002,0
2016-01-24,18.8,72.8,297.97845,0
2016-01-25,19.05,72.8,296.84705,0
2016-01-25,18.8,72.8,297.22305,0
2016-01-26,19.05,72.8,296.15927,0
2016-01-26,18.8,72.8,296.45966,0
2016-01-27,19.05,72.8,295.8077,0
2016-01-27,18.8,72.8,296.08066,0
2016-01-28,19.05,72.8,296.7546,0
2016-01-28,18.8,72.8,296.9187,0
2016-01-29,19.05,72.8,297.32028,0
2016-01-29,18.8,72.8,297.44785,0
2016-01-30,19.05,72.8,297.78778,0
2016-01-30,18.8,72.8,297.92047,0
2016-01-31,19.05,72.8,298.0831,0
2016-01-31,18.8,72.8,298.19583,0
2016-02-01,19.05,72.8,297.92422,0
2016-02-01,18.8,72.8,298.0476,0
2016-02-02,19.05,72.8,297.51657,0
2016-02-02,18.8,72.8,297.7056,0
2016-02-03,19.05,72.8,297.34067,0
2016-02-03,18.8,72.8,297.449,0
2016-02-04,19.05,72.8,296.63223,0
2016-02-04,18.8,72.8,296.7736,0
2016-02-05,19.05,72.8,296.44168,0
2016-02-05,18.8,72.8,296.6885,0
2016-02-06,19.05,72.8,296.15976,0
2016-02-06,18.8,72.8,296.34778,0
2016-02-07,19.05,72.8,296.0634,0
2016-02-07,18.8,72.8,296.23096,0
2016-02-08,19.05,72.8,296.48648,0
2016-02-08,18.8,72.8,296.45724,0
2016-02-09,19.05,72.8,297.42123,0
2016-02-09,18.8,72.8,297.5112,0
2016-02-10,19.05,72.8,297.40427,0
2016-02-10,18.8,72.8,297.56888,0
2016-02-11,19.05,72.8,296.70203,0
2016-02-11,18.8,72.8,296.91544,0
2016-02-12,19.05,72.8,295.91492,0
2016-02-12,18.8,72.8,295.94205,0
2016-02-13,19.05,72.8,296.0427,0
2016-02-13,18.8,72.8,295.94162,0
2016-02-14,19.05,72.8,297.12198,0
2016-02-14,18.8,72.8,297.03,0
2016-02-15,19.05,72.8,297.52432,0
2016-02-15,18.8,72.8,297.47488,0
2016-02-16,19.05,72.8,297.5688,0
2016-02-16,18.8,72.8,297.54703,0
2016-02-17,19.05,72.8,297.68893,0
2016-02-17,18.8,72.8,297.6326,0
2016-02-18,19.05,72.8,298.02176,0
2016-02-18,18.8,72.8,297.87103,0
2016-02-19,19.05,72.8,298.25558,0
