valid_time,latitude,longitude,msl,number
2016-03-30,19.05,72.8,101228.72,0
2016-03-30,18.8,72.8,101234.88,0
2016-03-31,19.05,72.8,101187.34,0
2016-03-31,18.8,72.8,101191.59,0
2016-04-01,19.05,72.8,100977.25,0
2016-04-01,18.8,72.8,100980.15,0
2016-04-02,19.05,72.8,101023.93,0
2016-04-02,18.8,72.8,101030.81,0
2016-04-03,19.05,72.8,101158.78,0
2016-04-03,18.8,72.8,101168.57,0
2016-04-04,19.05,72.8,100986.96,0
2016-04-04,18.8,72.8,100997.445,0
2016-04-05,19.05,72.8,100956.16,0
2016-04-05,18.8,72.8,100967.6,0
2016-04-06,19.05,72.8,101064.305,0
2016-04-06,18.8,72.8,101071.07,0
2016-04-07,19.05,72.8,101036.88,0
2016-04-07,18.8,72.8,101040.24,0
2016-04-08,19.05,72.8,100961.46,0
2016-04-08,18.8,72.8,100960.78,0
2016-04-09,19.05,72.8,100964.73,0
2016-04-09,18.8,72.8,100968.22,0
2016-04-10,19.05,72.8,101109.6,0
2016-04-10,18.8,72.8,101116.04,0
2016-04-11,19.05,72.8,101090.5,0
2016-04-11,18.8,72.8,101094.69,0
2016-04-12,19.05,72.8,100915.34,0
2016-04-12,18.8,72.8,100919.0,0
2016-04-13,19.05,72.8,100811.0,0
2016-04-13,18.8,72.8,100820.625,0
2016-04-14,19.05,72.8,100794.445,0
2016-04-14,18.8,72.8,100801.805,0
2016-04-15,19.05,72.8,100879.82,0
2016-04-15,18.8,72.8,100884.836,0
2016-04-16,19.05,72.8,100887.93,0
2016-04-16,18.8,72.8,100897.84,0
2016-04-17,19.05,72.8,100878.5,0
2016-04-17,18.8,72.8,100886.586,0
2016-04-18,19.05,72.8,100834.48,0
2016-04-18,18.8,72.8,100839.875,0
2016-04-19,19.05,72.8,100841.38,0
2016-04-19,18.8,72.8,100851.91,0
2016-04-20,19.05,72.8,101026.914,0
2016-04-20,18.8,72.8,101038.375,0
2016-04-21,19.05,72.8,101000.85,0
2016-04-21,18.8,72.8,101012.32,0
2016-04-22,19.05,72.8,100989.84,0
2016-04-22,18.8,72.8,101003.93,0
2016-04-23,19.05,72.8,100858.19,0
2016-04-23,18.8,72.8,100871.875,0
2016-04-24,19.05,72.8,100737.38,0
2016-04-24,18.8,72.8,100746.1,0
2016-04-25,19.05,72.8,100775.98,0
2016-04-25,18.8,72.8,100783.1,0
2016-04-26,19.05,72.8,100922.125,0
2016-04-26,18.8,72.8,100928.29,0
2016-04-27,19.05,72.8,100784.305,0
2016-04-27,18.8,72.8,100785.625,0
2016-04-28,19.05,72.8,100715.35,0
2016-04-28,18.8,72.8,100727.43,0
2016-04-29,19.05,72.8,100836.625,0
2016-04-29,18.8,72.8,100848.28,0
2016-04-30,19.05,72.8,100916.086,0
2016-04-30,18.8,72.8,100924.69,0
2016-05-01,19.05,72.8,100864.414,0
2016-05-01,18.8,72.8,100874.03,0
2016-05-02,19.05,72.8,100878.09,0
2016-05-02,18.8,72.8,100889.805,0
2016-05-03,19.05,72.8,100818.555,0
2016-05-03,18.8,72.8,100826.77,0
2016-05-04,19.05,72.8,100798.305,0
2016-05-04,18.8,72.8,100808.29,0
2016-05-05,19.05,72.8,100898.91,0
2016-05-05,18.8,72.8,100907.46,0
2016-05-06,19.05,72.8,100890.73,0
2016-05-06,18.8,72.8,100900.27,0
2016-05-07,19.05,72.8,100849.71,0
2016-05-07,18.8,72.8,100860.56,0
2016-05-08,19.05,72.8,100959.56,0
2016-05-08,18.8,72.8,100970.91,0
2016-05-09,19.05,72.8,100929.875,0
2016-05-09,18.8,72.8,100939.98,0
2016-05-10,19.05,72.8,100887.125,0
2016-05-10,18.8,72.8,100895.195,0
2016-05-11,19.05,72.8,100894.46,0
2016-05-11,18.8,72.8,100903.82,0
2016-05-12,19.05,72.8,100712.52,0
2016-05-12,18.8,72.8,100722.555,0
2016-05-13,19.05,72.8,100693.35,0
2016-05-13,18.8,72.8,100705.19,0
2016-05-14,19.05,72.8,100795.99,0
2016-05-14,18.8,72.8,100804.555,0
2016-05-15,19.05,72.8,100770.195,0
2016-05-15,18.8,72.8,100781.375,0
2016-05-16,19.05,72.8,100568.46,0
2016-05-16,18.8,72.8,100576.29,0
2016-05-17,19.05,72.8,100366.59,0
2016-05-17,18.8,72.8,100377.12,0
2016-05-18,19.05,72.8,100258.76,0
2016-05-18,18.8,72.8,100275.9,0
2016-05-19,19.05,72.8,100259.836,0
2016-05-19,18.8,72.8,100279.29,0
2016-05-20,19.05,72.8,100397.15,0
2016-05-20,18.8,72.8,100418.16,0
2016-05-21,19.05,72.8,100608.82,0
2016-05-21,18.8,72.8,100627.37,0
2016-05-22,19.05,72.8,100756.13,0
2016-05-22,18.8,72.8,100772.63,0
2016-05-23,19.05,72.8,100834.24,0
2016-05-23,18.8,72.8,100852.375,0
2016-05-24,19.05,72.8,100779.22,0
2016-05-24,18.8,72.8,100794.47,0
2016-05-25,19.05,72.8,100699.85,0
2016-05-25,18.8,72.8,100714.195,0
2016-05-26,19.05,72.8,100722.836,0
2016-05-26,18.8,72.8,100736.914,0
2016-05-27,19.05,72.8,100847.9,0
2016-05-27,18.8,72.8,100861.0,0
2016-05-28,19.05,72.8,100820.49,0
2016-05-28,18.8,72.8,100832.6,0
2016-05-29,19.05,72.8,100736.49,0
2016-05-29,18.8,72.8,100749.98,0
2016-05-30,19.05,72.8,100654.29,0
2016-05-30,18.8,72.8,100668.04,0
2016-05-31,19.05,72.8,100738.27,0
2016-05-31,18.8,72.8,100748.54,0
2016-06-01,19.05,72.8,100799.76,0
2016-06-01,18.8,72.8,100809.27,0
2016-06-02,19.05,72.8,100735.9,0
2016-06-02,18.8,72.8,100746.586,0
2016-06-03,19.05,72.8,100660.37,0
2016-06-03,18.8,72.8,100670.445,0
2016-06-04,19.05,72.8,100651.875,0
2016-06-04,18.8,72.8,100664.81,0
2016-06-05,19.05,72.8,100655.93,0
2016-06-05,18.8,72.8,100672.62,0
2016-06-06,19.05,72.8,100620.29,0
2016-06-06,18.8,72.8,100636.19,0
2016-06-07,19.05,72.8,100590.77,0
2016-06-07,18.8,72.8,100605.85,0
2016-06-08,19.05,72.8,100527.02,0
2016-06-08,18.8,72.8,100539.94,0
2016-06-09,19.05,72.8,100520.43,0
2016-06-09,18.8,72.8,100536.164,0
2016-06-10,19.05,72.8,100587.65,0
2016-06-10,18.8,72.8,100607.75,0
2016-06-11,19.05,72.8,100680.29,0
2016-06-11,18.8,72.8,100708.21,0
2016-06-12,19.05,72.8,100674.04,0
2016-06-12,18.8,72.8,100697.375,0
2016-06-13,19.05,72.8,100725.49,0
2016-06-13,18.8,72.8,100750.43,0
2016-06-14,19.05,72.8,100670.16,0
2016-06-14,18.8,72.8,100694.63,0
2016-06-15,19.05,72.8,100510.055,0
2016-06-15,18.8,72.8,100533.91,0
2016-06-16,19.05,72.8,100439.695,0
2016-06-16,18.8,72.8,100459.32,0
2016-06-17,19.05,72.8,100475.79,0
2016-06-17,18.8,72.8,100492.28,0
2016-06-18,19.05,72.8,100531.32,0
2016-06-18,18.8,72.8,100546.945,0
2016-06-19,19.05,72.8,100438.46,0
2016-06-19,18.8,72.8,100458.414,0
2016-06-20,19.05,72.8,100297.29,0
2016-06-20,18.8,72.8,100319.78,0
2016-06-21,19.05,72.8,100272.23,0
2016-06-21,18.8,72.8,100286.74,0
2016-06-22,19.05,72.8,100486.6,0
2016-06-22,18.8,72.8,100504.1,0
2016-06-23,19.05,72.8,100482.02,0
2016-06-23,18.8,72.8,100500.25,0
2016-06-24,19.05,72.8,100424.586,0
2016-06-24,18.8,72.8,100445.69,0
2016-06-25,19.05,72.8,100520.77,0
2016-06-25,18.8,72.8,100544.97,0
2016-06-26,19.05,72.8,100486.34,0
2016-06-26,18.8,72.8,100510.69,0
2016-06-27,19.05,72.8,100329.625,0
2016-06-27,18.8,72.8,100351.0,0
2016-06-28,19.05,72.8,100281.625,0
2016-06-28,18.8,72.8,100298.055,0
2016-06-29,19.05,72.8,100381.07,0
2016-06-29,18.8,72.8,100402.46,0
2016-06-30,19.05,72.8,100365.5,0
2016-06-30,18.8,72.8,100387.1,0
2016-07-01,19.05,72.8,100248.664,0
2016-07-01,18.8,72.8,100272.66,0
2016-07-02,19.05,72.8,100211.195,0
2016-07-02,18.8,72.8,100242.44,0
2016-07-03,19.05,72.8,100310.836,0
2016-07-03,18.8,72.8,100337.02,0
2016-07-04,19.05,72.8,100418.49,0
2016-07-04,18.8,72.8,100444.04,0
2016-07-05,19.05,72.8,100425.125,0
2016-07-05,18.8,72.8,100451.16,0
2016-07-06,19.05,72.8,100432.87,0
2016-07-06,18.8,72.8,100456.1,0
2016-07-07,19.05,72.8,100508.54,0
2016-07-07,18.8,72.8,100532.07,0
2016-07-08,19.05,72.8,100459.02,0
2016-07-08,18.8,72.8,100485.15,0
2016-07-09,19.05,72.8,100326.48,0
2016-07-09,18.8,72.8,100356.836,0
2016-07-10,19.05,72.8,100262.9,0
2016-07-10,18.8,72.8,100296.76,0
2016-07-11,19.05,72.8,100272.12,0
2016-07-11,18.8,72.8,100304.47,0
2016-07-12,19.05,72.8,100357.0,0
2016-07-12,18.8,72.8,100387.73,0
2016-07-13,19.05,72.8,100389.09,0
2016-07-13,18.8,72.8,100413.75,0
2016-07-14,19.05,72.8,100427.94,0
2016-07-14,18.8,72.8,100447.03,0
2016-07-15,19.05,72.8,100507.98,0
2016-07-15,18.8,72.8,100527.586,0
2016-07-16,19.05,72.8,100555.34,0
2016-07-16,18.8,72.8,100573.72,0
2016-07-17,19.05,72.8,100752.1,0
2016-07-17,18.8,72.8,100772.71,0
2016-07-18,19.05,72.8,100853.53,0
2016-07-18,18.8,72.8,100875.16,0
2016-07-19,19.05,72.8,100849.12,0
2016-07-19,18.8,72.8,100869.15,0
2016-07-20,19.05,72.8,100747.47,0
2016-07-20,18.8,72.8,100768.73,0
2016-07-21,19.05,72.8,100641.82,0
2016-07-21,18.8,72.8,100660.086,0
2016-07-22,19.05,72.8,100520.98,0
2016-07-22,18.8,72.8,100541.805,0
2016-07-23,19.05,72.8,100457.0,0
2016-07-23,18.8,72.8,100475.04,0
2016-07-24,19.05,72.8,100497.46,0
2016-07-24,18.8,72.8,100512.914,0
2016-07-25,19.05,72.8,100526.0,0
2016-07-25,18.8,72.8,100541.836,0
2016-07-26,19.05,72.8,100589.555,0
2016-07-26,18.8,72.8,100599.56,0
2016-07-27,19.05,72.8,100654.01,0
2016-07-27,18.8,72.8,100667.805,0
2016-07-28,19.05,72.8,100691.65,0
2016-07-28,18.8,72.8,100706.086,0
2016-07-29,19.05,72.8,100643.87,0
2016-07-29,18.8,72.8,100660.13,0
2016-07-30,19.05,72.8,100556.27,0
2016-07-30,18.8,72.8,100576.31,0
2016-07-31,19.05,72.8,100653.96,0
2016-07-31,18.8,72.8,100676.586,0
2016-08-01,19.05,72.8,100559.055,0
2016-08-01,18.8,72.8,100587.51,0
2016-08-02,19.05,72.8,100263.44,0
2016-08-02,18.8,72.8,100303.03,0
2016-08-03,19.05,72.8,100247.164,0
2016-08-03,18.8,72.8,100277.305,0
2016-08-04,19.05,72.8,100335.805,0
2016-08-04,18.8,72.8,100369.055,0
2016-08-05,19.05,72.8,100335.35,0
2016-08-05,18.8,72.8,100370.96,0
2016-08-06,19.05,72.8,100424.88,0
2016-08-06,18.8,72.8,100457.96,0
2016-08-07,19.05,72.8,100507.25,0
2016-08-07,18.8,72.8,100539.53,0
2016-08-08,19.05,72.8,100620.086,0
2016-08-08,18.8,72.8,100649.07,0
2016-08-09,19.05,72.8,100614.47,0
2016-08-09,18.8,72.8,100644.19,0
2016-08-10,19.05,72.8,100660.85,0
2016-08-10,18.8,72.8,100690.53,0
2016-08-11,19.05,72.8,100773.65,0
2016-08-11,18.8,72.8,100797.586,0
2016-08-12,19.05,72.8,100810.09,0
2016-08-12,18.8,72.8,100832.125,0
2016-08-13,19.05,72.8,100730.57,0
2016-08-13,18.8,72.8,100752.47,0
2016-08-14,19.05,72.8,100695.305,0
2016-08-14,18.8,72.8,100718.02,0
2016-08-15,19.05,72.8,100678.04,0
2016-08-15,18.8,72.8,100701.18,0
2016-08-16,19.05,72.8,100594.09,0
2016-08-16,18.8,72.8,100621.23,0
2016-08-17,19.05,72.8,100493.32,0
2016-08-17,18.8,72.8,100516.195,0
2016-08-18,19.05,72.8,100514.73,0
2016-08-18,18.8,72.8,100537.35,0
2016-08-19,19.05,72.8,100568.82,0
2016-08-19,18.8,72.8,100590.51,0
2016-08-20,19.05,72.8,100526.77,0
2016-08-20,18.8,72.8,100546.28,0
2016-08-21,19.05,72.8,100557.75,0
2016-08-21,18.8,72.8,100581.27,0
2016-08-22,19.05,72.8,100647.41,0
2016-08-22,18.8,72.8,100669.71,0
2016-08-23,19.05,72.8,100618.69,0
2016-08-23,18.8,72.8,100640.09,0
2016-08-24,19.05,72.8,100571.72,0
2016-08-24,18.8,72.8,100594.66,0
2016-08-25,19.05,72.8,100695.71,0
2016-08-25,18.8,72.8,100714.625,0
2016-08-26,19.05,72.8,100679.31,0
2016-08-26,18.8,72.8,100697.0,0
2016-08-27,19.05,72.8,100659.57,0
2016-08-27,18.8,72.8,100676.73,0
2016-08-28,19.05,72.8,100670.914,0
2016-08-28,18.8,72.8,100688.34,0
2016-08-29,19.05,72.8,100659.52,0
2016-08-29,18.8,72.8,100674.5,0
2016-08-30,19.05,72.8,100574.43,0
2016-08-30,18.8,72.8,100589.35,0
2016-08-31,19.05,72.8,100581.414,0
2016-08-31,18.8,72.8,100596.57,0
2016-09-01,19.05,72.8,100676.31,0
2016-09-01,18.8,72.8,100691.805,0
2016-09-02,19.05,72.8,100734.055,0
2016-09-02,18.8,72.8,100750.94,0
2016-09-03,19.05,72.8,100766.586,0
2016-09-03,18.8,72.8,100783.62,0
2016-09-04,19.05,72.8,100953.625,0
2016-09-04,18.8,72.8,100969.91,0
2016-09-05,19.05,72.8,101057.51,0
2016-09-05,18.8,72.8,101074.29,0
2016-09-06,19.05,72.8,101076.91,0
2016-09-06,18.8,72.8,101095.03,0
2016-09-07,19.05,72.8,100989.305,0
2016-09-07,18.8,72.8,101001.51,0
2016-09-08,19.05,72.8,101008.48,0
2016-09-08,18.8,72.8,101017.47,0
2016-09-09,19.05,72.8,101086.18,0
2016-09-09,18.8,72.8,101096.125,0
2016-09-10,19.05,72.8,101017.48,0
2016-09-10,18.8,72.8,101027.79,0
2016-09-11,19.05,72.8,100887.52,0
2016-09-11,18.8,72.8,100897.75,0
2016-09-12,19.05,72.8,100793.57,0
2016-09-12,18.8,72.8,100801.625,0
2016-09-13,19.05,72.8,100834.945,0
2016-09-13,18.8,72.8,100840.87,0
2016-09-14,19.05,72.8,100819.16,0
2016-09-14,18.8,72.8,100829.41,0
2016-09-15,19.05,72.8,100713.28,0
2016-09-15,18.8,72.8,100725.12,0
2016-09-16,19.05,72.8,100552.46,0
2016-09-16,18.8,72.8,100560.37,0
2016-09-17,19.05,72.8,100418.72,0
2016-09-17,18.8,72.8,100431.695,0
2016-09-18,19.05,72.8,100537.46,0
2016-09-18,18.8,72.8,100577.96,0
2016-09-19,19.05,72.8,100814.32,0
2016-09-19,18.8,72.8,100836.57,0
2016-09-20,19.05,72.8,100834.48,0
2016-09-20,18.8,72.8,100852.66,0
2016-09-21,19.05,72.8,100814.15,0
2016-09-21,18.8,72.8,100831.49,0
2016-09-22,19.05,72.8,100804.26,0
2016-09-22,18.8,72.8,100823.945,0
2016-09-23,19.05,72.8,100635.5,0
2016-09-23,18.8,72.8,100643.74,0
2016-09-24,19.05,72.8,100531.56,0
2016-09-24,18.8,72.8,100543.69,0
2016-09-25,19.05,72.8,100627.055,0
2016-09-25,18.8,72.8,100638.47,0
2016-09-26,19.05,72.8,100819.77,0
2016-09-26,18.8,72.8,100828.23,0
2016-09-27,19.05,72.8,100933.68,0
2016-09-27,18.8,72.8,100942.26,0
2016-09-28,19.05,72.8,100870.97,0
2016-09-28,18.8,72.8,100877.52,0
2016-09-29,19.05,72.8,100804.81,0
2016-09-29,18.8,72.8,100811.49,0
2016-09-30,19.05,72.8,100757.57,0
2016-09-30,18.8,72.8,100766.0,0
2016-10-01,19.05,72.8,100749.71,0
2016-10-01,18.8,72.8,100756.77,0
2016-10-02,19.05,72.8,100857.07,0
2016-10-02,18.8,72.8,100882.51,0
2016-10-03,19.05,72.8,100750.914,0
2016-10-03,18.8,72.8,100756.66,0
2016-10-04,19.05,72.8,100779.03,0
2016-10-04,18.8,72.8,100812.0,0
2016-10-05,19.05,72.8,100859.79,0
2016-10-05,18.8,72.8,100877.69,0
2016-10-06,19.05,72.8,100894.31,0
2016-10-06,18.8,72.8,100909.43,0
2016-10-07,19.05,72.8,100872.85,0
2016-10-07,18.8,72.8,100880.62,0
2016-10-08,19.05,72.8,100897.87,0
2016-10-08,18.8,72.8,100904.09,0
2016-10-09,19.05,72.8,100883.414,0
2016-10-09,18.8,72.8,100885.84,0
2016-10-10,19.05,72.8,100895.48,0
2016-10-10,18.8,72.8,100899.22,0
2016-10-11,19.05,72.8,100954.47,0
2016-10-11,18.8,72.8,100958.03,0
2016-10-12,19.05,72.8,100962.49,0
2016-10-12,18.8,72.8,100963.914,0
2016-10-13,19.05,72.8,100994.44,0
2016-10-13,18.8,72.8,100994.07,0
2016-10-14,19.05,72.8,100998.07,0
2016-10-14,18.8,72.8,100997.79,0
2016-10-15,19.05,72.8,101031.445,0
2016-10-15,18.8,72.8,101030.375,0
2016-10-16,19.05,72.8,101118.9,0
2016-10-16,18.8,72.8,101120.305,0
2016-10-17,19.05,72.8,101055.88,0
2016-10-17,18.8,72.8,101057.65,0
2016-10-18,19.05,72.8,100969.66,0
2016-10-18,18.8,72.8,100970.77,0
2016-10-19,19.05,72.8,100909.49,0
2016-10-19,18.8,72.8,100908.375,0
2016-10-20,19.05,72.8,100824.38,0
2016-10-20,18.8,72.8,100822.99,0
2016-10-21,19.05,72.8,100897.56,0
2016-10-21,18.8,72.8,100897.336,0
2016-10-22,19.05,72.8,101057.84,0
2016-10-22,18.8,72.8,101055.96,0
2016-10-23,19.05,72.8,101104.74,0
2016-10-23,18.8,72.8,101106.75,0
2016-10-24,19.05,72.8,101109.15,0
2016-10-24,18.8,72.8,101109.9,0
2016-10-25,19.05,72.8,101075.68,0
2016-10-25,18.8,72.8,101075.38,0
2016-10-26,19.05,72.8,101078.15,0
2016-10-26,18.8,72.8,101071.98,0
2016-10-27,19.05,72.8,101198.47,0
2016-10-27,18.8,72.8,101192.19,0
2016-10-28,19.05,72.8,101142.38,0
2016-10-28,18.8,72.8,101138.664,0
2016-10-29,19.05,72.8,101071.54,0
2016-10-29,18.8,72.8,101069.62,0
2016-10-30,19.05,72.8,101108.57,0
2016-10-30,18.8,72.8,101101.99,0
2016-10-31,19.05,72.8,101257.086,0
2016-10-31,18.8,72.8,101247.555,0
2016-11-01,19.05,72.8,101253.1,0
2016-11-01,18.8,72.8,101245.664,0
2016-11-02,19.05,72.8,101193.52,0
2016-11-02,18.8,72.8,101185.46,0
2016-11-03,19.05,72.8,101195.66,0
2016-11-03,18.8,72.8,101187.41,0
2016-11-04,19.05,72.8,101092.125,0
2016-11-04,18.8,72.8,101091.48,0
2016-11-05,19.05,72.8,100973.29,0
2016-11-05,18.8,72.8,100977.91,0
2016-11-06,19.05,72.8,101085.81,0
2016-11-06,18.8,72.8,101088.305,0
2016-11-07,19.05,72.8,101273.91,0
2016-11-07,18.8,72.8,101272.65,0
2016-11-08,19.05,72.8,101314.44,0
2016-11-08,18.8,72.8,101307.78,0
2016-11-09,19.05,72.8,101368.875,0
2016-11-09,18.8,72.8,101362.37,0
2016-11-10,19.05,72.8,101299.77,0
2016-11-10,18.8,72.8,101293.75,0
2016-11-11,19.05,72.8,101214.195,0
2016-11-11,18.8,72.8,101208.79,0
2016-11-12,19.05,72.8,101247.9,0
2016-11-12,18.8,72.8,101240.62,0
