valid_time,latitude,longitude,t2m,number
2016-01-01,19.05,72.8,303.87567,0
2016-01-01,18.8,72.8,302.9945,0
2016-01-02,19.05,72.8,301.84314,0
2016-01-02,18.8,72.8,301.2481,0
2016-01-03,19.05,72.8,301.1102,0
2016-01-03,18.8,72.8,300.4724,0
2016-01-04,19.05,72.8,301.84338,0
2016-01-04,18.8,72.8,301.2812,0
2016-01-05,19.05,72.8,301.42422,0
2016-01-05,18.8,72.8,300.88922,0
2016-01-06,19.05,72.8,301.20087,0
2016-01-06,18.8,72.8,300.48358,0
2016-01-07,19.05,72.8,300.88885,0
2016-01-07,18.8,72.8,300.69745,0
2016-01-08,19.05,72.8,300.9995,0
2016-01-08,18.8,72.8,300.4345,0
2016-01-09,19.05,72.8,300.95258,0
2016-01-09,18.8,72.8,300.63666,0
2016-01-10,19.05,72.8,300.8746,0
2016-01-10,18.8,72.8,300.44995,0
2016-01-11,19.05,72.8,300.78653,0
2016-01-11,18.8,72.8,300.13165,0
2016-01-12,19.05,72.8,299.3047,0
2016-01-12,18.8,72.8,298.71625,0
2016-01-13,19.05,72.8,299.1535,0
2016-01-13,18.8,72.8,298.56244,0
2016-01-14,19.05,72.8,298.34216,0
2016-01-14,18.8,72.8,298.0025,0
2016-01-15,19.05,72.8,298.1032,0
2016-01-15,18.8,72.8,297.6096,0
2016-01-16,19.05,72.8,298.05508,0
2016-01-16,18.8,72.8,297.77124,0
2016-01-17,19.05,72.8,297.60498,0
2016-01-17,18.8,72.8,297.34183,0
2016-01-18,19.05,72.8,297.77222,0
2016-01-18,18.8,72.8,297.47534,0
2016-01-19,19.05,72.8,298.57,0
2016-01-19,18.8,72.8,298.18738,0
2016-01-20,19.05,72.8,299.03308,0
2016-01-20,18.8,72.8,298.80164,0
2016-01-21,19.05,72.8,299.89462,0
2016-01-21,18.8,72.8,299.94745,0
2016-01-22,19.05,72.8,300.5439,0
2016-01-22,18.8,72.8,300.32187,0
2016-01-23,19.05,72.8,300.82712,0
2016-01-23,18.8,72.8,300.50787,0
2016-01-24,19.05,72.8,300.47046,0
2016-01-24,18.8,72.8,300.0932,0
2016-01-25,19.05,72.8,299.5959,0
2016-01-25,18.8,72.8,299.1786,0
2016-01-26,19.05,72.8,298.86533,0
2016-01-26,18.8,72.8,298.33322,0
2016-01-27,19.05,72.8,298.7127,0
2016-01-27,18.8,72.8,298.1599,0
2016-01-28,19.05,72.8,299.86804,0
2016-01-28,18.8,72.8,299.24225,0
2016-01-29,19.05,72.8,300.03415,0
2016-01-29,18.8,72.8,299.5042,0
2016-01-30,19.05,72.8,300.6187,0
2016-01-30,18.8,72.8,300.1538,0
2016-01-31,19.05,72.8,301.05713,0
2016-01-31,18.8,72.8,300.4792,0
2016-02-01,19.05,72.8,300.6037,0
2016-02-01,18.8,72.8,299.95477,0
2016-02-02,19.05,72.8,300.64352,0
2016-02-02,18.8,72.8,300.0849,0
2016-02-03,19.05,72.8,300.52438,0
2016-02-03,18.8,72.8,299.97235,0
2016-02-04,19.05,72.8,299.47382,0
2016-02-04,18.8,72.8,298.877,0
2016-02-05,19.05,72.8,298.47302,0
2016-02-05,18.8,72.8,298.20544,0
2016-02-06,19.05,72.8,297.9806,0
2016-02-06,18.8,72.8,297.77975,0
2016-02-07,19.05,72.8,298.1756,0
2016-02-07,18.8,72.8,297.71985,0
2016-02-08,19.05,72.8,299.17285,0
2016-02-08,18.8,72.8,298.49292,0
2016-02-09,19.05,72.8,299.91443,0
2016-02-09,18.8,72.8,299.24078,0
2016-02-10,19.05,72.8,299.17145,0
2016-02-10,18.8,72.8,298.77014,0
2016-02-11,19.05,72.8,298.08432,0
2016-02-11,18.8,72.8,297.71762,0
2016-02-12,19.05,72.8,297.47122,0
2016-02-12,18.8,72.8,297.08392,0
2016-02-13,19.05,72.8,298.0216,0
2016-02-13,18.8,72.8,297.4873,0
2016-02-14,19.05,72.8,299.87317,0
2016-02-14,18.8,72.8,299.28394,0
2016-02-15,19.05,72.8,299.90808,0
2016-02-15,18.8,72.8,299.22998,0
2016-02-16,19.05,72.8,300.0559,0
2016-02-16,18.8,72.8,299.30902,0
2016-02-17,19.05,72.8,299.18243,0
2016-02-17,18.8,72.8,298.75586,0
2016-02-18,19.05,72.8,299.68762,0
2016-02-18,18.8,72.8,299.1246,0
2016-02-19,19.05,72.8,299.6777,0
2016-02-19,18.8,72.8,299.38257,0
2016-02-20,19.05,72.8,300.113,0
2016-02-20,18.8,72.8,299.68314,0
2016-02-21,19.05,72.8,301.22473,0
2016-02-21,18.8,72.8,300.424,0
2016-02-22,19.05,72.8,301.0498,0
2016-02-22,18.8,72.8,300.47778,0
2016-02-23,19.05,72.8,300.46188,0
2016-02-23,18.8,72.8,299.60074,0
2016-02-24,19.05,72.8,299.59357,0
2016-02-24,18.8,72.8,299.28687,0
2016-02-25,19.05,72.8,299.29242,0
2016-02-25,18.8,72.8,298.48242,0
2016-02-26,19.05,72.8,300.67456,0
2016-02-26,18.8,72.8,299.73236,0
2016-02-27,19.05,72.8,301.44626,0
2016-02-27,18.8,72.8,300.313,0
2016-02-28,19.05,72.8,301.26205,0
2016-02-28,18.8,72.8,300.55145,0
2016-02-29,19.05,72.8,301.45477,0
2016-02-29,18.8,72.8,300.51804,0
2016-03-01,19.05,72.8,301.98367,0
2016-03-01,18.8,72.8,300.99255,0
2016-03-02,19.05,72.8,301.99,0
2016-03-02,18.8,72.8,301.11658,0
2016-03-03,19.05,72.8,302.823,0
2016-03-03,18.8,72.8,302.0188,0
2016-03-04,19.05,72.8,303.13577,0
2016-03-04,18.8,72.8,302.3647,0
2016-03-05,19.05,72.8,302.2286,0
2016-03-05,18.8,72.8,301.56152,0
2016-03-06,19.05,72.8,301.7926,0
2016-03-06,18.8,72.8,301.02478,0
2016-03-07,19.05,72.8,302.14798,0
2016-03-07,18.8,72.8,301.1938,0
2016-03-08,19.05,72.8,302.58447,0
2016-03-08,18.8,72.8,301.75958,0
2016-03-09,19.05,72.8,302.12134,0
2016-03-09,18.8,72.8,301.38626,0
2016-03-10,19.05,72.8,302.81097,0
2016-03-10,18.8,72.8,301.88525,0
