valid_time,latitude,longitude,tp,number
2018-01-01,19.05,72.8,0.0,0
2018-01-01,18.8,72.8,0.0,0
2018-01-02,19.05,72.8,0.0,0
2018-01-02,18.8,72.8,0.0,0
2018-01-03,19.05,72.8,0.0,0
2018-01-03,18.8,72.8,0.0,0
2018-01-04,19.05,72.8,3.814348e-07,0
2018-01-04,18.8,72.8,0.0,0
2018-01-05,19.05,72.8,0.0,0
2018-01-05,18.8,72.8,0.0,0
2018-01-06,19.05,72.8,0.0,0
2018-01-06,18.8,72.8,0.0,0
2018-01-07,19.05,72.8,0.0,0
2018-01-07,18.8,72.8,0.0,0
2018-01-08,19.05,72.8,0.0,0
2018-01-08,18.8,72.8,0.0,0
2018-01-09,19.05,72.8,0.0,0
2018-01-09,18.8,72.8,0.0,0
2018-01-10,19.05,72.8,0.0,0
2018-01-10,18.8,72.8,0.0,0
2018-01-11,19.05,72.8,0.0,0
2018-01-11,18.8,72.8,0.0,0
2018-01-12,19.05,72.8,0.0,0
2018-01-12,18.8,72.8,0.0,0
2018-01-13,19.05,72.8,0.0,0
2018-01-13,18.8,72.8,0.0,0
2018-01-14,19.05,72.8,0.0,0
2018-01-14,18.8,72.8,0.0,0
2018-01-15,19.05,72.8,0.0,0
2018-01-15,18.8,72.8,0.0,0
2018-01-16,19.05,72.8,0.0,0
2018-01-16,18.8,72.8,0.0,0
2018-01-17,19.05,72.8,0.0,0
2018-01-17,18.8,72.8,0.0,0
2018-01-18,19.05,72.8,0.0,0
2018-01-18,18.8,72.8,0.0,0
2018-01-19,19.05,72.8,0.0,0
2018-01-19,18.8,72.8,0.0,0
2018-01-20,19.05,72.8,0.0,0
2018-01-20,18.8,72.8,0.0,0
2018-01-21,19.05,72.8,0.0,0
2018-01-21,18.8,72.8,0.0,0
2018-01-22,19.05,72.8,0.0,0
2018-01-22,18.8,72.8,0.0,0
2018-01-23,19.05,72.8,1.9063373e-07,0
2018-01-23,18.8,72.8,0.0,0
2018-01-24,19.05,72.8,0.0,0
2018-01-24,18.8,72.8,0.0,0
2018-01-25,19.05,72.8,0.0,0
2018-01-25,18.8,72.8,0.0,0
2018-01-26,19.05,72.8,0.0,0
2018-01-26,18.8,72.8,0.0,0
2018-01-27,19.05,72.8,0.0,0
2018-01-27,18.8,72.8,0.0,0
2018-01-28,19.05,72.8,0.0,0
2018-01-28,18.8,72.8,0.0,0
2018-01-29,19.05,72.8,0.0,0
2018-01-29,18.8,72.8,0.0,0
2018-01-30,19.05,72.8,0.0,0
2018-01-30,18.8,72.8,0.0,0
2018-01-31,19.05,72.8,0.0,0
2018-01-31,18.8,72.8,0.0,0
2018-02-01,19.05,72.8,0.0,0
2018-02-01,18.8,72.8,0.0,0
2018-02-02,19.05,72.8,0.0,0
2018-02-02,18.8,72.8,0.0,0
2018-02-03,19.05,72.8,0.0,0
2018-02-03,18.8,72.8,0.0,0
2018-02-04,19.05,72.8,0.0,0
2018-02-04,18.8,72.8,0.0,0
2018-02-05,19.05,72.8,0.0,0
2018-02-05,18.8,72.8,0.0,0
2018-02-06,19.05,72.8,4.9564987e-06,0
2018-02-06,18.8,72.8,1.8111978e-06,0
2018-02-07,19.05,72.8,0.0,0
2018-02-07,18.8,72.8,0.0,0
2018-02-08,19.05,72.8,2.670139e-06,0
2018-02-08,18.8,72.8,1.4302577e-06,0
2018-02-09,19.05,72.8,1.6208867e-06,0
2018-02-09,18.8,72.8,4.7681476e-07,0
2018-02-10,19.05,72.8,0.0,0
2018-02-10,18.8,72.8,0.0,0
2018-02-11,19.05,72.8,0.0,0
2018-02-11,18.8,72.8,0.0,0
2018-02-12,19.05,72.8,3.8152092e-07,0
2018-02-12,18.8,72.8,3.6247075e-06,0
2018-02-13,19.05,72.8,0.0,0
2018-02-13,18.8,72.8,0.0,0
2018-02-14,19.05,72.8,0.0,0
2018-02-14,18.8,72.8,0.0,0
2018-02-15,19.05,72.8,0.0,0
2018-02-15,18.8,72.8,0.0,0
2018-02-16,19.05,72.8,0.0,0
2018-02-16,18.8,72.8,0.0,0
2018-02-17,19.05,72.8,0.0,0
2018-02-17,18.8,72.8,0.0,0
2018-02-18,19.05,72.8,0.0,0
2018-02-18,18.8,72.8,0.0,0
2018-02-19,19.05,72.8,0.0,0
2018-02-19,18.8,72.8,0.0,0
2018-02-20,19.05,72.8,0.0,0
2018-02-20,18.8,72.8,0.0,0
2018-02-21,19.05,72.8,0.0,0
2018-02-21,18.8,72.8,0.0,0
2018-02-22,19.05,72.8,0.0,0
2018-02-22,18.8,72.8,0.0,0
2018-02-23,19.05,72.8,0.0,0
2018-02-23,18.8,72.8,0.0,0
2018-02-24,19.05,72.8,0.0,0
2018-02-24,18.8,72.8,0.0,0
2018-02-25,19.05,72.8,0.0,0
2018-02-25,18.8,72.8,0.0,0
2018-02-26,19.05,72.8,0.0,0
2018-02-26,18.8,72.8,0.0,0
2018-02-27,19.05,72.8,0.0,0
2018-02-27,18.8,72.8,0.0,0
2018-02-28,19.05,72.8,0.0,0
2018-02-28,18.8,72.8,0.0,0
2018-03-01,19.05,72.8,0.0,0
2018-03-01,18.8,72.8,0.0,0
2018-03-02,19.05,72.8,3.814348e-07,0
2018-03-02,18.8,72.8,0.0,0
2018-03-03,19.05,72.8,0.0,0
2018-03-03,18.8,72.8,0.0,0
2018-03-04,19.05,72.8,0.0,0
2018-03-04,18.8,72.8,0.0,0
2018-03-05,19.05,72.8,0.0,0
2018-03-05,18.8,72.8,0.0,0
2018-03-06,19.05,72.8,0.0,0
2018-03-06,18.8,72.8,0.0,0
2018-03-07,19.05,72.8,0.0,0
2018-03-07,18.8,72.8,0.0,0
2018-03-08,19.05,72.8,0.0,0
2018-03-08,18.8,72.8,0.0,0
2018-03-09,19.05,72.8,0.0,0
2018-03-09,18.8,72.8,0.0,0
2018-03-10,19.05,72.8,0.0,0
2018-03-10,18.8,72.8,0.0,0
2018-03-11,19.05,72.8,0.0,0
2018-03-11,18.8,72.8,0.0,0
2018-03-12,19.05,72.8,0.0,0
2018-03-12,18.8,72.8,0.0,0
2018-03-13,19.05,72.8,0.0,0
2018-03-13,18.8,72.8,0.0,0
2018-03-14,19.05,72.8,0.0,0
2018-03-14,18.8,72.8,0.0,0
2018-03-15,19.05,72.8,1.7546961e-05,0
2018-03-15,18.8,72.8,4.1198873e-05,0
2018-03-16,19.05,72.8,3.6047524e-05,0
2018-03-16,18.8,72.8,2.002412e-05,0
2018-03-17,19.05,72.8,0.0,0
2018-03-17,18.8,72.8,0.0,0
2018-03-18,19.05,72.8,5.7623e-07,0
2018-03-18,18.8,72.8,3.813539e-05,0
2018-03-19,19.05,72.8,4.0986342e-06,0
2018-03-19,18.8,72.8,0.0,0
2018-03-20,19.05,72.8,0.0,0
2018-03-20,18.8,72.8,0.0,0
2018-03-21,19.05,72.8,0.0,0
2018-03-21,18.8,72.8,0.0,0
2018-03-22,19.05,72.8,0.0,0
2018-03-22,18.8,72.8,0.0,0
2018-03-23,19.05,72.8,0.0,0
2018-03-23,18.8,72.8,0.0,0
2018-03-24,19.05,72.8,0.0,0
2018-03-24,18.8,72.8,0.0,0
2018-03-25,19.05,72.8,0.0,0
2018-03-25,18.8,72.8,0.0,0
2018-03-26,19.05,72.8,0.0,0
2018-03-26,18.8,72.8,0.0,0
2018-03-27,19.05,72.8,4.577344e-06,0
2018-03-27,18.8,72.8,2.0024117e-06,0
2018-03-28,19.05,72.8,3.3373326e-06,0
2018-03-28,18.8,72.8,2.9567975e-06,0
2018-03-29,19.05,72.8,9.5316864e-08,0
2018-03-29,18.8,72.8,0.0,0
2018-03-30,19.05,72.8,9.548239e-08,0
2018-03-30,18.8,72.8,0.0,0
2018-03-31,19.05,72.8,2.0981215e-06,0
2018-03-31,18.8,72.8,2.0984153e-06,0
2018-04-01,19.05,72.8,1.5261679e-06,0
2018-04-01,18.8,72.8,2.0981915e-06,0
2018-04-02,19.05,72.8,0.0,0
2018-04-02,18.8,72.8,0.0,0
2018-04-03,19.05,72.8,0.0,0
