valid_time,latitude,longitude,t2m,number
2018-01-01,19.05,72.8,299.25476,0
2018-01-01,18.8,72.8,298.72845,0
2018-01-02,19.05,72.8,298.95288,0
2018-01-02,18.8,72.8,298.49805,0
2018-01-03,19.05,72.8,299.36816,0
2018-01-03,18.8,72.8,298.84448,0
2018-01-04,19.05,72.8,299.4445,0
2018-01-04,18.8,72.8,298.94745,0
2018-01-05,19.05,72.8,299.4637,0
2018-01-05,18.8,72.8,298.9569,0
2018-01-06,19.05,72.8,299.1416,0
2018-01-06,18.8,72.8,298.7158,0
2018-01-07,19.05,72.8,298.87164,0
2018-01-07,18.8,72.8,298.46112,0
2018-01-08,19.05,72.8,298.49622,0
2018-01-08,18.8,72.8,297.96802,0
2018-01-09,19.05,72.8,299.74545,0
2018-01-09,18.8,72.8,299.09473,0
2018-01-10,19.05,72.8,301.0338,0
2018-01-10,18.8,72.8,300.38007,0
2018-01-11,19.05,72.8,300.86148,0
2018-01-11,18.8,72.8,300.2057,0
2018-01-12,19.05,72.8,301.52844,0
2018-01-12,18.8,72.8,300.74536,0
2018-01-13,19.05,72.8,301.20218,0
2018-01-13,18.8,72.8,300.40506,0
2018-01-14,19.05,72.8,301.1593,0
2018-01-14,18.8,72.8,300.35355,0
2018-01-15,19.05,72.8,301.4837,0
2018-01-15,18.8,72.8,300.752,0
2018-01-16,19.05,72.8,302.39743,0
2018-01-16,18.8,72.8,301.7435,0
2018-01-17,19.05,72.8,301.37952,0
2018-01-17,18.8,72.8,300.84766,0
2018-01-18,19.05,72.8,301.48462,0
2018-01-18,18.8,72.8,300.9721,0
2018-01-19,19.05,72.8,300.7994,0
2018-01-19,18.8,72.8,300.3577,0
2018-01-20,19.05,72.8,301.01312,0
2018-01-20,18.8,72.8,300.1129,0
2018-01-21,19.05,72.8,300.53476,0
2018-01-21,18.8,72.8,299.70142,0
2018-01-22,19.05,72.8,299.30786,0
2018-01-22,18.8,72.8,298.74484,0
2018-01-23,19.05,72.8,298.7604,0
2018-01-23,18.8,72.8,298.13144,0
2018-01-24,19.05,72.8,299.2353,0
2018-01-24,18.8,72.8,298.61108,0
2018-01-25,19.05,72.8,299.9231,0
2018-01-25,18.8,72.8,299.3682,0
2018-01-26,19.05,72.8,300.04785,0
2018-01-26,18.8,72.8,299.4511,0
2018-01-27,19.05,72.8,299.6416,0
2018-01-27,18.8,72.8,299.17346,0
2018-01-28,19.05,72.8,299.55768,0
2018-01-28,18.8,72.8,298.99304,0
2018-01-29,19.05,72.8,300.00977,0
2018-01-29,18.8,72.8,299.40582,0
2018-01-30,19.05,72.8,302.06824,0
2018-01-30,18.8,72.8,301.5225,0
2018-01-31,19.05,72.8,301.8432,0
2018-01-31,18.8,72.8,301.2987,0
2018-02-01,19.05,72.8,301.1911,0
2018-02-01,18.8,72.8,300.20288,0
2018-02-02,19.05,72.8,300.37433,0
2018-02-02,18.8,72.8,299.66278,0
2018-02-03,19.05,72.8,300.77197,0
2018-02-03,18.8,72.8,300.08673,0
2018-02-04,19.05,72.8,300.27588,0
2018-02-04,18.8,72.8,299.33807,0
2018-02-05,19.05,72.8,299.7967,0
2018-02-05,18.8,72.8,299.06244,0
2018-02-06,19.05,72.8,299.61102,0
2018-02-06,18.8,72.8,299.23486,0
2018-02-07,19.05,72.8,299.92743,0
2018-02-07,18.8,72.8,299.46866,0
2018-02-08,19.05,72.8,299.09094,0
2018-02-08,18.8,72.8,298.51413,0
2018-02-09,19.05,72.8,300.03528,0
2018-02-09,18.8,72.8,299.6255,0
2018-02-10,19.05,72.8,299.18298,0
2018-02-10,18.8,72.8,298.90503,0
2018-02-11,19.05,72.8,298.44287,0
2018-02-11,18.8,72.8,298.1096,0
2018-02-12,19.05,72.8,298.24646,0
2018-02-12,18.8,72.8,297.7355,0
2018-02-13,19.05,72.8,299.6947,0
2018-02-13,18.8,72.8,299.01804,0
2018-02-14,19.05,72.8,301.72223,0
2018-02-14,18.8,72.8,301.14386,0
2018-02-15,19.05,72.8,302.5572,0
2018-02-15,18.8,72.8,302.03766,0
2018-02-16,19.05,72.8,301.56424,0
2018-02-16,18.8,72.8,300.90353,0
2018-02-17,19.05,72.8,301.07175,0
2018-02-17,18.8,72.8,300.34573,0
2018-02-18,19.05,72.8,301.4488,0
2018-02-18,18.8,72.8,300.63495,0
