valid_time,latitude,longitude,msl,number
2018-01-01,19.05,72.8,101053.01,0
2018-01-01,18.8,72.8,101050.28,0
2018-01-02,19.05,72.8,101013.18,0
2018-01-02,18.8,72.8,101010.164,0
2018-01-03,19.05,72.8,101136.56,0
2018-01-03,18.8,72.8,101136.15,0
2018-01-04,19.05,72.8,101259.18,0
2018-01-04,18.8,72.8,101255.57,0
2018-01-05,19.05,72.8,101159.305,0
2018-01-05,18.8,72.8,101155.31,0
2018-01-06,19.05,72.8,101130.63,0
2018-01-06,18.8,72.8,101127.27,0
2018-01-07,19.05,72.8,101250.13,0
2018-01-07,18.8,72.8,101246.77,0
2018-01-08,19.05,72.8,101257.305,0
2018-01-08,18.8,72.8,101256.19,0
2018-01-09,19.05,72.8,101370.43,0
2018-01-09,18.8,72.8,101367.94,0
2018-01-10,19.05,72.8,101413.97,0
2018-01-10,18.8,72.8,101406.03,0
2018-01-11,19.05,72.8,101353.875,0
2018-01-11,18.8,72.8,101350.9,0
2018-01-12,19.05,72.8,101259.04,0
2018-01-12,18.8,72.8,101259.0,0
2018-01-13,19.05,72.8,101222.695,0
2018-01-13,18.8,72.8,101222.82,0
2018-01-14,19.05,72.8,101256.69,0
2018-01-14,18.8,72.8,101257.09,0
2018-01-15,19.05,72.8,101256.38,0
2018-01-15,18.8,72.8,101254.336,0
2018-01-16,19.05,72.8,101129.6,0
2018-01-16,18.8,72.8,101125.93,0
2018-01-17,19.05,72.8,101147.88,0
2018-01-17,18.8,72.8,101139.63,0
2018-01-18,19.05,72.8,101223.98,0
2018-01-18,18.8,72.8,101215.54,0
2018-01-19,19.05,72.8,101302.26,0
2018-01-19,18.8,72.8,101297.16,0
2018-01-20,19.05,72.8,101244.93,0
2018-01-20,18.8,72.8,101243.74,0
2018-01-21,19.05,72.8,101092.94,0
2018-01-21,18.8,72.8,101092.01,0
2018-01-22,19.05,72.8,100988.875,0
2018-01-22,18.8,72.8,100992.82,0
2018-01-23,19.05,72.8,101098.03,0
2018-01-23,18.8,72.8,101099.85,0
2018-01-24,19.05,72.8,101171.13,0
2018-01-24,18.8,72.8,101169.49,0
2018-01-25,19.05,72.8,101085.13,0
2018-01-25,18.8,72.8,101078.35,0
2018-01-26,19.05,72.8,101065.88,0
2018-01-26,18.8,72.8,101059.0,0
2018-01-27,19.05,72.8,101091.66,0
2018-01-27,18.8,72.8,101087.59,0
2018-01-28,19.05,72.8,101188.57,0
2018-01-28,18.8,72.8,101185.13,0
2018-01-29,19.05,72.8,101271.555,0
2018-01-29,18.8,72.8,101265.82,0
2018-01-30,19.05,72.8,101313.445,0
2018-01-30,18.8,72.8,101304.086,0
2018-01-31,19.05,72.8,101349.46,0
2018-01-31,18.8,72.8,101344.914,0
2018-02-01,19.05,72.8,101346.47,0
2018-02-01,18.8,72.8,101343.37,0
2018-02-02,19.05,72.8,101205.4,0
2018-02-02,18.8,72.8,101201.47,0
2018-02-03,19.05,72.8,101172.29,0
2018-02-03,18.8,72.8,101165.664,0
2018-02-04,19.05,72.8,101158.28,0
2018-02-04,18.8,72.8,101161.16,0
2018-02-05,19.05,72.8,101297.375,0
2018-02-05,18.8,72.8,101299.87,0
2018-02-06,19.05,72.8,101349.805,0
2018-02-06,18.8,72.8,101350.35,0
2018-02-07,19.05,72.8,101258.6,0
2018-02-07,18.8,72.8,101263.836,0
2018-02-08,19.05,72.8,101249.47,0
2018-02-08,18.8,72.8,101251.44,0
2018-02-09,19.05,72.8,101250.79,0
2018-02-09,18.8,72.8,101247.26,0
2018-02-10,19.05,72.8,101296.15,0
2018-02-10,18.8,72.8,101293.625,0
2018-02-11,19.05,72.8,101332.53,0
2018-02-11,18.8,72.8,101331.73,0
2018-02-12,19.05,72.8,101562.055,0
2018-02-12,18.8,72.8,101561.586,0
2018-02-13,19.05,72.8,101686.31,0
2018-02-13,18.8,72.8,101687.87,0
2018-02-14,19.05,72.8,101574.875,0
2018-02-14,18.8,72.8,101567.73,0
2018-02-15,19.05,72.8,101601.49,0
2018-02-15,18.8,72.8,101589.336,0
2018-02-16,19.05,72.8,101580.49,0
2018-02-16,18.8,72.8,101576.43,0
2018-02-17,19.05,72.8,101273.81,0
2018-02-17,18.8,72.8,101271.26,0
2018-02-18,19.05,72.8,101055.0,0
2018-02-18,18.8,72.8,101049.945,0
2018-02-19,19.05,72.8,101051.81,0
2018-02-19,18.8,72.8,101051.75,0
2018-02-20,19.05,72.8,101083.5,0
2018-02-20,18.8,72.8,101084.94,0
2018-02-21,19.05,72.8,100975.37,0
