valid_time,latitude,longitude,tp,number
2021-01-01,19.05,72.8,2.3933204e-08,0
2021-01-01,18.8,72.8,1.0725677e-07,0
2021-01-02,19.05,72.8,8.813906e-07,0
2021-01-02,18.8,72.8,1.2195451e-06,0
2021-01-03,19.05,72.8,3.929754e-06,0
2021-01-03,18.8,72.8,2.5867541e-06,0
2021-01-04,19.05,72.8,2.1892856e-05,0
2021-01-04,18.8,72.8,1.059236e-05,0
2021-01-05,19.05,72.8,1.1521566e-07,0
2021-01-05,18.8,72.8,4.7669534e-08,0
2021-01-06,19.05,72.8,8.4517205e-06,0
2021-01-06,18.8,72.8,1.0572068e-05,0
2021-01-07,19.05,72.8,2.1693484e-05,0
2021-01-07,18.8,72.8,2.3641745e-05,0
2021-01-08,19.05,72.8,3.790099e-05,0
2021-01-08,18.8,72.8,1.486605e-05,0
2021-01-09,19.05,72.8,1.19927645e-05,0
2021-01-09,18.8,72.8,1.2658428e-05,0
2021-01-10,19.05,72.8,3.528142e-06,0
2021-01-10,18.8,72.8,5.697881e-06,0
2021-01-11,19.05,72.8,0.0,0
2021-01-11,18.8,72.8,0.0,0
2021-01-12,19.05,72.8,0.0,0
2021-01-12,18.8,72.8,0.0,0
2021-01-13,19.05,72.8,0.0,0
2021-01-13,18.8,72.8,0.0,0
2021-01-14,19.05,72.8,0.0,0
2021-01-14,18.8,72.8,0.0,0
2021-01-15,19.05,72.8,0.0,0
2021-01-15,18.8,72.8,0.0,0
2021-01-16,19.05,72.8,0.0,0
2021-01-16,18.8,72.8,0.0,0
2021-01-17,19.05,72.8,3.971536e-09,0
2021-01-17,18.8,72.8,0.0,0
2021-01-18,19.05,72.8,0.0,0
2021-01-18,18.8,72.8,0.0,0
2021-01-19,19.05,72.8,0.0,0
2021-01-19,18.8,72.8,0.0,0
2021-01-20,19.05,72.8,0.0,0
2021-01-20,18.8,72.8,0.0,0
2021-01-21,19.05,72.8,0.0,0
2021-01-21,18.8,72.8,0.0,0
2021-01-22,19.05,72.8,0.0,0
2021-01-22,18.8,72.8,0.0,0
2021-01-23,19.05,72.8,0.0,0
2021-01-23,18.8,72.8,0.0,0
2021-01-24,19.05,72.8,0.0,0
2021-01-24,18.8,72.8,0.0,0
2021-01-25,19.05,72.8,0.0,0
2021-01-25,18.8,72.8,0.0,0
2021-01-26,19.05,72.8,0.0,0
2021-01-26,18.8,72.8,0.0,0
2021-01-27,19.05,72.8,0.0,0
2021-01-27,18.8,72.8,0.0,0
2021-01-28,19.05,72.8,0.0,0
2021-01-28,18.8,72.8,0.0,0
2021-01-29,19.05,72.8,0.0,0
2021-01-29,18.8,72.8,0.0,0
2021-01-30,19.05,72.8,0.0,0
2021-01-30,18.8,72.8,0.0,0
2021-01-31,19.05,72.8,0.0,0
2021-01-31,18.8,72.8,0.0,0
2021-02-01,19.05,72.8,0.0,0
2021-02-01,18.8,72.8,0.0,0
