valid_time,latitude,longitude,msl,number
2021-01-01,19.05,72.8,101149.62,0
2021-01-01,18.8,72.8,101148.02,0
2021-01-02,19.05,72.8,101229.26,0
2021-01-02,18.8,72.8,101228.52,0
2021-01-03,19.05,72.8,101085.03,0
2021-01-03,18.8,72.8,101083.52,0
2021-01-04,19.05,72.8,101069.78,0
2021-01-04,18.8,72.8,101067.836,0
2021-01-05,19.05,72.8,101183.445,0
2021-01-05,18.8,72.8,101178.445,0
2021-01-06,19.05,72.8,101140.15,0
2021-01-06,18.8,72.8,101130.65,0
2021-01-07,19.05,72.8,100937.77,0
2021-01-07,18.8,72.8,100936.71,0
2021-01-08,19.05,72.8,100874.125,0
2021-01-08,18.8,72.8,100866.72,0
2021-01-09,19.05,72.8,100945.38,0
2021-01-09,18.8,72.8,100940.445,0
2021-01-10,19.05,72.8,101009.79,0
2021-01-10,18.8,72.8,101009.76,0
2021-01-11,19.05,72.8,101105.02,0
2021-01-11,18.8,72.8,101103.04,0
2021-01-12,19.05,72.8,101172.93,0
2021-01-12,18.8,72.8,101168.68,0
2021-01-13,19.05,72.8,101137.125,0
2021-01-13,18.8,72.8,101130.91,0
2021-01-14,19.05,72.8,101099.38,0
2021-01-14,18.8,72.8,101095.23,0
2021-01-15,19.05,72.8,101043.15,0
2021-01-15,18.8,72.8,101043.59,0
2021-01-16,19.05,72.8,100962.26,0
2021-01-16,18.8,72.8,100962.31,0
2021-01-17,19.05,72.8,100997.305,0
2021-01-17,18.8,72.8,100997.625,0
2021-01-18,19.05,72.8,101158.4,0
2021-01-18,18.8,72.8,101155.9,0
2021-01-19,19.05,72.8,101166.46,0
2021-01-19,18.8,72.8,101166.23,0
2021-01-20,19.05,72.8,101261.75,0
2021-01-20,18.8,72.8,101258.51,0
2021-01-21,19.05,72.8,101264.38,0
2021-01-21,18.8,72.8,101264.26,0
2021-01-22,19.05,72.8,101187.85,0
2021-01-22,18.8,72.8,101186.74,0
2021-01-23,19.05,72.8,101181.51,0
2021-01-23,18.8,72.8,101179.66,0
2021-01-24,19.05,72.8,101285.48,0
2021-01-24,18.8,72.8,101282.25,0
2021-01-25,19.05,72.8,101358.43,0
2021-01-25,18.8,72.8,101353.79,0
2021-01-26,19.05,72.8,101318.51,0
2021-01-26,18.8,72.8,101315.81,0
2021-01-27,19.05,72.8,101263.68,0
2021-01-27,18.8,72.8,101263.0,0
2021-01-28,19.05,72.8,101296.37,0
2021-01-28,18.8,72.8,101295.35,0
2021-01-29,19.05,72.8,101355.18,0
2021-01-29,18.8,72.8,101350.94,0
2021-01-30,19.05,72.8,101302.79,0
2021-01-30,18.8,72.8,101298.12,0
2021-01-31,19.05,72.8,101331.62,0
2021-01-31,18.8,72.8,101325.88,0
2021-02-01,19.05,72.8,101456.48,0
2021-02-01,18.8,72.8,101449.32,0
2021-02-02,19.05,72.8,101479.56,0
2021-02-02,18.8,72.8,101474.66,0
2021-02-03,19.05,72.8,101415.03,0
2021-02-03,18.8,72.8,101414.24,0
2021-02-04,19.05,72.8,101384.72,0
2021-02-04,18.8,72.8,101383.07,0
2021-02-05,19.05,72.8,101377.945,0
2021-02-05,18.8,72.8,101375.43,0
2021-02-06,19.05,72.8,101287.62,0
2021-02-06,18.8,72.8,101272.53,0
2021-02-07,19.05,72.8,101329.25,0
2021-02-07,18.8,72.8,101311.23,0
2021-02-08,19.05,72.8,101388.37,0
2021-02-08,18.8,72.8,101378.29,0
2021-02-09,19.05,72.8,101298.51,0
2021-02-09,18.8,72.8,101291.586,0
2021-02-10,19.05,72.8,101193.68,0
2021-02-10,18.8,72.8,101192.375,0
2021-02-11,19.05,72.8,101079.695,0
2021-02-11,18.8,72.8,101076.84,0
2021-02-12,19.05,72.8,101137.0,0
2021-02-12,18.8,72.8,101141.79,0
2021-02-13,19.05,72.8,101267.445,0
2021-02-13,18.8,72.8,101270.85,0
2021-02-14,19.05,72.8,101307.37,0
2021-02-14,18.8,72.8,101310.26,0
2021-02-15,19.05,72.8,101239.96,0
2021-02-15,18.8,72.8,101244.37,0
2021-02-16,19.05,72.8,101197.445,0
2021-02-16,18.8,72.8,101201.195,0
2021-02-17,19.05,72.8,101169.74,0
2021-02-17,18.8,72.8,101173.59,0
2021-02-18,19.05,72.8,101164.02,0
2021-02-18,18.8,72.8,101167.54,0
2021-02-19,19.05,72.8,101354.13,0
2021-02-19,18.8,72.8,101344.91,0
2021-02-20,19.05,72.8,101371.445,0
2021-02-20,18.8,72.8,101360.52,0
2021-02-21,19.05,72.8,101316.195,0
2021-02-21,18.8,72.8,101304.695,0
2021-02-22,19.05,72.8,101337.87,0
2021-02-22,18.8,72.8,101337.78,0
2021-02-23,19.05,72.8,101237.44,0
2021-02-23,18.8,72.8,101242.69,0
2021-02-24,19.05,72.8,101090.94,0
2021-02-24,18.8,72.8,101091.96,0
2021-02-25,19.05,72.8,101158.01,0
2021-02-25,18.8,72.8,101158.43,0
2021-02-26,19.05,72.8,101089.74,0
2021-02-26,18.8,72.8,101092.69,0
2021-02-27,19.05,72.8,100990.82,0
2021-02-27,18.8,72.8,100989.9,0
2021-02-28,19.05,72.8,100942.586,0
2021-02-28,18.8,72.8,100940.25,0
2021-03-01,19.05,72.8,101175.66,0
2021-03-01,18.8,72.8,101173.32,0
2021-03-02,19.05,72.8,101259.75,0
2021-03-02,18.8,72.8,101257.15,0
2021-03-03,19.05,72.8,101116.625,0
2021-03-03,18.8,72.8,101114.57,0
2021-03-04,19.05,72.8,101060.305,0
2021-03-04,18.8,72.8,101060.88,0
2021-03-05,19.05,72.8,101167.04,0
2021-03-05,18.8,72.8,101177.805,0
2021-03-06,19.05,72.8,101272.68,0
2021-03-06,18.8,72.8,101281.52,0
2021-03-07,19.05,72.8,101187.19,0
2021-03-07,18.8,72.8,101187.31,0
2021-03-08,19.05,72.8,101168.305,0
2021-03-08,18.8,72.8,101166.06,0
2021-03-09,19.05,72.8,101165.01,0
2021-03-09,18.8,72.8,101165.26,0
2021-03-10,19.05,72.8,101181.57,0
2021-03-10,18.8,72.8,101188.26,0
2021-03-11,19.05,72.8,101177.06,0
2021-03-11,18.8,72.8,101184.305,0
2021-03-12,19.05,72.8,101287.6,0
2021-03-12,18.8,72.8,101288.9,0
2021-03-13,19.05,72.8,101248.01,0
2021-03-13,18.8,72.8,101242.94,0
2021-03-14,19.05,72.8,101061.21,0
2021-03-14,18.8,72.8,101066.85,0
2021-03-15,19.05,72.8,100992.4,0
2021-03-15,18.8,72.8,100996.49,0
2021-03-16,19.05,72.8,101036.5,0
2021-03-16,18.8,72.8,101040.99,0
2021-03-17,19.05,72.8,100924.31,0
2021-03-17,18.8,72.8,100930.82,0
2021-03-18,19.05,72.8,100922.44,0
2021-03-18,18.8,72.8,100933.13,0
2021-03-19,19.05,72.8,101025.88,0
2021-03-19,18.8,72.8,101030.63,0
2021-03-20,19.05,72.8,100904.73,0
2021-03-20,18.8,72.8,100907.48,0
2021-03-21,19.05,72.8,100833.836,0
2021-03-21,18.8,72.8,100839.49,0
2021-03-22,19.05,72.8,101018.195,0
2021-03-22,18.8,72.8,101018.98,0
2021-03-23,19.05,72.8,101079.77,0
2021-03-23,18.8,72.8,101078.555,0
2021-03-24,19.05,72.8,101072.75,0
2021-03-24,18.8,72.8,101069.43,0
2021-03-25,19.05,72.8,100997.22,0
2021-03-25,18.8,72.8,100991.57,0
2021-03-26,19.05,72.8,100902.195,0
2021-03-26,18.8,72.8,100895.96,0
2021-03-27,19.05,72.8,100784.75,0
2021-03-27,18.8,72.8,100780.086,0
2021-03-28,19.05,72.8,100806.086,0
2021-03-28,18.8,72.8,100816.71,0
2021-03-29,19.05,72.8,100819.51,0
2021-03-29,18.8,72.8,100826.836,0
2021-03-30,19.05,72.8,100848.836,0
2021-03-30,18.8,72.8,100857.62,0
2021-03-31,19.05,72.8,100764.78,0
2021-03-31,18.8,72.8,100770.52,0
2021-04-01,19.05,72.8,100721.23,0
2021-04-01,18.8,72.8,100732.46,0
2021-04-02,19.05,72.8,100756.44,0
2021-04-02,18.8,72.8,100765.06,0
