valid_time,latitude,longitude,max_temperature,mean_temperature
2017-01-01,18.8,72.8,299.98834,297.88855
2017-01-01,19.05,72.8,300.50903,297.68063
2017-01-02,18.8,72.8,300.18155,297.97018
2017-01-02,19.05,72.8,300.5971,297.71616
2017-01-03,18.8,72.8,300.8405,298.17783
2017-01-03,19.05,72.8,301.48172,297.87106
2017-01-04,18.8,72.8,300.4218,297.86172
2017-01-04,19.05,72.8,300.91095,297.51218
2017-01-05,18.8,72.8,299.6968,297.62204
2017-01-05,19.05,72.8,300.17682,297.37143
2017-01-06,18.8,72.8,298.3443,296.6274
2017-01-06,19.05,72.8,298.6353,296.32748
2017-01-07,18.8,72.8,297.4111,295.82837
2017-01-07,19.05,72.8,297.7423,295.63998
2017-01-08,18.8,72.8,298.12735,296.46887
2017-01-08,19.05,72.8,298.42325,296.29803
2017-01-09,18.8,72.8,297.89844,296.53378
2017-01-09,19.05,72.8,298.27878,296.5177
2017-01-10,18.8,72.8,298.36176,296.32626
2017-01-10,19.05,72.8,298.66168,296.11197
2017-01-11,18.8,72.8,298.69186,295.9915
2017-01-11,19.05,72.8,298.92236,295.65045
2017-01-12,18.8,72.8,298.29248,295.78513
2017-01-12,19.05,72.8,298.6238,295.36084
2017-01-13,18.8,72.8,298.09186,296.20688
2017-01-13,19.05,72.8,298.5301,295.8434
2017-01-14,18.8,72.8,298.5038,296.86465
2017-01-14,19.05,72.8,299.00128,296.60654
2017-01-15,18.8,72.8,298.89578,297.189
2017-01-15,19.05,72.8,299.5952,297.06094
2017-01-16,18.8,72.8,298.68347,297.15384
2017-01-16,19.05,72.8,299.12143,296.96146
2017-01-17,18.8,72.8,298.5478,296.8942
2017-01-17,19.05,72.8,299.07666,296.6837
2017-01-18,18.8,72.8,298.71283,296.868
2017-01-18,19.05,72.8,299.32654,296.65308
2017-01-19,18.8,72.8,299.99387,297.6843
2017-01-19,19.05,72.8,300.16473,297.49545
2017-01-20,18.8,72.8,300.00534,297.80362
2017-01-20,19.05,72.8,300.491,297.60373
2017-01-21,18.8,72.8,300.18863,297.80185
2017-01-21,19.05,72.8,300.5647,297.6315
2017-01-22,18.8,72.8,300.45364,298.39322
2017-01-22,19.05,72.8,300.82462,298.1835
2017-01-23,18.8,72.8,300.9779,298.6886
2017-01-23,19.05,72.8,301.6275,298.5391
2017-01-24,18.8,72.8,301.81168,299.20398
2017-01-24,19.05,72.8,302.26892,299.058
2017-01-25,18.8,72.8,301.94604,298.99023
2017-01-25,19.05,72.8,302.58633,299.00912
2017-01-26,18.8,72.8,299.7966,298.34232
2017-01-26,19.05,72.8,300.14948,298.34286
2017-01-27,18.8,72.8,299.42764,297.3521
2017-01-27,19.05,72.8,299.88123,297.23923
2017-01-28,18.8,72.8,301.2254,298.2122
2017-01-28,19.05,72.8,301.42303,298.02283
2017-01-29,18.8,72.8,301.9452,298.6107
2017-01-29,19.05,72.8,302.86536,298.42017
2017-01-30,18.8,72.8,299.81207,298.2988
2017-01-30,19.05,72.8,300.50793,298.25275
2017-01-31,18.8,72.8,299.6339,298.16586
2017-01-31,19.05,72.8,300.45502,298.15887
2017-02-01,18.8,72.8,300.1937,298.01404
2017-02-01,19.05,72.8,300.8345,297.94205
2017-02-02,18.8,72.8,300.2707,298.18585
2017-02-02,19.05,72.8,301.04327,298.14673
2017-02-03,18.8,72.8,299.31277,297.95892
2017-02-03,19.05,72.8,300.02606,298.10382
2017-02-04,18.8,72.8,298.45123,297.2072
2017-02-04,19.05,72.8,299.00024,297.16733
2017-02-05,18.8,72.8,297.74365,296.52243
2017-02-05,19.05,72.8,298.10855,296.48697
2017-02-06,18.8,72.8,298.57776,296.23138
2017-02-06,19.05,72.8,299.23956,296.22418
2017-02-07,18.8,72.8,298.32312,296.57535
2017-02-07,19.05,72.8,299.0797,296.47916
2017-02-08,18.8,72.8,298.56342,297.24597
2017-02-08,19.05,72.8,299.05554,297.2524
2017-02-09,18.8,72.8,299.80823,297.73764
2017-02-09,19.05,72.8,300.55194,297.7038
2017-02-10,18.8,72.8,298.6496,297.26395
2017-02-10,19.05,72.8,299.33936,297.1819
2017-02-11,18.8,72.8,297.86533,296.85562
2017-02-11,19.05,72.8,298.38437,296.6055
2017-02-12,18.8,72.8,299.2446,296.79062
2017-02-12,19.05,72.8,299.80115,296.7388
2017-02-13,18.8,72.8,299.85742,297.724
2017-02-13,19.05,72.8,300.72253,297.68744
2017-02-14,18.8,72.8,300.9381,298.81827
2017-02-14,19.05,72.8,301.4025,298.89053
2017-02-15,18.8,72.8,302.94482,299.70804
2017-02-15,19.05,72.8,303.0009,299.71524
2017-02-16,18.8,72.8,303.2098,299.92245
2017-02-16,19.05,72.8,303.88687,299.90967
2017-02-17,18.8,72.8,302.66556,299.8433
2017-02-17,19.05,72.8,303.22418,299.93448
2017-02-18,18.8,72.8,302.32605,299.91025
2017-02-18,19.05,72.8,303.23953,300.09106
2017-02-19,18.8,72.8,300.92484,299.47147
2017-02-19,19.05,72.8,301.9381,299.7321
2017-02-20,18.8,72.8,300.8156,299.46716
2017-02-20,19.05,72.8,301.677,299.57672
2017-02-21,18.8,72.8,299.08606,297.9535
2017-02-21,19.05,72.8,299.60632,297.9083
2017-02-22,18.8,72.8,298.82507,297.3655
2017-02-22,19.05,72.8,299.37988,297.45657
2017-02-23,18.8,72.8,300.84558,298.69168
2017-02-23,19.05,72.8,301.53204,298.75394
2017-02-24,18.8,72.8,301.9232,299.715
2017-02-24,19.05,72.8,302.734,299.80508
2017-02-25,18.8,72.8,302.4555,299.9243
2017-02-25,19.05,72.8,303.0562,300.03232
2017-02-26,18.8,72.8,302.50772,299.73294
2017-02-26,19.05,72.8,303.4263,299.9015
2017-02-27,18.8,72.8,301.40387,299.50342
2017-02-27,19.05,72.8,302.45367,299.83313
2017-02-28,18.8,72.8,302.25836,299.6662
2017-02-28,19.05,72.8,303.00113,299.8527
2017-03-01,18.8,72.8,301.91083,299.9444
2017-03-01,19.05,72.8,302.6729,300.1047
2017-03-02,18.8,72.8,301.20508,299.62753
2017-03-02,19.05,72.8,302.04193,299.79617
2017-03-03,18.8,72.8,300.85867,299.10464
2017-03-03,19.05,72.8,301.61414,299.13812
2017-03-04,18.8,72.8,300.152,298.58838
2017-03-04,19.05,72.8,300.8942,298.52878
2017-03-05,18.8,72.8,300.61993,298.7899
2017-03-05,19.05,72.8,301.52454,298.96597
