valid_time,latitude,longitude,max_temperature,mean_temperature
2020-01-01,18.8,72.8,297.62848,296.2935
2020-01-01,19.05,72.8,297.8888,295.97708
2020-01-02,18.8,72.8,298.0075,296.7277
2020-01-02,19.05,72.8,298.3086,296.4684
2020-01-03,18.8,72.8,297.79413,296.30576
2020-01-03,19.05,72.8,298.2498,296.25482
2020-01-04,18.8,72.8,298.2703,296.1717
2020-01-04,19.05,72.8,298.59045,296.0474
2020-01-05,18.8,72.8,300.09167,297.3109
2020-01-05,19.05,72.8,300.2049,297.162
2020-01-06,18.8,72.8,300.25485,298.3906
2020-01-06,19.05,72.8,300.53815,298.17838
2020-01-07,18.8,72.8,299.58658,298.29022
2020-01-07,19.05,72.8,299.7439,298.1397
2020-01-08,18.8,72.8,298.67712,297.56412
2020-01-08,19.05,72.8,298.88174,297.4734
2020-01-09,18.8,72.8,298.68347,296.59152
2020-01-09,19.05,72.8,299.0487,296.5358
2020-01-10,18.8,72.8,300.12128,297.60562
2020-01-10,19.05,72.8,300.66388,297.44223
2020-01-11,18.8,72.8,300.88547,298.57452
2020-01-11,19.05,72.8,300.9554,298.42422
2020-01-12,18.8,72.8,300.16058,298.41464
2020-01-12,19.05,72.8,300.6225,298.3857
2020-01-13,18.8,72.8,298.50534,297.6107
2020-01-13,19.05,72.8,298.72433,297.49783
2020-01-14,18.8,72.8,297.92468,296.77512
2020-01-14,19.05,72.8,298.3068,296.7197
2020-01-15,18.8,72.8,296.79724,295.84735
2020-01-15,19.05,72.8,297.00128,295.6954
2020-01-16,18.8,72.8,295.62106,294.86563
2020-01-16,19.05,72.8,295.7207,294.66626
2020-01-17,18.8,72.8,296.30807,294.12912
2020-01-17,19.05,72.8,296.6107,293.90506
2020-01-18,18.8,72.8,298.4314,295.45007
2020-01-18,19.05,72.8,299.04144,295.29733
2020-01-19,18.8,72.8,299.04483,296.79944
2020-01-19,19.05,72.8,299.59875,296.6623
2020-01-20,18.8,72.8,299.92844,297.6113
2020-01-20,19.05,72.8,300.8131,297.5325
2020-01-21,18.8,72.8,298.89948,297.4284
