valid_time,latitude,longitude,t2m,number
2022-01-01,19.05,72.8,298.33347,0
2022-01-01,18.8,72.8,298.56198,0
2022-01-02,19.05,72.8,298.47852,0
2022-01-02,18.8,72.8,298.62933,0
2022-01-03,19.05,72.8,298.68832,0
2022-01-03,18.8,72.8,298.79434,0
2022-01-04,19.05,72.8,298.64935,0
2022-01-04,18.8,72.8,298.67316,0
2022-01-05,19.05,72.8,298.20996,0
2022-01-05,18.8,72.8,298.1831,0
2022-01-06,19.05,72.8,297.2951,0
2022-01-06,18.8,72.8,297.31033,0
2022-01-07,19.05,72.8,297.28226,0
2022-01-07,18.8,72.8,297.2963,0
2022-01-08,19.05,72.8,296.00455,0
2022-01-08,18.8,72.8,295.9336,0
2022-01-09,19.05,72.8,295.62106,0
2022-01-09,18.8,72.8,295.759,0
2022-01-10,19.05,72.8,294.15973,0
2022-01-10,18.8,72.8,294.3735,0
2022-01-11,19.05,72.8,294.71158,0
2022-01-11,18.8,72.8,294.8732,0
2022-01-12,19.05,72.8,294.79123,0
2022-01-12,18.8,72.8,294.9714,0
2022-01-13,19.05,72.8,295.05807,0
2022-01-13,18.8,72.8,295.19144,0
2022-01-14,19.05,72.8,295.62033,0
2022-01-14,18.8,72.8,295.68063,0
2022-01-15,19.05,72.8,296.54523,0
2022-01-15,18.8,72.8,296.7254,0
2022-01-16,19.05,72.8,297.11005,0
2022-01-16,18.8,72.8,297.3217,0
2022-01-17,19.05,72.8,297.76434,0
2022-01-17,18.8,72.8,298.03003,0
2022-01-18,19.05,72.8,297.44254,0
2022-01-18,18.8,72.8,297.67786,0
2022-01-19,19.05,72.8,297.08295,0
2022-01-19,18.8,72.8,297.2594,0
2022-01-20,19.05,72.8,296.88968,0
2022-01-20,18.8,72.8,297.06088,0
2022-01-21,19.05,72.8,296.5928,0
2022-01-21,18.8,72.8,296.73715,0
2022-01-22,19.05,72.8,296.87424,0
2022-01-22,18.8,72.8,296.878,0
2022-01-23,19.05,72.8,295.17456,0
2022-01-23,18.8,72.8,295.31247,0
2022-01-24,19.05,72.8,293.57706,0
2022-01-24,18.8,72.8,293.6606,0
2022-01-25,19.05,72.8,294.29245,0
2022-01-25,18.8,72.8,294.493,0
2022-01-26,19.05,72.8,295.1038,0
2022-01-26,18.8,72.8,295.29886,0
2022-01-27,19.05,72.8,296.1165,0
2022-01-27,18.8,72.8,296.36972,0
2022-01-28,19.05,72.8,296.6603,0
2022-01-28,18.8,72.8,296.91464,0
2022-01-29,19.05,72.8,296.57553,0
2022-01-29,18.8,72.8,296.81155,0
2022-01-30,19.05,72.8,296.50455,0
2022-01-30,18.8,72.8,296.6128,0
2022-01-31,19.05,72.8,296.31778,0
2022-01-31,18.8,72.8,296.41034,0
2022-02-01,19.05,72.8,296.22748,0
2022-02-01,18.8,72.8,296.33847,0
2022-02-02,19.05,72.8,296.25653,0
2022-02-02,18.8,72.8,296.34164,0
2022-02-03,19.05,72.8,296.0233,0
2022-02-03,18.8,72.8,296.17392,0
2022-02-04,19.05,72.8,296.384,0
2022-02-04,18.8,72.8,296.39883,0
2022-02-05,19.05,72.8,295.9879,0
2022-02-05,18.8,72.8,295.98276,0
2022-02-06,19.05,72.8,296.40384,0
2022-02-06,18.8,72.8,296.41806,0
2022-02-07,19.05,72.8,295.90686,0
2022-02-07,18.8,72.8,295.92563,0
2022-02-08,19.05,72.8,295.59067,0
2022-02-08,18.8,72.8,295.48703,0
2022-02-09,19.05,72.8,295.833,0
2022-02-09,18.8,72.8,295.6404,0
2022-02-10,19.05,72.8,297.07507,0
2022-02-10,18.8,72.8,296.9534,0
2022-02-11,19.05,72.8,298.1043,0
2022-02-11,18.8,72.8,298.1374,0
2022-02-12,19.05,72.8,297.7812,0
2022-02-12,18.8,72.8,297.80048,0
2022-02-13,19.05,72.8,297.68,0
2022-02-13,18.8,72.8,297.70013,0
2022-02-14,19.05,72.8,297.18802,0
2022-02-14,18.8,72.8,297.27896,0
2022-02-15,19.05,72.8,296.88123,0
2022-02-15,18.8,72.8,296.96112,0
2022-02-16,19.05,72.8,296.457,0
2022-02-16,18.8,72.8,296.45758,0
2022-02-17,19.05,72.8,296.5858,0
2022-02-17,18.8,72.8,296.56046,0
2022-02-18,19.05,72.8,297.31815,0
2022-02-18,18.8,72.8,297.28052,0
2022-02-19,19.05,72.8,297.64133,0
2022-02-19,18.8,72.8,297.60092,0
2022-02-20,19.05,72.8,297.99048,0
2022-02-20,18.8,72.8,297.89438,0
2022-02-21,19.05,72.8,298.15866,0
2022-02-21,18.8,72.8,297.93832,0
2022-02-22,19.05,72.8,297.75665,0
2022-02-22,18.8,72.8,297.75943,0
2022-02-23,19.05,72.8,297.87955,0
2022-02-23,18.8,72.8,297.71136,0
2022-02-24,19.05,72.8,298.62146,0
2022-02-24,18.8,72.8,298.45328,0
2022-02-25,19.05,72.8,298.825,0
2022-02-25,18.8,72.8,298.6711,0
2022-02-26,19.05,72.8,298.2905,0
2022-02-26,18.8,72.8,298.24673,0
2022-02-27,19.05,72.8,298.4595,0
2022-02-27,18.8,72.8,298.38412,0
2022-02-28,19.05,72.8,298.85434,0
2022-02-28,18.8,72.8,298.7183,0
2022-03-01,19.05,72.8,298.8569,0
2022-03-01,18.8,72.8,298.73523,0
2022-03-02,19.05,72.8,299.4197,0
2022-03-02,18.8,72.8,299.18622,0
2022-03-03,19.05,72.8,300.48627,0
2022-03-03,18.8,72.8,300.10672,0
2022-03-04,19.05,72.8,300.33508,0
2022-03-04,18.8,72.8,300.1013,0
2022-03-05,19.05,72.8,299.6689,0
2022-03-05,18.8,72.8,299.48953,0
2022-03-06,19.05,72.8,299.9368,0
2022-03-06,18.8,72.8,299.49088,0
2022-03-07,19.05,72.8,299.82687,0
2022-03-07,18.8,72.8,299.5132,0
2022-03-08,19.05,72.8,300.6255,0
2022-03-08,18.8,72.8,300.47507,0
2022-03-09,19.05,72.8,300.6984,0
2022-03-09,18.8,72.8,300.47458,0
2022-03-10,19.05,72.8,300.57608,0
2022-03-10,18.8,72.8,300.3464,0
2022-03-11,19.05,72.8,300.80893,0
2022-03-11,18.8,72.8,300.49844,0
2022-03-12,19.05,72.8,300.9528,0
2022-03-12,18.8,72.8,300.73285,0
2022-03-13,19.05,72.8,301.67474,0
2022-03-13,18.8,72.8,301.37622,0
2022-03-14,19.05,72.8,301.82413,0
2022-03-14,18.8,72.8,301.6004,0
2022-03-15,19.05,72.8,302.0493,0
2022-03-15,18.8,72.8,301.74847,0
2022-03-16,19.05,72.8,302.31937,0
2022-03-16,18.8,72.8,301.9437,0
2022-03-17,19.05,72.8,302.37256,0
2022-03-17,18.8,72.8,302.01572,0
2022-03-18,19.05,72.8,301.9976,0
2022-03-18,18.8,72.8,301.51892,0
2022-03-19,19.05,72.8,301.0117,0
2022-03-19,18.8,72.8,300.90628,0
2022-03-20,19.05,72.8,300.27713,0
2022-03-20,18.8,72.8,300.1904,0
2022-03-21,19.05,72.8,300.30603,0
2022-03-21,18.8,72.8,300.12244,0
2022-03-22,19.05,72.8,301.90097,0
2022-03-22,18.8,72.8,301.5856,0
2022-03-23,19.05,72.8,302.532,0
2022-03-23,18.8,72.8,302.26712,0
2022-03-24,19.05,72.8,301.38843,0
2022-03-24,18.8,72.8,301.1436,0
2022-03-25,19.05,72.8,300.22577,0
2022-03-25,18.8,72.8,300.26523,0
2022-03-26,19.05,72.8,300.3381,0
2022-03-26,18.8,72.8,300.22955,0
2022-03-27,19.05,72.8,300.28354,0
2022-03-27,18.8,72.8,300.0908,0
2022-03-28,19.05,72.8,300.8769,0
2022-03-28,18.8,72.8,300.6495,0
2022-03-29,19.05,72.8,301.60495,0
2022-03-29,18.8,72.8,301.3119,0
2022-03-30,19.05,72.8,301.43353,0
2022-03-30,18.8,72.8,301.28232,0
2022-03-31,19.05,72.8,300.27304,0
2022-03-31,18.8,72.8,300.31168,0
2022-04-01,19.05,72.8,299.81552,0
2022-04-01,18.8,72.8,299.77646,0
2022-04-02,19.05,72.8,299.91068,0
2022-04-02,18.8,72.8,299.7992,0
2022-04-03,19.05,72.8,300.37708,0
2022-04-03,18.8,72.8,300.14124,0
2022-04-04,19.05,72.8,300.75684,0
2022-04-04,18.8,72.8,300.65472,0
2022-04-05,19.05,72.8,301.08466,0
2022-04-05,18.8,72.8,300.84888,0
2022-04-06,19.05,72.8,301.2343,0
