valid_time,latitude,longitude,t2m,number
2023-01-01,19.05,72.8,298.72485,0
2023-01-01,18.8,72.8,298.20917,0
2023-01-02,19.05,72.8,299.8863,0
2023-01-02,18.8,72.8,299.38324,0
2023-01-03,19.05,72.8,299.73416,0
2023-01-03,18.8,72.8,299.16626,0
2023-01-04,19.05,72.8,299.19128,0
2023-01-04,18.8,72.8,298.72202,0
2023-01-05,19.05,72.8,299.53738,0
2023-01-05,18.8,72.8,299.18402,0
2023-01-06,19.05,72.8,300.67838,0
2023-01-06,18.8,72.8,300.37936,0
2023-01-07,19.05,72.8,301.3487,0
2023-01-07,18.8,72.8,301.17126,0
2023-01-08,19.05,72.8,301.38892,0
2023-01-08,18.8,72.8,301.1502,0
2023-01-09,19.05,72.8,300.5177,0
2023-01-09,18.8,72.8,300.25974,0
2023-01-10,19.05,72.8,300.56442,0
2023-01-10,18.8,72.8,300.2532,0
2023-01-11,19.05,72.8,300.1093,0
2023-01-11,18.8,72.8,299.47455,0
2023-01-12,19.05,72.8,298.97427,0
2023-01-12,18.8,72.8,298.59094,0
2023-01-13,19.05,72.8,297.45563,0
2023-01-13,18.8,72.8,297.34116,0
2023-01-14,19.05,72.8,298.03644,0
2023-01-14,18.8,72.8,297.55093,0
2023-01-15,19.05,72.8,297.75415,0
2023-01-15,18.8,72.8,297.18024,0
2023-01-16,19.05,72.8,297.45386,0
2023-01-16,18.8,72.8,296.79123,0
2023-01-17,19.05,72.8,297.97992,0
2023-01-17,18.8,72.8,297.33752,0
2023-01-18,19.05,72.8,298.63983,0
2023-01-18,18.8,72.8,298.13052,0
2023-01-19,19.05,72.8,298.76526,0
2023-01-19,18.8,72.8,298.01843,0
2023-01-20,19.05,72.8,298.41193,0
2023-01-20,18.8,72.8,297.8266,0
2023-01-21,19.05,72.8,298.4632,0
2023-01-21,18.8,72.8,297.88293,0
2023-01-22,19.05,72.8,297.8086,0
2023-01-22,18.8,72.8,297.31516,0
2023-01-23,19.05,72.8,297.3694,0
2023-01-23,18.8,72.8,296.90454,0
2023-01-24,19.05,72.8,296.878,0
2023-01-24,18.8,72.8,296.4159,0
2023-01-25,19.05,72.8,297.20645,0
2023-01-25,18.8,72.8,296.77353,0
2023-01-26,19.05,72.8,297.7264,0
2023-01-26,18.8,72.8,297.05145,0
2023-01-27,19.05,72.8,300.29636,0
2023-01-27,18.8,72.8,299.5443,0
2023-01-28,19.05,72.8,298.96866,0
2023-01-28,18.8,72.8,298.62564,0
2023-01-29,19.05,72.8,297.54465,0
2023-01-29,18.8,72.8,297.54462,0
2023-01-30,19.05,72.8,298.4245,0
2023-01-30,18.8,72.8,297.92087,0
2023-01-31,19.05,72.8,299.6388,0
2023-01-31,18.8,72.8,299.10077,0
2023-02-01,19.05,72.8,300.61798,0
2023-02-01,18.8,72.8,300.6122,0
2023-02-02,19.05,72.8,302.10995,0
2023-02-02,18.8,72.8,301.48535,0
2023-02-03,19.05,72.8,301.35663,0
2023-02-03,18.8,72.8,300.85522,0
2023-02-04,19.05,72.8,300.2112,0
2023-02-04,18.8,72.8,299.6977,0
2023-02-05,19.05,72.8,300.15247,0
2023-02-05,18.8,72.8,299.39325,0
2023-02-06,19.05,72.8,300.30994,0
2023-02-06,18.8,72.8,299.4293,0
2023-02-07,19.05,72.8,300.36328,0
2023-02-07,18.8,72.8,299.7142,0
2023-02-08,19.05,72.8,300.54947,0
2023-02-08,18.8,72.8,299.7011,0
2023-02-09,19.05,72.8,300.99335,0
2023-02-09,18.8,72.8,300.13004,0
2023-02-10,19.05,72.8,300.6563,0
2023-02-10,18.8,72.8,299.73065,0
2023-02-11,19.05,72.8,300.43393,0
2023-02-11,18.8,72.8,299.75012,0
2023-02-12,19.05,72.8,301.37152,0
2023-02-12,18.8,72.8,300.46954,0
2023-02-13,19.05,72.8,301.52936,0
2023-02-13,18.8,72.8,300.92694,0
2023-02-14,19.05,72.8,301.5953,0
2023-02-14,18.8,72.8,300.5973,0
2023-02-15,19.05,72.8,301.72415,0
2023-02-15,18.8,72.8,300.70837,0
2023-02-16,19.05,72.8,302.932,0
2023-02-16,18.8,72.8,301.99292,0
2023-02-17,19.05,72.8,302.89886,0
2023-02-17,18.8,72.8,302.21207,0
2023-02-18,19.05,72.8,302.9028,0
2023-02-18,18.8,72.8,302.23328,0
2023-02-19,19.05,72.8,302.55,0
2023-02-19,18.8,72.8,301.55914,0
2023-02-20,19.05,72.8,300.55063,0
2023-02-20,18.8,72.8,300.01184,0
2023-02-21,19.05,72.8,301.27197,0
2023-02-21,18.8,72.8,300.6252,0
2023-02-22,19.05,72.8,300.7957,0
2023-02-22,18.8,72.8,300.0538,0
2023-02-23,19.05,72.8,301.77255,0
2023-02-23,18.8,72.8,300.98047,0
2023-02-24,19.05,72.8,302.54736,0
2023-02-24,18.8,72.8,301.93842,0
2023-02-25,19.05,72.8,302.24506,0
2023-02-25,18.8,72.8,301.4956,0
2023-02-26,19.05,72.8,302.73425,0
2023-02-26,18.8,72.8,302.02838,0
2023-02-27,19.05,72.8,302.73285,0
2023-02-27,18.8,72.8,301.98712,0
2023-02-28,19.05,72.8,301.68207,0
2023-02-28,18.8,72.8,300.81726,0
2023-03-01,19.05,72.8,301.858,0
2023-03-01,18.8,72.8,301.29306,0
2023-03-02,19.05,72.8,303.07843,0
2023-03-02,18.8,72.8,301.84555,0
2023-03-03,19.05,72.8,302.10678,0
2023-03-03,18.8,72.8,301.43594,0
2023-03-04,19.05,72.8,302.06912,0
2023-03-04,18.8,72.8,301.65918,0
2023-03-05,19.05,72.8,302.83377,0
2023-03-05,18.8,72.8,302.30536,0
2023-03-06,19.05,72.8,304.4919,0
2023-03-06,18.8,72.8,303.3178,0
2023-03-07,19.05,72.8,303.49304,0
2023-03-07,18.8,72.8,303.80737,0
2023-03-08,19.05,72.8,302.59845,0
2023-03-08,18.8,72.8,302.0652,0
2023-03-09,19.05,72.8,303.90262,0
2023-03-09,18.8,72.8,303.52185,0
2023-03-10,19.05,72.8,303.3164,0
2023-03-10,18.8,72.8,302.8953,0
2023-03-11,19.05,72.8,304.67,0
2023-03-11,18.8,72.8,304.04193,0
2023-03-12,19.05,72.8,303.83588,0
2023-03-12,18.8,72.8,303.1673,0
2023-03-13,19.05,72.8,302.67163,0
2023-03-13,18.8,72.8,302.17917,0
2023-03-14,19.05,72.8,303.56155,0
2023-03-14,18.8,72.8,302.8089,0
2023-03-15,19.05,72.8,303.77594,0
2023-03-15,18.8,72.8,303.12842,0
2023-03-16,19.05,72.8,300.98697,0
2023-03-16,18.8,72.8,300.98203,0
2023-03-17,19.05,72.8,300.8829,0
2023-03-17,18.8,72.8,300.35965,0
2023-03-18,19.05,72.8,301.211,0
2023-03-18,18.8,72.8,300.87598,0
2023-03-19,19.05,72.8,300.1731,0
2023-03-19,18.8,72.8,299.81323,0
2023-03-20,19.05,72.8,300.19778,0
2023-03-20,18.8,72.8,299.97913,0
2023-03-21,19.05,72.8,299.68323,0
2023-03-21,18.8,72.8,299.43597,0
2023-03-22,19.05,72.8,300.9874,0
2023-03-22,18.8,72.8,300.51672,0
2023-03-23,19.05,72.8,300.6032,0
2023-03-23,18.8,72.8,300.31055,0
2023-03-24,19.05,72.8,301.03824,0
2023-03-24,18.8,72.8,300.69574,0
2023-03-25,19.05,72.8,300.7192,0
2023-03-25,18.8,72.8,300.29498,0
2023-03-26,19.05,72.8,300.67383,0
2023-03-26,18.8,72.8,300.26483,0
2023-03-27,19.05,72.8,300.64685,0
2023-03-27,18.8,72.8,300.2003,0
2023-03-28,19.05,72.8,300.88953,0
2023-03-28,18.8,72.8,300.47446,0
2023-03-29,19.05,72.8,300.862,0
2023-03-29,18.8,72.8,300.333,0
2023-03-30,19.05,72.8,300.42905,0
2023-03-30,18.8,72.8,300.078,0
2023-03-31,19.05,72.8,300.40613,0
2023-03-31,18.8,72.8,300.10934,0
2023-04-01,19.05,72.8,301.08157,0
2023-04-01,18.8,72.8,300.50787,0
2023-04-02,19.05,72.8,301.2155,0
2023-04-02,18.8,72.8,300.6189,0
2023-04-03,19.05,72.8,300.88815,0
2023-04-03,18.8,72.8,300.2928,0
2023-04-04,19.05,72.8,301.41812,0
2023-04-04,18.8,72.8,300.75418,0
2023-04-05,19.05,72.8,301.60715,0
2023-04-05,18.8,72.8,300.9514,0
2023-04-06,19.05,72.8,303.14917,0
2023-04-06,18.8,72.8,302.16055,0
2023-04-07,19.05,72.8,304.04477,0
2023-04-07,18.8,72.8,303.10492,0
2023-04-08,19.05,72.8,303.43396,0
2023-04-08,18.8,72.8,302.87048,0
2023-04-09,19.05,72.8,304.1266,0
2023-04-09,18.8,72.8,303.37805,0
2023-04-10,19.05,72.8,304.057,0
2023-04-10,18.8,72.8,303.45218,0
2023-04-11,19.05,72.8,304.4848,0
2023-04-11,18.8,72.8,303.78467,0
2023-04-12,19.05,72.8,305.0103,0
2023-04-12,18.8,72.8,303.79327,0
2023-04-13,19.05,72.8,305.34665,0
2023-04-13,18.8,72.8,304.3226,0
2023-04-14,19.05,72.8,304.46967,0
2023-04-14,18.8,72.8,303.4512,0
2023-04-15,19.05,72.8,303.68292,0
2023-04-15,18.8,72.8,302.93536,0
2023-04-16,19.05,72.8,303.25443,0
2023-04-16,18.8,72.8,302.4753,0
2023-04-17,19.05,72.8,303.97678,0
2023-04-17,18.8,72.8,302.9723,0
2023-04-18,19.05,72.8,305.2652,0
2023-04-18,18.8,72.8,304.18814,0
2023-04-19,19.05,72.8,305.3356,0
2023-04-19,18.8,72.8,304.22623,0
2023-04-20,19.05,72.8,304.52496,0
2023-04-20,18.8,72.8,303.37283,0
2023-04-21,19.05,72.8,302.50946,0
2023-04-21,18.8,72.8,301.71625,0
2023-04-22,19.05,72.8,302.2043,0
2023-04-22,18.8,72.8,301.6798,0
2023-04-23,19.05,72.8,302.0658,0
2023-04-23,18.8,72.8,301.45636,0
2023-04-24,19.05,72.8,302.6638,0
2023-04-24,18.8,72.8,301.74026,0
2023-04-25,19.05,72.8,302.67615,0
2023-04-25,18.8,72.8,301.88977,0
2023-04-26,19.05,72.8,301.91055,0
2023-04-26,18.8,72.8,301.5211,0
2023-04-27,19.05,72.8,302.10657,0
2023-04-27,18.8,72.8,301.6848,0
2023-04-28,19.05,72.8,302.2431,0
2023-04-28,18.8,72.8,301.64502,0
2023-04-29,19.05,72.8,302.4571,0
2023-04-29,18.8,72.8,301.96228,0
2023-04-30,19.05,72.8,301.83704,0
2023-04-30,18.8,72.8,301.4974,0
2023-05-01,19.05,72.8,301.7194,0
2023-05-01,18.8,72.8,301.47528,0
2023-05-02,19.05,72.8,302.04678,0
2023-05-02,18.8,72.8,301.6631,0
2023-05-03,19.05,72.8,302.32507,0
2023-05-03,18.8,72.8,301.6711,0
2023-05-04,19.05,72.8,302.06332,0
2023-05-04,18.8,72.8,301.6345,0
2023-05-05,19.05,72.8,302.4281,0
2023-05-05,18.8,72.8,301.8514,0
2023-05-06,19.05,72.8,302.6346,0
2023-05-06,18.8,72.8,302.08844,0
2023-05-07,19.05,72.8,302.82465,0
2023-05-07,18.8,72.8,302.3894,0
2023-05-08,19.05,72.8,303.1554,0
2023-05-08,18.8,72.8,302.58008,0
2023-05-09,19.05,72.8,303.5639,0
2023-05-09,18.8,72.8,302.981,0
2023-05-10,19.05,72.8,303.88354,0
2023-05-10,18.8,72.8,303.33517,0
2023-05-11,19.05,72.8,304.28882,0
2023-05-11,18.8,72.8,303.71622,0
2023-05-12,19.05,72.8,303.81186,0
2023-05-12,18.8,72.8,303.3905,0
2023-05-13,19.05,72.8,304.24725,0
2023-05-13,18.8,72.8,303.84082,0
2023-05-14,19.05,72.8,303.8501,0
2023-05-14,18.8,72.8,303.4801,0
2023-05-15,19.05,72.8,303.9243,0
2023-05-15,18.8,72.8,303.61096,0
2023-05-16,19.05,72.8,303.98627,0
2023-05-16,18.8,72.8,303.65192,0
2023-05-17,19.05,72.8,303.74756,0
2023-05-17,18.8,72.8,303.1446,0
2023-05-18,19.05,72.8,303.77393,0
2023-05-18,18.8,72.8,303.232,0
2023-05-19,19.05,72.8,303.76868,0
2023-05-19,18.8,72.8,303.19785,0
2023-05-20,19.05,72.8,303.4323,0
2023-05-20,18.8,72.8,303.00266,0
2023-05-21,19.05,72.8,303.45993,0
2023-05-21,18.8,72.8,303.0346,0
2023-05-22,19.05,72.8,303.47253,0
2023-05-22,18.8,72.8,302.88416,0
2023-05-23,19.05,72.8,303.7301,0
2023-05-23,18.8,72.8,303.0711,0
2023-05-24,19.05,72.8,303.7537,0
2023-05-24,18.8,72.8,303.39862,0
2023-05-25,19.05,72.8,303.8467,0
2023-05-25,18.8,72.8,303.48767,0
2023-05-26,19.05,72.8,303.80475,0
2023-05-26,18.8,72.8,303.25854,0
2023-05-27,19.05,72.8,304.2956,0
2023-05-27,18.8,72.8,303.96402,0
2023-05-28,19.05,72.8,304.07095,0
2023-05-28,18.8,72.8,303.70386,0
2023-05-29,19.05,72.8,304.19632,0
2023-05-29,18.8,72.8,303.63525,0
2023-05-30,19.05,72.8,304.30814,0
2023-05-30,18.8,72.8,303.56702,0
2023-05-31,19.05,72.8,304.46216,0
2023-05-31,18.8,72.8,303.7154,0
2023-06-01,19.05,72.8,303.91534,0
2023-06-01,18.8,72.8,303.27655,0
2023-06-02,19.05,72.8,304.1371,0
2023-06-02,18.8,72.8,303.67996,0
2023-06-03,19.05,72.8,304.4359,0
2023-06-03,18.8,72.8,304.17047,0
