valid_time,latitude,longitude,t2m,number
2017-01-01,19.05,72.8,300.50903,0
2017-01-01,18.8,72.8,299.98834,0
2017-01-02,19.05,72.8,300.5971,0
2017-01-02,18.8,72.8,300.18155,0
2017-01-03,19.05,72.8,301.48172,0
2017-01-03,18.8,72.8,300.8405,0
2017-01-04,19.05,72.8,300.91095,0
2017-01-04,18.8,72.8,300.4218,0
2017-01-05,19.05,72.8,300.17682,0
2017-01-05,18.8,72.8,299.6968,0
2017-01-06,19.05,72.8,298.6353,0
2017-01-06,18.8,72.8,298.3443,0
2017-01-07,19.05,72.8,297.7423,0
2017-01-07,18.8,72.8,297.4111,0
2017-01-08,19.05,72.8,298.42325,0
2017-01-08,18.8,72.8,298.12735,0
2017-01-09,19.05,72.8,298.27878,0
2017-01-09,18.8,72.8,297.89844,0
2017-01-10,19.05,72.8,298.66168,0
2017-01-10,18.8,72.8,298.36176,0
2017-01-11,19.05,72.8,298.92236,0
2017-01-11,18.8,72.8,298.69186,0
2017-01-12,19.05,72.8,298.6238,0
2017-01-12,18.8,72.8,298.29248,0
2017-01-13,19.05,72.8,298.5301,0
2017-01-13,18.8,72.8,298.09186,0
2017-01-14,19.05,72.8,299.00128,0
2017-01-14,18.8,72.8,298.5038,0
2017-01-15,19.05,72.8,299.5952,0
2017-01-15,18.8,72.8,298.89578,0
2017-01-16,19.05,72.8,299.12143,0
2017-01-16,18.8,72.8,298.68347,0
2017-01-17,19.05,72.8,299.07666,0
2017-01-17,18.8,72.8,298.5478,0
2017-01-18,19.05,72.8,299.32654,0
2017-01-18,18.8,72.8,298.71283,0
2017-01-19,19.05,72.8,300.16473,0
2017-01-19,18.8,72.8,299.99387,0
2017-01-20,19.05,72.8,300.491,0
2017-01-20,18.8,72.8,300.00534,0
2017-01-21,19.05,72.8,300.5647,0
2017-01-21,18.8,72.8,300.18863,0
2017-01-22,19.05,72.8,300.82462,0
2017-01-22,18.8,72.8,300.45364,0
2017-01-23,19.05,72.8,301.6275,0
2017-01-23,18.8,72.8,300.9779,0
2017-01-24,19.05,72.8,302.26892,0
2017-01-24,18.8,72.8,301.81168,0
2017-01-25,19.05,72.8,302.58633,0
2017-01-25,18.8,72.8,301.94604,0
2017-01-26,19.05,72.8,300.14948,0
2017-01-26,18.8,72.8,299.7966,0
2017-01-27,19.05,72.8,299.88123,0
2017-01-27,18.8,72.8,299.42764,0
2017-01-28,19.05,72.8,301.42303,0
2017-01-28,18.8,72.8,301.2254,0
2017-01-29,19.05,72.8,302.86536,0
2017-01-29,18.8,72.8,301.9452,0
2017-01-30,19.05,72.8,300.50793,0
2017-01-30,18.8,72.8,299.81207,0
2017-01-31,19.05,72.8,300.45502,0
2017-01-31,18.8,72.8,299.6339,0
