valid_time,latitude,longitude,tp,number
2017-01-01,19.05,72.8,0.0,0
2017-01-01,18.8,72.8,0.0,0
2017-01-02,19.05,72.8,0.0,0
2017-01-02,18.8,72.8,0.0,0
2017-01-03,19.05,72.8,0.0,0
2017-01-03,18.8,72.8,0.0,0
2017-01-04,19.05,72.8,0.0,0
2017-01-04,18.8,72.8,0.0,0
2017-01-05,19.05,72.8,0.0,0
2017-01-05,18.8,72.8,0.0,0
2017-01-06,19.05,72.8,0.0,0
2017-01-06,18.8,72.8,0.0,0
2017-01-07,19.05,72.8,1.1520976e-07,0
2017-01-07,18.8,72.8,2.3829193e-08,0
2017-01-08,19.05,72.8,3.179341e-08,0
2017-01-08,18.8,72.8,6.5979725e-07,0
2017-01-09,19.05,72.8,7.943072e-09,0
2017-01-09,18.8,72.8,0.0,0
2017-01-10,19.05,72.8,0.0,0
2017-01-10,18.8,72.8,0.0,0
2017-01-11,19.05,72.8,0.0,0
2017-01-11,18.8,72.8,0.0,0
2017-01-12,19.05,72.8,0.0,0
2017-01-12,18.8,72.8,0.0,0
2017-01-13,19.05,72.8,0.0,0
2017-01-13,18.8,72.8,0.0,0
2017-01-14,19.05,72.8,0.0,0
2017-01-14,18.8,72.8,0.0,0
2017-01-15,19.05,72.8,0.0,0
2017-01-15,18.8,72.8,0.0,0
2017-01-16,19.05,72.8,0.0,0
2017-01-16,18.8,72.8,0.0,0
2017-01-17,19.05,72.8,0.0,0
2017-01-17,18.8,72.8,0.0,0
2017-01-18,19.05,72.8,0.0,0
2017-01-18,18.8,72.8,0.0,0
2017-01-19,19.05,72.8,0.0,0
2017-01-19,18.8,72.8,0.0,0
2017-01-20,19.05,72.8,0.0,0
2017-01-20,18.8,72.8,0.0,0
2017-01-21,19.05,72.8,0.0,0
2017-01-21,18.8,72.8,0.0,0
2017-01-22,19.05,72.8,0.0,0
2017-01-22,18.8,72.8,0.0,0
2017-01-23,19.05,72.8,0.0,0
2017-01-23,18.8,72.8,0.0,0
2017-01-24,19.05,72.8,0.0,0
2017-01-24,18.8,72.8,0.0,0
2017-01-25,19.05,72.8,0.0,0
2017-01-25,18.8,72.8,0.0,0
2017-01-26,19.05,72.8,0.0,0
2017-01-26,18.8,72.8,0.0,0
2017-01-27,19.05,72.8,0.0,0
2017-01-27,18.8,72.8,0.0,0
2017-01-28,19.05,72.8,0.0,0
2017-01-28,18.8,72.8,0.0,0
2017-01-29,19.05,72.8,0.0,0
2017-01-29,18.8,72.8,0.0,0
2017-01-30,19.05,72.8,0.0,0
2017-01-30,18.8,72.8,0.0,0
2017-01-31,19.05,72.8,0.0,0
2017-01-31,18.8,72.8,0.0,0
2017-02-01,19.05,72.8,0.0,0
2017-02-01,18.8,72.8,0.0,0
2017-02-02,19.05,72.8,0.0,0
2017-02-02,18.8,72.8,0.0,0
2017-02-03,19.05,72.8,0.0,0
2017-02-03,18.8,72.8,0.0,0
2017-02-04,19.05,72.8,0.0,0
2017-02-04,18.8,72.8,0.0,0
2017-02-05,19.05,72.8,2.7297228e-06,0
2017-02-05,18.8,72.8,4.2680385e-06,0
2017-02-06,19.05,72.8,0.0,0
2017-02-06,18.8,72.8,0.0,0
2017-02-07,19.05,72.8,0.0,0
2017-02-07,18.8,72.8,0.0,0
2017-02-08,19.05,72.8,0.0,0
2017-02-08,18.8,72.8,0.0,0
2017-02-09,19.05,72.8,0.0,0
2017-02-09,18.8,72.8,0.0,0
2017-02-10,19.05,72.8,0.0,0
2017-02-10,18.8,72.8,0.0,0
2017-02-11,19.05,72.8,0.0,0
2017-02-11,18.8,72.8,0.0,0
2017-02-12,19.05,72.8,1.5889853e-08,0
2017-02-12,18.8,72.8,3.971531e-09,0
2017-02-13,19.05,72.8,0.0,0
2017-02-13,18.8,72.8,0.0,0
2017-02-14,19.05,72.8,0.0,0
2017-02-14,18.8,72.8,0.0,0
2017-02-15,19.05,72.8,0.0,0
2017-02-15,18.8,72.8,0.0,0
2017-02-16,19.05,72.8,0.0,0
2017-02-16,18.8,72.8,0.0,0
2017-02-17,19.05,72.8,0.0,0
2017-02-17,18.8,72.8,0.0,0
2017-02-18,19.05,72.8,0.0,0
2017-02-18,18.8,72.8,0.0,0
2017-02-19,19.05,72.8,0.0,0
2017-02-19,18.8,72.8,0.0,0
2017-02-20,19.05,72.8,0.0,0
2017-02-20,18.8,72.8,0.0,0
2017-02-21,19.05,72.8,1.8276104e-07,0
2017-02-21,18.8,72.8,4.7668937e-08,0
2017-02-22,19.05,72.8,2.6225533e-07,0
2017-02-22,18.8,72.8,1.708487e-07,0
2017-02-23,19.05,72.8,0.0,0
2017-02-23,18.8,72.8,0.0,0
2017-02-24,19.05,72.8,0.0,0
2017-02-24,18.8,72.8,0.0,0
2017-02-25,19.05,72.8,0.0,0
2017-02-25,18.8,72.8,0.0,0
2017-02-26,19.05,72.8,0.0,0
2017-02-26,18.8,72.8,0.0,0
2017-02-27,19.05,72.8,0.0,0
2017-02-27,18.8,72.8,0.0,0
2017-02-28,19.05,72.8,0.0,0
2017-02-28,18.8,72.8,0.0,0
2017-03-01,19.05,72.8,0.0,0
2017-03-01,18.8,72.8,0.0,0
2017-03-02,19.05,72.8,0.0,0
2017-03-02,18.8,72.8,0.0,0
2017-03-03,19.05,72.8,0.0,0
2017-03-03,18.8,72.8,0.0,0
2017-03-04,19.05,72.8,0.0,0
2017-03-04,18.8,72.8,0.0,0
2017-03-05,19.05,72.8,3.971536e-09,0
2017-03-05,18.8,72.8,0.0,0
2017-03-06,19.05,72.8,0.0,0
2017-03-06,18.8,72.8,0.0,0
2017-03-07,19.05,72.8,0.0,0
2017-03-07,18.8,72.8,0.0,0
2017-03-08,19.05,72.8,0.0,0
2017-03-08,18.8,72.8,0.0,0
2017-03-09,19.05,72.8,0.0,0
2017-03-09,18.8,72.8,0.0,0
2017-03-10,19.05,72.8,8.597174e-06,0
2017-03-10,18.8,72.8,5.44761e-06,0
2017-03-11,19.05,72.8,1.1824989e-05,0
2017-03-11,18.8,72.8,7.5853313e-06,0
2017-03-12,19.05,72.8,0.0,0
2017-03-12,18.8,72.8,0.0,0
2017-03-13,19.05,72.8,0.0,0
2017-03-13,18.8,72.8,0.0,0
2017-03-14,19.05,72.8,0.0,0
2017-03-14,18.8,72.8,0.0,0
2017-03-15,19.05,72.8,0.0,0
2017-03-15,18.8,72.8,0.0,0
2017-03-16,19.05,72.8,0.0,0
2017-03-16,18.8,72.8,0.0,0
2017-03-17,19.05,72.8,1.0330198e-07,0
2017-03-17,18.8,72.8,3.178281e-08,0
2017-03-18,19.05,72.8,0.0,0
2017-03-18,18.8,72.8,0.0,0
2017-03-19,19.05,72.8,0.0,0
2017-03-19,18.8,72.8,0.0,0
2017-03-20,19.05,72.8,0.0,0
2017-03-20,18.8,72.8,0.0,0
2017-03-21,19.05,72.8,0.0,0
2017-03-21,18.8,72.8,0.0,0
2017-03-22,19.05,72.8,3.971536e-09,0
2017-03-22,18.8,72.8,0.0,0
2017-03-23,19.05,72.8,0.0,0
2017-03-23,18.8,72.8,0.0,0
2017-03-24,19.05,72.8,0.0,0
2017-03-24,18.8,72.8,0.0,0
2017-03-25,19.05,72.8,0.0,0
2017-03-25,18.8,72.8,0.0,0
2017-03-26,19.05,72.8,0.0,0
2017-03-26,18.8,72.8,0.0,0
2017-03-27,19.05,72.8,0.0,0
2017-03-27,18.8,72.8,0.0,0
2017-03-28,19.05,72.8,0.0,0
2017-03-28,18.8,72.8,0.0,0
2017-03-29,19.05,72.8,4.3701046e-08,0
2017-03-29,18.8,72.8,1.9867281e-08,0
2017-03-30,19.05,72.8,1.2079678e-06,0
2017-03-30,18.8,72.8,1.3391527e-06,0
2017-03-31,19.05,72.8,7.152284e-08,0
2017-03-31,18.8,72.8,8.344525e-08,0
2017-04-01,19.05,72.8,0.0,0
2017-04-01,18.8,72.8,6.792931e-07,0
2017-04-02,19.05,72.8,3.971536e-09,0
2017-04-02,18.8,72.8,0.0,0
2017-04-03,19.05,72.8,4.8074224e-07,0
2017-04-03,18.8,72.8,3.2186804e-07,0
2017-04-04,19.05,72.8,5.920538e-07,0
2017-04-04,18.8,72.8,5.2853756e-07,0
2017-04-05,19.05,72.8,3.22128e-07,0
2017-04-05,18.8,72.8,3.0997595e-07,0
2017-04-06,19.05,72.8,3.3020026e-06,0
2017-04-06,18.8,72.8,2.38414e-06,0
2017-04-07,19.05,72.8,9.659026e-07,0
2017-04-07,18.8,72.8,1.2556605e-06,0
2017-04-08,19.05,72.8,0.0,0
2017-04-08,18.8,72.8,0.0,0
2017-04-09,19.05,72.8,0.0,0
2017-04-09,18.8,72.8,0.0,0
2017-04-10,19.05,72.8,0.0,0
2017-04-10,18.8,72.8,0.0,0
2017-04-11,19.05,72.8,3.9750418e-08,0
2017-04-11,18.8,72.8,2.3839746e-08,0
2017-04-12,19.05,72.8,4.2516226e-07,0
2017-04-12,18.8,72.8,2.4635293e-07,0
2017-04-13,19.05,72.8,0.0,0
2017-04-13,18.8,72.8,0.0,0
2017-04-14,19.05,72.8,2.7811206e-08,0
2017-04-14,18.8,72.8,3.971531e-09,0
2017-04-15,19.05,72.8,1.1165803e-06,0
2017-04-15,18.8,72.8,9.854372e-07,0
2017-04-16,19.05,72.8,7.943072e-09,0
2017-04-16,18.8,72.8,0.0,0
2017-04-17,19.05,72.8,0.0,0
2017-04-17,18.8,72.8,0.0,0
2017-04-18,19.05,72.8,7.943072e-09,0
2017-04-18,18.8,72.8,0.0,0
2017-04-19,19.05,72.8,0.0,0
2017-04-19,18.8,72.8,0.0,0
2017-04-20,19.05,72.8,3.4567947e-07,0
2017-04-20,18.8,72.8,2.2250946e-07,0
2017-04-21,19.05,72.8,3.97813e-07,0
2017-04-21,18.8,72.8,2.0658787e-07,0
2017-04-22,19.05,72.8,1.954947e-06,0
2017-04-22,18.8,72.8,1.5298215e-06,0
2017-04-23,19.05,72.8,3.9024526e-06,0
2017-04-23,18.8,72.8,3.051463e-06,0
2017-04-24,19.05,72.8,3.676053e-06,0
2017-04-24,18.8,72.8,3.0476947e-06,0
2017-04-25,19.05,72.8,6.9543154e-07,0
2017-04-25,18.8,72.8,3.417273e-07,0
2017-04-26,19.05,72.8,1.869671e-07,0
