valid_time,latitude,longitude,msl,number
2017-01-01,19.05,72.8,101289.34,0
2017-01-01,18.8,72.8,101286.914,0
2017-01-02,19.05,72.8,101381.94,0
2017-01-02,18.8,72.8,101376.47,0
2017-01-03,19.05,72.8,101392.07,0
2017-01-03,18.8,72.8,101383.6,0
2017-01-04,19.05,72.8,101347.88,0
2017-01-04,18.8,72.8,101343.48,0
2017-01-05,19.05,72.8,101291.65,0
2017-01-05,18.8,72.8,101287.94,0
2017-01-06,19.05,72.8,101263.62,0
2017-01-06,18.8,72.8,101262.68,0
2017-01-07,19.05,72.8,101157.57,0
2017-01-07,18.8,72.8,101159.34,0
2017-01-08,19.05,72.8,101066.5,0
2017-01-08,18.8,72.8,101067.59,0
2017-01-09,19.05,72.8,101140.375,0
2017-01-09,18.8,72.8,101141.086,0
2017-01-10,19.05,72.8,101284.875,0
2017-01-10,18.8,72.8,101277.4,0
2017-01-11,19.05,72.8,101320.48,0
2017-01-11,18.8,72.8,101309.52,0
2017-01-12,19.05,72.8,101188.18,0
2017-01-12,18.8,72.8,101180.76,0
2017-01-13,19.05,72.8,101123.125,0
2017-01-13,18.8,72.8,101122.15,0
2017-01-14,19.05,72.8,101181.22,0
2017-01-14,18.8,72.8,101181.43,0
2017-01-15,19.05,72.8,101407.44,0
2017-01-15,18.8,72.8,101406.875,0
2017-01-16,19.05,72.8,101471.47,0
2017-01-16,18.8,72.8,101470.04,0
2017-01-17,19.05,72.8,101424.48,0
2017-01-17,18.8,72.8,101419.82,0
2017-01-18,19.05,72.8,101452.02,0
2017-01-18,18.8,72.8,101443.625,0
2017-01-19,19.05,72.8,101475.77,0
2017-01-19,18.8,72.8,101469.21,0
2017-01-20,19.05,72.8,101482.25,0
2017-01-20,18.8,72.8,101476.414,0
2017-01-21,19.05,72.8,101490.59,0
2017-01-21,18.8,72.8,101482.0,0
2017-01-22,19.05,72.8,101574.805,0
2017-01-22,18.8,72.8,101567.43,0
2017-01-23,19.05,72.8,101507.94,0
2017-01-23,18.8,72.8,101501.73,0
2017-01-24,19.05,72.8,101417.29,0
2017-01-24,18.8,72.8,101410.51,0
2017-01-25,19.05,72.8,101453.38,0
2017-01-25,18.8,72.8,101446.82,0
2017-01-26,19.05,72.8,101431.43,0
2017-01-26,18.8,72.8,101427.164,0
2017-01-27,19.05,72.8,101444.51,0
2017-01-27,18.8,72.8,101431.875,0
2017-01-28,19.05,72.8,101358.54,0
2017-01-28,18.8,72.8,101344.1,0
2017-01-29,19.05,72.8,101358.27,0
2017-01-29,18.8,72.8,101346.53,0
2017-01-30,19.05,72.8,101312.41,0
2017-01-30,18.8,72.8,101308.305,0
2017-01-31,19.05,72.8,101261.13,0
2017-01-31,18.8,72.8,101258.74,0
2017-02-01,19.05,72.8,101249.69,0
2017-02-01,18.8,72.8,101245.73,0
2017-02-02,19.05,72.8,101338.78,0
2017-02-02,18.8,72.8,101338.625,0
2017-02-03,19.05,72.8,101423.52,0
2017-02-03,18.8,72.8,101428.59,0
2017-02-04,19.05,72.8,101360.09,0
2017-02-04,18.8,72.8,101359.71,0
2017-02-05,19.05,72.8,101394.82,0
2017-02-05,18.8,72.8,101390.4,0
2017-02-06,19.05,72.8,101420.81,0
2017-02-06,18.8,72.8,101419.47,0
2017-02-07,19.05,72.8,101318.81,0
2017-02-07,18.8,72.8,101317.97,0
2017-02-08,19.05,72.8,101318.875,0
2017-02-08,18.8,72.8,101321.445,0
2017-02-09,19.05,72.8,101275.26,0
2017-02-09,18.8,72.8,101271.336,0
2017-02-10,19.05,72.8,101103.24,0
2017-02-10,18.8,72.8,101103.51,0
2017-02-11,19.05,72.8,101215.41,0
2017-02-11,18.8,72.8,101220.19,0
2017-02-12,19.05,72.8,101392.49,0
2017-02-12,18.8,72.8,101387.586,0
2017-02-13,19.05,72.8,101423.93,0
2017-02-13,18.8,72.8,101420.32,0
2017-02-14,19.05,72.8,101598.086,0
2017-02-14,18.8,72.8,101594.086,0
2017-02-15,19.05,72.8,101637.09,0
2017-02-15,18.8,72.8,101629.71,0
2017-02-16,19.05,72.8,101479.24,0
2017-02-16,18.8,72.8,101472.914,0
2017-02-17,19.05,72.8,101333.24,0
2017-02-17,18.8,72.8,101331.02,0
2017-02-18,19.05,72.8,101388.29,0
2017-02-18,18.8,72.8,101383.96,0
2017-02-19,19.05,72.8,101329.13,0
2017-02-19,18.8,72.8,101329.414,0
2017-02-20,19.05,72.8,101106.21,0
2017-02-20,18.8,72.8,101110.19,0
2017-02-21,19.05,72.8,101102.49,0
2017-02-21,18.8,72.8,101106.31,0
2017-02-22,19.05,72.8,101214.13,0
2017-02-22,18.8,72.8,101214.445,0
2017-02-23,19.05,72.8,101269.72,0
2017-02-23,18.8,72.8,101260.52,0
2017-02-24,19.05,72.8,101269.664,0
2017-02-24,18.8,72.8,101260.48,0
2017-02-25,19.05,72.8,101229.99,0
2017-02-25,18.8,72.8,101218.49,0
2017-02-26,19.05,72.8,101019.91,0
2017-02-26,18.8,72.8,101013.94,0
2017-02-27,19.05,72.8,101071.56,0
2017-02-27,18.8,72.8,101071.77,0
2017-02-28,19.05,72.8,101165.71,0
2017-02-28,18.8,72.8,101164.04,0
2017-03-01,19.05,72.8,101084.44,0
2017-03-01,18.8,72.8,101081.164,0
2017-03-02,19.05,72.8,100985.445,0
2017-03-02,18.8,72.8,100984.52,0
