valid_time,latitude,longitude,max_temperature,mean_temperature
2015-01-01,18.8,72.8,297.28986,296.37503
2015-01-01,19.05,72.8,297.46942,296.1647
2015-01-02,18.8,72.8,297.12677,296.1899
2015-01-02,19.05,72.8,297.52744,296.07968
2015-01-03,18.8,72.8,298.04413,296.5476
2015-01-03,19.05,72.8,298.39935,296.39108
2015-01-04,18.8,72.8,300.11035,297.57483
2015-01-04,19.05,72.8,300.4448,297.37534
2015-01-05,18.8,72.8,300.3104,298.07352
2015-01-05,19.05,72.8,300.50388,297.8498
2015-01-06,18.8,72.8,299.66757,297.79663
2015-01-06,19.05,72.8,300.09167,297.60614
2015-01-07,18.8,72.8,298.91998,297.1199
2015-01-07,19.05,72.8,299.4837,296.92856
2015-01-08,18.8,72.8,299.76584,297.1749
2015-01-08,19.05,72.8,300.19568,296.93668
2015-01-09,18.8,72.8,300.78763,298.15753
2015-01-09,19.05,72.8,300.9569,297.80283
2015-01-10,18.8,72.8,300.7602,297.83676
2015-01-10,19.05,72.8,300.96698,297.42923
2015-01-11,18.8,72.8,299.7284,297.35464
2015-01-11,19.05,72.8,300.29666,297.05817
2015-01-12,18.8,72.8,300.003,297.2485
2015-01-12,19.05,72.8,300.7633,296.9038
2015-01-13,18.8,72.8,298.98044,296.98145
2015-01-13,19.05,72.8,299.3447,296.57162
2015-01-14,18.8,72.8,298.9527,296.88852
2015-01-14,19.05,72.8,299.47974,296.73398
2015-01-15,18.8,72.8,299.41406,296.9564
2015-01-15,19.05,72.8,299.8702,296.6813
2015-01-16,18.8,72.8,299.85486,297.26096
2015-01-16,19.05,72.8,300.56555,297.03268
2015-01-17,18.8,72.8,299.92432,297.43134
2015-01-17,19.05,72.8,300.6311,297.21924
2015-01-18,18.8,72.8,299.69437,297.587
2015-01-18,19.05,72.8,300.0567,297.2759
2015-01-19,18.8,72.8,298.6368,296.9614
2015-01-19,19.05,72.8,299.11313,296.70874
2015-01-20,18.8,72.8,298.1177,296.74606
